link	run_acc_sra	sampid_assigned_for_bioinf	pop	identifiers_biosamp	infraspecies_biosamp	read_type_sra	total_number_reads_sra	total_reads_written_to_final_fastq
PRJNA643849_Isocladus-armatus	SRR12137703	sample0	dummy	BioSample: SAMN15430654; Sample name: BBFC4.1; SRA: SRS6940208		SINGLE	2273248	1350300
PRJNA643849_Isocladus-armatus	SRR12137704	sample1	dummy	BioSample: SAMN15430734; Sample name: ISO148.1; SRA: SRS6940207		SINGLE	2233416	672930
PRJNA643849_Isocladus-armatus	SRR12137705	sample2	dummy	BioSample: SAMN15430733; Sample name: ISO147.1; SRA: SRS6940206		SINGLE	2169010	517557
PRJNA643849_Isocladus-armatus	SRR12137706	sample3	dummy	BioSample: SAMN15430732; Sample name: ISO146.1; SRA: SRS6940205		SINGLE	2165837	628845
PRJNA643849_Isocladus-armatus	SRR12137707	sample4	dummy	BioSample: SAMN15430731; Sample name: ISO142.1; SRA: SRS6940204		SINGLE	2199482	621792
PRJNA643849_Isocladus-armatus	SRR12137708	sample5	dummy	BioSample: SAMN15430730; Sample name: ISO138.1; SRA: SRS6940203		SINGLE	2095916	591062
PRJNA643849_Isocladus-armatus	SRR12137709	sample6	dummy	BioSample: SAMN15430729; Sample name: ISO133.1; SRA: SRS6940202		SINGLE	2054739	488901
PRJNA643849_Isocladus-armatus	SRR12137710	sample7	dummy	BioSample: SAMN15430728; Sample name: ISO130.1; SRA: SRS6940201		SINGLE	2108000	539505
PRJNA643849_Isocladus-armatus	SRR12137711	sample8	dummy	BioSample: SAMN15430727; Sample name: ISO129.1; SRA: SRS6940199		SINGLE	2182490	661381
PRJNA643849_Isocladus-armatus	SRR12137712	sample9	dummy	BioSample: SAMN15430726; Sample name: ISO127.1; SRA: SRS6940200		SINGLE	2233963	692164
PRJNA643849_Isocladus-armatus	SRR12137713	sample10	dummy	BioSample: SAMN15430725; Sample name: ISO126.1; SRA: SRS6940198		SINGLE	2020645	622671
PRJNA643849_Isocladus-armatus	SRR12137714	sample11	dummy	BioSample: SAMN15430653; Sample name: BBFC1.1; SRA: SRS6940197		SINGLE	2281461	1281992
PRJNA643849_Isocladus-armatus	SRR12137715	sample12	dummy	BioSample: SAMN15430724; Sample name: ISO125.1; SRA: SRS6940196		SINGLE	2099532	580886
PRJNA643849_Isocladus-armatus	SRR12137716	sample13	dummy	BioSample: SAMN15430723; Sample name: ISO124.1; SRA: SRS6940195		SINGLE	2127166	636932
PRJNA643849_Isocladus-armatus	SRR12137717	sample14	dummy	BioSample: SAMN15430722; Sample name: ISO123.1; SRA: SRS6940194		SINGLE	2058201	602426
PRJNA643849_Isocladus-armatus	SRR12137718	sample15	dummy	BioSample: SAMN15430721; Sample name: ISO122.1; SRA: SRS6940193		SINGLE	2125805	651885
