link	run_acc_sra	sampid_assigned_for_bioinf	pop	identifiers_biosamp	infraspecies_biosamp	read_type_sra	total_number_reads_sra	total_reads_written_to_final_fastq
PRJNA576132_Galaxea-fascicularis	SRR10279699	sample0	dummy	BioSample: SAMN12925090; Sample name: MS05_Galaxea fascicularis; SRA: SRS5514849		SINGLE	2358962	2232090
PRJNA576132_Galaxea-fascicularis	SRR10279700	sample1	dummy	BioSample: SAMN12925089; Sample name: MS04_Galaxea fascicularis; SRA: SRS5514848		SINGLE	2387417	2259481
PRJNA576132_Galaxea-fascicularis	SRR10279701	sample2	dummy	BioSample: SAMN12925088; Sample name: MS03_Galaxea fascicularis; SRA: SRS5514847		SINGLE	1901275	1787264
PRJNA576132_Galaxea-fascicularis	SRR10279702	sample3	dummy	BioSample: SAMN12925087; Sample name: MS02_Galaxea fascicularis; SRA: SRS5514846		SINGLE	2203101	2039379
PRJNA576132_Galaxea-fascicularis	SRR10279703	sample4	dummy	BioSample: SAMN12925086; Sample name: MS01_Galaxea fascicularis; SRA: SRS5514845		SINGLE	2570661	2384932
PRJNA576132_Galaxea-fascicularis	SRR10279704	sample5	dummy	BioSample: SAMN12925314; Sample name: M244_Galaxea fascicularis; SRA: SRS5514844		SINGLE	3035249	2891675
PRJNA576132_Galaxea-fascicularis	SRR10279706	sample6	dummy	BioSample: SAMN12925313; Sample name: M243_Galaxea fascicularis; SRA: SRS5514842		SINGLE	3010189	2844078
PRJNA576132_Galaxea-fascicularis	SRR10279707	sample7	dummy	BioSample: SAMN12925312; Sample name: M226_Galaxea fascicularis; SRA: SRS5514841		SINGLE	2978814	2789135
PRJNA576132_Galaxea-fascicularis	SRR10279708	sample8	dummy	BioSample: SAMN12925311; Sample name: M221_Galaxea fascicularis; SRA: SRS5514840		SINGLE	1317523	1226745
PRJNA576132_Galaxea-fascicularis	SRR10279709	sample9	dummy	BioSample: SAMN12925310; Sample name: M052_Galaxea fascicularis; SRA: SRS5514839		SINGLE	2107369	1998769
PRJNA576132_Galaxea-fascicularis	SRR10279710	sample10	dummy	BioSample: SAMN12925309; Sample name: M049_Galaxea fascicularis; SRA: SRS5514838		SINGLE	2601870	2442371
PRJNA576132_Galaxea-fascicularis	SRR10279711	sample11	dummy	BioSample: SAMN12925308; Sample name: M047_Galaxea fascicularis; SRA: SRS5514837		SINGLE	1562094	1469238
PRJNA576132_Galaxea-fascicularis	SRR10279712	sample12	dummy	BioSample: SAMN12925307; Sample name: M044_Galaxea fascicularis; SRA: SRS5514836		SINGLE	1470595	1386139
