link	run_acc_sra	sampid_assigned_for_bioinf	pop	identifiers_biosamp	infraspecies_biosamp	read_type_sra	total_number_reads_sra	total_reads_written_to_final_fastq
PRJNA436919_Apostichopus-californicus	SRR6806202	sample697	dummy	BioSample: SAMN08635085; Sample name: HOP_2571; SRA: SRS3019478		SINGLE	1800981	1480719
PRJNA436919_Apostichopus-californicus	SRR6806203	sample698	dummy	BioSample: SAMN08635084; Sample name: HOP_2570; SRA: SRS3019477		SINGLE	2040757	1755679
PRJNA436919_Apostichopus-californicus	SRR6806204	sample699	dummy	BioSample: SAMN08635083; Sample name: HOP_2569; SRA: SRS3019476		SINGLE	1644461	1395070
PRJNA436919_Apostichopus-californicus	SRR6806205	sample700	dummy	BioSample: SAMN08635682; Sample name: REN_1553; SRA: SRS3019475		SINGLE	2374693	1727004
PRJNA436919_Apostichopus-californicus	SRR6806206	sample701	dummy	BioSample: SAMN08635681; Sample name: REN_1551; SRA: SRS3019474		SINGLE	2616377	2235409
PRJNA436919_Apostichopus-californicus	SRR6806207	sample702	dummy	BioSample: SAMN08635678; Sample name: REN_1548; SRA: SRS3019473		SINGLE	2563452	1952652
PRJNA436919_Apostichopus-californicus	SRR6806208	sample703	dummy	BioSample: SAMN08635677; Sample name: REN_1547; SRA: SRS3019472		SINGLE	2920408	2327540
PRJNA436919_Apostichopus-californicus	SRR6806209	sample704	dummy	BioSample: SAMN08635680; Sample name: REN_1550; SRA: SRS3019471		SINGLE	2170703	1590217
PRJNA436919_Apostichopus-californicus	SRR6806210	sample705	dummy	BioSample: SAMN08635679; Sample name: REN_1549; SRA: SRS3019469		SINGLE	2331036	1667189
PRJNA436919_Apostichopus-californicus	SRR6806211	sample706	dummy	BioSample: SAMN08635674; Sample name: REN_1543; SRA: SRS3019468		SINGLE	4930977	4145853
PRJNA436919_Apostichopus-californicus	SRR6806212	sample707	dummy	BioSample: SAMN08635673; Sample name: REN_1542; SRA: SRS3019532		SINGLE	5654365	4966366
PRJNA436919_Apostichopus-californicus	SRR6806213	sample708	dummy	BioSample: SAMN08635676; Sample name: REN_1546; SRA: SRS3019539		SINGLE	3287899	2782137
PRJNA436919_Apostichopus-californicus	SRR6806214	sample709	dummy	BioSample: SAMN08635675; Sample name: REN_1545; SRA: SRS3019467		SINGLE	2789573	2062998
PRJNA436919_Apostichopus-californicus	SRR6806215	sample710	dummy	BioSample: SAMN08635081; Sample name: HOP_2567; SRA: SRS3019465		SINGLE	1004017	783724
PRJNA436919_Apostichopus-californicus	SRR6806216	sample711	dummy	BioSample: SAMN08635082; Sample name: HOP_2568; SRA: SRS3019464		SINGLE	2274464	1942385
PRJNA436919_Apostichopus-californicus	SRR6806217	sample712	dummy	BioSample: SAMN08635075; Sample name: HOP_2557; SRA: SRS3019463		SINGLE	6000000	4973206
PRJNA436919_Apostichopus-californicus	SRR6806218	sample713	dummy	BioSample: SAMN08635076; Sample name: HOP_2558; SRA: SRS3019618		SINGLE	1301337	1044011
PRJNA436919_Apostichopus-californicus	SRR6806219	sample714	dummy	BioSample: SAMN08635073; Sample name: HOP_2554; SRA: SRS3019518		SINGLE	1599101	1312805
PRJNA436919_Apostichopus-californicus	SRR6806220	sample715	dummy	BioSample: SAMN08635074; Sample name: HOP_2556; SRA: SRS3019461		SINGLE	2397197	2080252
PRJNA436919_Apostichopus-californicus	SRR6806221	sample716	dummy	BioSample: SAMN08635079; Sample name: HOP_2562; SRA: SRS3019462		SINGLE	4262947	3602714
