link	run_acc_sra	sampid_assigned_for_bioinf	pop	identifiers_biosamp	infraspecies_biosamp	read_type_sra	total_number_reads_sra	total_reads_written_to_final_fastq
PRJNA554161_Penaeus-duorarum	SRR9694575	sample0	dummy	BioSample: SAMN12257008; Sample name: HBG3717; SRA: SRS5106309	isolate: Estuarine shrimp	SINGLE	1372065	1364070
PRJNA554161_Penaeus-duorarum	SRR9694576	sample1	dummy	BioSample: SAMN12257065; Sample name: HBG3273; SRA: SRS5106308	isolate: Estuarine shrimp	SINGLE	1732039	1723602
PRJNA554161_Penaeus-duorarum	SRR9694577	sample2	dummy	BioSample: SAMN12257039; Sample name: HBG1634; SRA: SRS5106307	isolate: Estuarine shrimp	SINGLE	329098	326841
PRJNA554161_Penaeus-duorarum	SRR9694578	sample3	dummy	BioSample: SAMN12257016; Sample name: HBG3723; SRA: SRS5106306	isolate: Estuarine shrimp	SINGLE	1493153	1486241
PRJNA554161_Penaeus-duorarum	SRR9694579	sample4	dummy	BioSample: SAMN12257017; Sample name: HBG1095; SRA: SRS5106305	isolate: Estuarine shrimp	SINGLE	1062993	1057434
PRJNA554161_Penaeus-duorarum	SRR9694580	sample5	dummy	BioSample: SAMN12257018; Sample name: HBG2446; SRA: SRS5106304	isolate: Estuarine shrimp	SINGLE	1412790	1405753
PRJNA554161_Penaeus-duorarum	SRR9694581	sample6	dummy	BioSample: SAMN12257019; Sample name: HBG2451; SRA: SRS5106303	isolate: Estuarine shrimp	SINGLE	985287	979786
PRJNA554161_Penaeus-duorarum	SRR9694583	sample7	dummy	BioSample: SAMN12257013; Sample name: HBG3257; SRA: SRS5106301	isolate: Estuarine shrimp	SINGLE	798109	793601
PRJNA554161_Penaeus-duorarum	SRR9694584	sample8	dummy	BioSample: SAMN12257014; Sample name: HBG3274; SRA: SRS5106300	isolate: Estuarine shrimp	SINGLE	735882	732271
PRJNA554161_Penaeus-duorarum	SRR9694588	sample9	dummy	BioSample: SAMN12257041; Sample name: HBG2475; SRA: SRS5106296	isolate: Estuarine shrimp	SINGLE	2149426	2138181
PRJNA554161_Penaeus-duorarum	SRR9694589	sample10	dummy	BioSample: SAMN12257020; Sample name: HBG3258; SRA: SRS5106295	isolate: Estuarine shrimp	SINGLE	748041	744275
PRJNA554161_Penaeus-duorarum	SRR9694590	sample11	dummy	BioSample: SAMN12257021; Sample name: HBG3282; SRA: SRS5106294	isolate: Estuarine shrimp	SINGLE	1639443	1632092
PRJNA554161_Penaeus-duorarum	SRR9694591	sample12	dummy	BioSample: SAMN12257067; Sample name: HBG1670; SRA: SRS5106293	isolate: Estuarine shrimp	SINGLE	1049105	1042284
PRJNA554161_Penaeus-duorarum	SRR9694592	sample13	dummy	BioSample: SAMN12257073; Sample name: HBG3285; SRA: SRS5106292	isolate: Estuarine shrimp	SINGLE	1750231	1741566
PRJNA554161_Penaeus-duorarum	SRR9694593	sample14	dummy	BioSample: SAMN12257052; Sample name: HBG1660; SRA: SRS5106291	isolate: Estuarine shrimp	SINGLE	808157	803764
PRJNA554161_Penaeus-duorarum	SRR9694594	sample15	dummy	BioSample: SAMN12257053; Sample name: HBG1107; SRA: SRS5106290	isolate: Estuarine shrimp	SINGLE	1698783	1689807
PRJNA554161_Penaeus-duorarum	SRR9694595	sample16	dummy	BioSample: SAMN12257054; Sample name: HBG3197; SRA: SRS5106289	isolate: Estuarine shrimp	SINGLE	214084	213195
PRJNA554161_Penaeus-duorarum	SRR9694597	sample17	dummy	BioSample: SAMN12257056; Sample name: HBG3262; SRA: SRS5106287	isolate: Estuarine shrimp	SINGLE	1265643	1258735
PRJNA554161_Penaeus-duorarum	SRR9694598	sample18	dummy	BioSample: SAMN12257057; Sample name: HBG3279; SRA: SRS5106286	isolate: Estuarine shrimp	SINGLE	1810584	1799931
PRJNA554161_Penaeus-duorarum	SRR9694599	sample19	dummy	BioSample: SAMN12257058; Sample name: HBG3288; SRA: SRS5106285	isolate: Estuarine shrimp	SINGLE	1728418	1719142
PRJNA554161_Penaeus-duorarum	SRR9694600	sample20	dummy	BioSample: SAMN12257059; Sample name: HBG1666; SRA: SRS5106284	isolate: Estuarine shrimp	SINGLE	1596890	1589625
PRJNA554161_Penaeus-duorarum	SRR9694601	sample21	dummy	BioSample: SAMN12257060; Sample name: HBG1117; SRA: SRS5106283	isolate: Estuarine shrimp	SINGLE	876597	872386
PRJNA554161_Penaeus-duorarum	SRR9694603	sample22	dummy	BioSample: SAMN12257032; Sample name: HBG1630; SRA: SRS5106281	isolate: Estuarine shrimp	SINGLE	1252191	1245643
PRJNA554161_Penaeus-duorarum	SRR9694604	sample23	dummy	BioSample: SAMN12257034; Sample name: HBG3260; SRA: SRS5106280	isolate: Estuarine shrimp	SINGLE	1428744	1420689
PRJNA554161_Penaeus-duorarum	SRR9694605	sample24	dummy	BioSample: SAMN12257035; Sample name: HBG3292; SRA: SRS5106279	isolate: Estuarine shrimp	SINGLE	1723044	1714914
PRJNA554161_Penaeus-duorarum	SRR9694606	sample25	dummy	BioSample: SAMN12257002; Sample name: HBG1113; SRA: SRS5106278	isolate: Estuarine shrimp	SINGLE	303161	301890
PRJNA554161_Penaeus-duorarum	SRR9694607	sample26	dummy	BioSample: SAMN12257003; Sample name: HBG1143; SRA: SRS5106277	isolate: Estuarine shrimp	SINGLE	753418	750005
PRJNA554161_Penaeus-duorarum	SRR9694608	sample27	dummy	BioSample: SAMN12257004; Sample name: HBG1676; SRA: SRS5106276	isolate: Estuarine shrimp	SINGLE	845861	841697
PRJNA554161_Penaeus-duorarum	SRR9694610	sample28	dummy	BioSample: SAMN12257006; Sample name: HBG3256; SRA: SRS5106274	isolate: Estuarine shrimp	SINGLE	804295	800168
PRJNA554161_Penaeus-duorarum	SRR9694611	sample29	dummy	BioSample: SAMN12257007; Sample name: HBG3275; SRA: SRS5106273	isolate: Estuarine shrimp	SINGLE	319842	317811
PRJNA554161_Penaeus-duorarum	SRR9694612	sample30	dummy	BioSample: SAMN12257033; Sample name: HBG2453; SRA: SRS5106272	isolate: Estuarine shrimp	SINGLE	846544	842564
PRJNA554161_Penaeus-duorarum	SRR9694613	sample31	dummy	BioSample: SAMN12257009; Sample name: HBG3721; SRA: SRS5106271	isolate: Estuarine shrimp	SINGLE	1198290	1193535
PRJNA554161_Penaeus-duorarum	SRR9694614	sample32	dummy	BioSample: SAMN12257010; Sample name: HBG1179; SRA: SRS5106270	isolate: Estuarine shrimp	SINGLE	1074673	1069934
PRJNA554161_Penaeus-duorarum	SRR9694615	sample33	dummy	BioSample: SAMN12257011; Sample name: HBG2441; SRA: SRS5106269	isolate: Estuarine shrimp	SINGLE	1326149	1318977
PRJNA554161_Penaeus-duorarum	SRR9694616	sample34	dummy	BioSample: SAMN12257061; Sample name: HBG3199; SRA: SRS5106268	isolate: Estuarine shrimp	SINGLE	1735377	1727582
PRJNA554161_Penaeus-duorarum	SRR9694617	sample35	dummy	BioSample: SAMN12257038; Sample name: HBG1108; SRA: SRS5106267	isolate: Estuarine shrimp	SINGLE	766895	763122
PRJNA554161_Penaeus-duorarum	SRR9694618	sample36	dummy	BioSample: SAMN12257071; Sample name: HBG3268; SRA: SRS5106266	isolate: Estuarine shrimp	SINGLE	314296	312121
PRJNA554161_Penaeus-duorarum	SRR9694619	sample37	dummy	BioSample: SAMN12257023; Sample name: HBG3727; SRA: SRS5106265	isolate: Estuarine shrimp	SINGLE	633377	630021
PRJNA554161_Penaeus-duorarum	SRR9694620	sample38	dummy	BioSample: SAMN12257022; Sample name: HBG3725; SRA: SRS5106264	isolate: Estuarine shrimp	SINGLE	666180	663717
PRJNA554161_Penaeus-duorarum	SRR9694621	sample39	dummy	BioSample: SAMN12257025; Sample name: HBG1621; SRA: SRS5106263	isolate: Estuarine shrimp	SINGLE	2051392	2042741
PRJNA554161_Penaeus-duorarum	SRR9694622	sample40	dummy	BioSample: SAMN12257024; Sample name: HBG1097; SRA: SRS5106262	isolate: Estuarine shrimp	SINGLE	803229	799262
PRJNA554161_Penaeus-duorarum	SRR9694624	sample41	dummy	BioSample: SAMN12257026; Sample name: HBG2472; SRA: SRS5106260	isolate: Estuarine shrimp	SINGLE	918883	914869
PRJNA554161_Penaeus-duorarum	SRR9694626	sample42	dummy	BioSample: SAMN12257028; Sample name: HBG3278; SRA: SRS5106258	isolate: Estuarine shrimp	SINGLE	1884655	1875143
PRJNA554161_Penaeus-duorarum	SRR9694627	sample43	dummy	BioSample: SAMN12257031; Sample name: HBG1101; SRA: SRS5106257	isolate: Estuarine shrimp	SINGLE	366603	364568
PRJNA554161_Penaeus-duorarum	SRR9694628	sample44	dummy	BioSample: SAMN12257030; Sample name: HBG3730; SRA: SRS5106256	isolate: Estuarine shrimp	SINGLE	868187	864177
PRJNA554161_Penaeus-duorarum	SRR9694631	sample45	dummy	BioSample: SAMN12257063; Sample name: HBG2465; SRA: SRS5106253	isolate: Estuarine shrimp	SINGLE	200523	199082
PRJNA554161_Penaeus-duorarum	SRR9694632	sample46	dummy	BioSample: SAMN12257062; Sample name: HBG3203; SRA: SRS5106252	isolate: Estuarine shrimp	SINGLE	114993	114533
PRJNA554161_Penaeus-duorarum	SRR9694633	sample47	dummy	BioSample: SAMN12257037; Sample name: HBG3736; SRA: SRS5106251	isolate: Estuarine shrimp	SINGLE	2225409	2214741
PRJNA554161_Penaeus-duorarum	SRR9694634	sample48	dummy	BioSample: SAMN12257064; Sample name: HBG3264; SRA: SRS5106250	isolate: Estuarine shrimp	SINGLE	1586308	1577550
PRJNA554161_Penaeus-duorarum	SRR9694635	sample49	dummy	BioSample: SAMN12257049; Sample name: HBG3271; SRA: SRS5106249	isolate: Estuarine shrimp	SINGLE	1625350	1617405
PRJNA554161_Penaeus-duorarum	SRR9694637	sample50	dummy	BioSample: SAMN12257047; Sample name: HBG2478; SRA: SRS5106247	isolate: Estuarine shrimp	SINGLE	330634	328179
PRJNA554161_Penaeus-duorarum	SRR9694638	sample51	dummy	BioSample: SAMN12257046; Sample name: HBG1112; SRA: SRS5106246	isolate: Estuarine shrimp	SINGLE	959185	954354
PRJNA554161_Penaeus-duorarum	SRR9694639	sample52	dummy	BioSample: SAMN12257045; Sample name: HBG1637; SRA: SRS5106245	isolate: Estuarine shrimp	SINGLE	1023871	1018179
PRJNA554161_Penaeus-duorarum	SRR9694641	sample53	dummy	BioSample: SAMN12257043; Sample name: HBG3737; SRA: SRS5106243	isolate: Estuarine shrimp	SINGLE	1197081	1190577
PRJNA554161_Penaeus-duorarum	SRR9694642	sample54	dummy	BioSample: SAMN12257042; Sample name: HBG3280; SRA: SRS5106242	isolate: Estuarine shrimp	SINGLE	1603099	1595468
PRJNA554161_Penaeus-duorarum	SRR9694643	sample55	dummy	BioSample: SAMN12257066; Sample name: HBG1122; SRA: SRS5106241	isolate: Estuarine shrimp	SINGLE	1443550	1435742
PRJNA554161_Penaeus-duorarum	SRR9694644	sample56	dummy	BioSample: SAMN12257072; Sample name: HBG3269; SRA: SRS5106240	isolate: Estuarine shrimp	SINGLE	2515614	2503387
PRJNA554161_Penaeus-duorarum	SRR9694646	sample57	dummy	BioSample: SAMN12257050; Sample name: HBG3740; SRA: SRS5106238	isolate: Estuarine shrimp	SINGLE	155904	154903
