link	run_acc_sra	sampid_assigned_for_bioinf	pop	identifiers_biosamp	infraspecies_biosamp	read_type_sra	total_number_reads_sra	total_reads_written_to_final_fastq
PRJNA564121_Galaxias-maculatus	SRR10279268	sample0	dummy	BioSample: SAMN13012596; Sample name: AysEst_04; SRA: SRS5514575	ecotype: estuarine	SINGLE	1056250	964486
PRJNA564121_Galaxias-maculatus	SRR10279269	sample1	dummy	BioSample: SAMN13012601; Sample name: AysEst_05; SRA: SRS5514574	ecotype: estuarine	SINGLE	1440273	1310165
PRJNA564121_Galaxias-maculatus	SRR10279270	sample2	dummy	BioSample: SAMN13013036; Sample name: SerEst_05; SRA: SRS5514573	ecotype: estuarine	SINGLE	661191	643392
PRJNA564121_Galaxias-maculatus	SRR10279271	sample3	dummy	BioSample: SAMN13012603; Sample name: AysEst_06; SRA: SRS5514572	ecotype: estuarine	SINGLE	1068723	1040221
PRJNA564121_Galaxias-maculatus	SRR10279272	sample4	dummy	BioSample: SAMN13012604; Sample name: AysEst_07; SRA: SRS5514571	ecotype: estuarine	SINGLE	2037749	1845005
PRJNA564121_Galaxias-maculatus	SRR10279273	sample5	dummy	BioSample: SAMN13012605; Sample name: AysEst_08; SRA: SRS5514570	ecotype: estuarine	SINGLE	1395850	1357017
PRJNA564121_Galaxias-maculatus	SRR10279274	sample6	dummy	BioSample: SAMN13012616; Sample name: AysEst_09; SRA: SRS5514569	ecotype: estuarine	SINGLE	1076707	982578
PRJNA564121_Galaxias-maculatus	SRR10279275	sample7	dummy	BioSample: SAMN13012624; Sample name: AysEst_10; SRA: SRS5514568	ecotype: estuarine	SINGLE	1257100	1136132
PRJNA564121_Galaxias-maculatus	SRR10279276	sample8	dummy	BioSample: SAMN13012625; Sample name: AysEst_11; SRA: SRS5514567	ecotype: estuarine	SINGLE	1039533	1014718
PRJNA564121_Galaxias-maculatus	SRR10279277	sample9	dummy	BioSample: SAMN13012626; Sample name: AysEst_12; SRA: SRS5514566	ecotype: estuarine	SINGLE	1023917	997166
PRJNA564121_Galaxias-maculatus	SRR10279278	sample10	dummy	BioSample: SAMN13012634; Sample name: AysRes_01; SRA: SRS5514565	ecotype: resident	SINGLE	1141479	1105497
