link	run_acc_sra	sampid_assigned_for_bioinf	pop	identifiers_biosamp	infraspecies_biosamp	read_type_sra	total_number_reads_sra	total_reads_written_to_final_fastq
PRJNA477007_Paralichthys-dentatus	SRR7402267	sample157	dummy	BioSample: SAMN09463551; Sample name: PADE14_046; SRA: SRS3440575		SINGLE	173654	160239
PRJNA477007_Paralichthys-dentatus	SRR7402268	sample158	dummy	BioSample: SAMN09463445; Sample name: PADE14_200; SRA: SRS3440574		SINGLE	328505	322262
PRJNA477007_Paralichthys-dentatus	SRR7402269	sample159	dummy	BioSample: SAMN09463542; Sample name: PADE14_056; SRA: SRS3440572		SINGLE	239804	235344
PRJNA477007_Paralichthys-dentatus	SRR7402270	sample160	dummy	BioSample: SAMN09463543; Sample name: PADE14_057; SRA: SRS3440571		SINGLE	198919	195091
PRJNA477007_Paralichthys-dentatus	SRR7402271	sample161	dummy	BioSample: SAMN09463544; Sample name: PADE14_058; SRA: SRS3440570		SINGLE	303258	297423
PRJNA477007_Paralichthys-dentatus	SRR7402272	sample162	dummy	BioSample: SAMN09463545; Sample name: PADE14_060; SRA: SRS3440569		SINGLE	223572	219486
PRJNA477007_Paralichthys-dentatus	SRR7402273	sample163	dummy	BioSample: SAMN09463546; Sample name: PADE14_050; SRA: SRS3440568		SINGLE	354378	348109
PRJNA477007_Paralichthys-dentatus	SRR7402274	sample164	dummy	BioSample: SAMN09463547; Sample name: PADE14_052; SRA: SRS3440567		SINGLE	231159	226893
PRJNA477007_Paralichthys-dentatus	SRR7402275	sample165	dummy	BioSample: SAMN09463548; Sample name: PADE14_053; SRA: SRS3440566		SINGLE	290221	284970
PRJNA477007_Paralichthys-dentatus	SRR7402276	sample166	dummy	BioSample: SAMN09463549; Sample name: PADE14_054; SRA: SRS3440573		SINGLE	371763	365224
PRJNA477007_Paralichthys-dentatus	SRR7402277	sample167	dummy	BioSample: SAMN09463490; Sample name: PADE13_045; SRA: SRS3440565		SINGLE	235483	230987
PRJNA477007_Paralichthys-dentatus	SRR7402278	sample168	dummy	BioSample: SAMN09463491; Sample name: PADE13_048; SRA: SRS3440563		SINGLE	349238	342284
PRJNA477007_Paralichthys-dentatus	SRR7402279	sample169	dummy	BioSample: SAMN09463484; Sample name: PADE14_252; SRA: SRS3440560		SINGLE	345938	339475
PRJNA477007_Paralichthys-dentatus	SRR7402280	sample170	dummy	BioSample: SAMN09463485; Sample name: PADE14_253; SRA: SRS3440559		SINGLE	764318	750567
PRJNA477007_Paralichthys-dentatus	SRR7402281	sample171	dummy	BioSample: SAMN09463482; Sample name: PADE14_250; SRA: SRS3440564		SINGLE	813227	797867
PRJNA477007_Paralichthys-dentatus	SRR7402282	sample172	dummy	BioSample: SAMN09463483; Sample name: PADE14_251; SRA: SRS3440561		SINGLE	377977	370588
PRJNA477007_Paralichthys-dentatus	SRR7402283	sample173	dummy	BioSample: SAMN09463488; Sample name: PADE13_044; SRA: SRS3440562		SINGLE	752427	739427
PRJNA477007_Paralichthys-dentatus	SRR7402284	sample174	dummy	BioSample: SAMN09463489; Sample name: PADE13_047; SRA: SRS3440557		SINGLE	455474	447414
PRJNA477007_Paralichthys-dentatus	SRR7402285	sample175	dummy	BioSample: SAMN09463486; Sample name: PADE14_254; SRA: SRS3440558		SINGLE	348136	341825
PRJNA477007_Paralichthys-dentatus	SRR7402286	sample176	dummy	BioSample: SAMN09463487; Sample name: PADE13_030; SRA: SRS3440556		SINGLE	1017746	1001546
PRJNA477007_Paralichthys-dentatus	SRR7402287	sample177	dummy	BioSample: SAMN09463410; Sample name: PADE14_163; SRA: SRS3440555		SINGLE	378872	371703
PRJNA477007_Paralichthys-dentatus	SRR7402288	sample178	dummy	BioSample: SAMN09463411; Sample name: PADE14_164; SRA: SRS3440554		SINGLE	188872	185232
PRJNA477007_Paralichthys-dentatus	SRR7402289	sample179	dummy	BioSample: SAMN09463406; Sample name: PADE14_159; SRA: SRS3440553		SINGLE	294880	289585
PRJNA477007_Paralichthys-dentatus	SRR7402290	sample180	dummy	BioSample: SAMN09463407; Sample name: PADE14_160; SRA: SRS3440552		SINGLE	515170	505400
PRJNA477007_Paralichthys-dentatus	SRR7402291	sample181	dummy	BioSample: SAMN09463408; Sample name: PADE14_161; SRA: SRS3440551		SINGLE	235170	230629
PRJNA477007_Paralichthys-dentatus	SRR7402292	sample182	dummy	BioSample: SAMN09463409; Sample name: PADE14_162; SRA: SRS3440550		SINGLE	409656	402102
PRJNA477007_Paralichthys-dentatus	SRR7402293	sample183	dummy	BioSample: SAMN09463402; Sample name: PADE14_155; SRA: SRS3440549		SINGLE	633353	620981
PRJNA477007_Paralichthys-dentatus	SRR7402294	sample184	dummy	BioSample: SAMN09463403; Sample name: PADE14_156; SRA: SRS3440548		SINGLE	244887	240252
PRJNA477007_Paralichthys-dentatus	SRR7402295	sample185	dummy	BioSample: SAMN09463404; Sample name: PADE14_157; SRA: SRS3440547		SINGLE	212028	207690
PRJNA477007_Paralichthys-dentatus	SRR7402296	sample186	dummy	BioSample: SAMN09463405; Sample name: PADE14_158; SRA: SRS3440546		SINGLE	406600	399192
PRJNA477007_Paralichthys-dentatus	SRR7402297	sample187	dummy	BioSample: SAMN09463539; Sample name: PADE14_040; SRA: SRS3440545		SINGLE	347940	341736
PRJNA477007_Paralichthys-dentatus	SRR7402298	sample188	dummy	BioSample: SAMN09463538; Sample name: PADE14_039; SRA: SRS3440543		SINGLE	186039	182396
PRJNA477007_Paralichthys-dentatus	SRR7402299	sample189	dummy	BioSample: SAMN09463537; Sample name: PADE14_038; SRA: SRS3440544		SINGLE	254396	249832
