link	run_acc_sra	sampid_assigned_for_bioinf	pop	identifiers_biosamp	infraspecies_biosamp	read_type_sra	total_number_reads_sra	total_reads_written_to_final_fastq
PRJNA631144_Mallotus-villosus	SRR11730776	sample116	dummy	BioSample: SAMN14852984; Sample name: FAB_12.fq.gz; SRA: SRS6611656	ecotype: Beach	SINGLE	551601	519371
PRJNA631144_Mallotus-villosus	SRR11730777	sample117	dummy	BioSample: SAMN14852983; Sample name: FAB_11.fq.gz; SRA: SRS6611655	ecotype: Beach	SINGLE	354275	333747
PRJNA631144_Mallotus-villosus	SRR11730778	sample118	dummy	BioSample: SAMN14852794; Sample name: BEL-B_35.fq.gz; SRA: SRS6611657	ecotype: Beach	SINGLE	1266588	1174811
PRJNA631144_Mallotus-villosus	SRR11730779	sample119	dummy	BioSample: SAMN14852982; Sample name: FAB_10.fq.gz; SRA: SRS6611654	ecotype: Beach	SINGLE	271324	254748
PRJNA631144_Mallotus-villosus	SRR11730780	sample120	dummy	BioSample: SAMN14852981; Sample name: FAB_47.fq.gz; SRA: SRS6611653	ecotype: Beach	SINGLE	243165	226394
PRJNA631144_Mallotus-villosus	SRR11730781	sample121	dummy	BioSample: SAMN14852980; Sample name: FAB_46.fq.gz; SRA: SRS6611652	ecotype: Beach	SINGLE	271004	251156
PRJNA631144_Mallotus-villosus	SRR11730782	sample122	dummy	BioSample: SAMN14852979; Sample name: FAB_45.fq.gz; SRA: SRS6611651	ecotype: Beach	SINGLE	235929	219162
PRJNA631144_Mallotus-villosus	SRR11730783	sample123	dummy	BioSample: SAMN14852978; Sample name: FAB_44.fq.gz; SRA: SRS6611650	ecotype: Beach	SINGLE	249665	230267
PRJNA631144_Mallotus-villosus	SRR11730784	sample124	dummy	BioSample: SAMN14852977; Sample name: FAB_43.fq.gz; SRA: SRS6611649	ecotype: Beach	SINGLE	238857	222158
PRJNA631144_Mallotus-villosus	SRR11730785	sample125	dummy	BioSample: SAMN14852976; Sample name: FAB_42.fq.gz; SRA: SRS6611648	ecotype: Beach	SINGLE	250567	230601
PRJNA631144_Mallotus-villosus	SRR11730786	sample126	dummy	BioSample: SAMN14852975; Sample name: FAB_41.fq.gz; SRA: SRS6611647	ecotype: Beach	SINGLE	258117	238315
PRJNA631144_Mallotus-villosus	SRR11730787	sample127	dummy	BioSample: SAMN14852974; Sample name: FAB_40.fq.gz; SRA: SRS6611646	ecotype: Beach	SINGLE	1195569	1096174
PRJNA631144_Mallotus-villosus	SRR11730788	sample128	dummy	BioSample: SAMN14852973; Sample name: FAB_3.fq.gz; SRA: SRS6611644	ecotype: Beach	SINGLE	1365350	1283953
PRJNA631144_Mallotus-villosus	SRR11730789	sample129	dummy	BioSample: SAMN14852793; Sample name: BEL-B_34.fq.gz; SRA: SRS6611645	ecotype: Beach	SINGLE	1074558	996156
PRJNA631144_Mallotus-villosus	SRR11730790	sample130	dummy	BioSample: SAMN14852872; Sample name: BLA_1.fq.gz; SRA: SRS6611643	ecotype: Beach	SINGLE	1394370	1286680
PRJNA631144_Mallotus-villosus	SRR11730791	sample131	dummy	BioSample: SAMN14852775; Sample name: BEL-B_26.fq.gz; SRA: SRS6611529	ecotype: Beach	SINGLE	937961	881888
PRJNA631144_Mallotus-villosus	SRR11730792	sample132	dummy	BioSample: SAMN14852871; Sample name: BLA_19.fq.gz; SRA: SRS6611642	ecotype: Beach	SINGLE	577075	532506
PRJNA631144_Mallotus-villosus	SRR11730793	sample133	dummy	BioSample: SAMN14852870; Sample name: BLA_17.fq.gz; SRA: SRS6611641	ecotype: Beach	SINGLE	1282045	1182511
PRJNA631144_Mallotus-villosus	SRR11730794	sample134	dummy	BioSample: SAMN14852869; Sample name: BLA_16.fq.gz; SRA: SRS6611640	ecotype: Beach	SINGLE	214316	199351
PRJNA631144_Mallotus-villosus	SRR11730795	sample135	dummy	BioSample: SAMN14852868; Sample name: BLA_15.fq.gz; SRA: SRS6611639	ecotype: Beach	SINGLE	316767	289935
PRJNA631144_Mallotus-villosus	SRR11730796	sample136	dummy	BioSample: SAMN14852867; Sample name: BLA_14.fq.gz; SRA: SRS6611638	ecotype: Beach	SINGLE	1132419	1042589
PRJNA631144_Mallotus-villosus	SRR11730797	sample137	dummy	BioSample: SAMN14852866; Sample name: BLA_13.fq.gz; SRA: SRS6611636	ecotype: Beach	SINGLE	1291241	1195972
PRJNA631144_Mallotus-villosus	SRR11730798	sample138	dummy	BioSample: SAMN14852865; Sample name: BLA_12.fq.gz; SRA: SRS6611599	ecotype: Beach	SINGLE	1029149	945761
PRJNA631144_Mallotus-villosus	SRR11730799	sample139	dummy	BioSample: SAMN14853166; Sample name: LAN_36.fq.gz; SRA: SRS6611637	ecotype: Beach	SINGLE	888841	835255
PRJNA631144_Mallotus-villosus	SRR11730800	sample140	dummy	BioSample: SAMN14853165; Sample name: LAN_35.fq.gz; SRA: SRS6611633	ecotype: Beach	SINGLE	882279	824107
PRJNA631144_Mallotus-villosus	SRR11730801	sample141	dummy	BioSample: SAMN14853164; Sample name: LAN_34.fq.gz; SRA: SRS6611634	ecotype: Beach	SINGLE	883441	830358
PRJNA631144_Mallotus-villosus	SRR11730802	sample142	dummy	BioSample: SAMN14853163; Sample name: LAN_33.fq.gz; SRA: SRS6611632	ecotype: Beach	SINGLE	1005455	936934
PRJNA631144_Mallotus-villosus	SRR11730803	sample143	dummy	BioSample: SAMN14852812; Sample name: BEL-B_9.fq.gz; SRA: SRS6611631	ecotype: Beach	SINGLE	1143947	1068274
