link	run_acc_sra	sampid_assigned_for_bioinf	pop	identifiers_biosamp	infraspecies_biosamp	read_type_sra	total_number_reads_sra	total_reads_written_to_final_fastq
PRJNA553831_Acanthephyra-purpurea	SRR9669083	sample0	dummy	BioSample: SAMN12251914; Sample name: HBG5280; SRA: SRS5085067	isolate: Midwater shrimp	SINGLE	1297704	1070767
PRJNA553831_Acanthephyra-purpurea	SRR9669084	sample1	dummy	BioSample: SAMN12251913; Sample name: HBG6665; SRA: SRS5085065	isolate: Midwater shrimp	SINGLE	3134111	2987013
PRJNA553831_Acanthephyra-purpurea	SRR9669086	sample2	dummy	BioSample: SAMN12251909; Sample name: HBG5998; SRA: SRS5085064	isolate: Midwater shrimp	SINGLE	1053190	951321
PRJNA553831_Acanthephyra-purpurea	SRR9669088	sample3	dummy	BioSample: SAMN12251900; Sample name: HBG5292; SRA: SRS5085061	isolate: Midwater shrimp	SINGLE	5838237	5792678
PRJNA553831_Acanthephyra-purpurea	SRR9669099	sample4	dummy	BioSample: SAMN12251905; Sample name: HBG6191; SRA: SRS5085051	isolate: Midwater shrimp	SINGLE	3997059	3891576
PRJNA553831_Acanthephyra-purpurea	SRR9669100	sample5	dummy	BioSample: SAMN12251823; Sample name: HBG6185; SRA: SRS5085050	isolate: Midwater shrimp	SINGLE	1474319	1463922
PRJNA553831_Acanthephyra-purpurea	SRR9669101	sample6	dummy	BioSample: SAMN12251901; Sample name: HBG6011; SRA: SRS5085049	isolate: Midwater shrimp	SINGLE	755677	748242
PRJNA553831_Acanthephyra-purpurea	SRR9669102	sample7	dummy	BioSample: SAMN12251906; Sample name: HBG5279; SRA: SRS5085048	isolate: Midwater shrimp	SINGLE	3396381	3347675
PRJNA553831_Acanthephyra-purpurea	SRR9669103	sample8	dummy	BioSample: SAMN12251908; Sample name: HBG6646; SRA: SRS5085046	isolate: Midwater shrimp	SINGLE	4301104	4137280
PRJNA553831_Acanthephyra-purpurea	SRR9669104	sample9	dummy	BioSample: SAMN12251907; Sample name: HBG4488; SRA: SRS5085047	isolate: Midwater shrimp	SINGLE	543378	534868
PRJNA553831_Acanthephyra-purpurea	SRR9669105	sample10	dummy	BioSample: SAMN12251889; Sample name: HBG6186; SRA: SRS5085045	isolate: Midwater shrimp	SINGLE	674696	649103
PRJNA553831_Acanthephyra-purpurea	SRR9669106	sample11	dummy	BioSample: SAMN12251890; Sample name: HBG6648; SRA: SRS5085044	isolate: Midwater shrimp	SINGLE	6183899	5886869
PRJNA553831_Acanthephyra-purpurea	SRR9669107	sample12	dummy	BioSample: SAMN12251887; Sample name: HBG4499; SRA: SRS5085042	isolate: Midwater shrimp	SINGLE	606683	570844
PRJNA553831_Acanthephyra-purpurea	SRR9669108	sample13	dummy	BioSample: SAMN12251888; Sample name: HBG6647; SRA: SRS5085043	isolate: Midwater shrimp	SINGLE	2746385	2622741
PRJNA553831_Acanthephyra-purpurea	SRR9669109	sample14	dummy	BioSample: SAMN12251885; Sample name: HBG6000; SRA: SRS5085041	isolate: Midwater shrimp	SINGLE	740141	724681
PRJNA553831_Acanthephyra-purpurea	SRR9669110	sample15	dummy	BioSample: SAMN12251886; Sample name: HBG6154; SRA: SRS5085040	isolate: Midwater shrimp	SINGLE	560039	543694
PRJNA553831_Acanthephyra-purpurea	SRR9669111	sample16	dummy	BioSample: SAMN12251883; Sample name: HBG5995; SRA: SRS5085039	isolate: Midwater shrimp	SINGLE	3279099	3252794
PRJNA553831_Acanthephyra-purpurea	SRR9669112	sample17	dummy	BioSample: SAMN12251884; Sample name: HBG6649; SRA: SRS5085038	isolate: Midwater shrimp	SINGLE	3179333	3118558
PRJNA553831_Acanthephyra-purpurea	SRR9669113	sample18	dummy	BioSample: SAMN12251881; Sample name: HBG5994; SRA: SRS5085037	isolate: Midwater shrimp	SINGLE	2876687	2857637
PRJNA553831_Acanthephyra-purpurea	SRR9669114	sample19	dummy	BioSample: SAMN12251882; Sample name: HBG6645; SRA: SRS5085036	isolate: Midwater shrimp	SINGLE	3396631	3333781
PRJNA553831_Acanthephyra-purpurea	SRR9669135	sample20	dummy	BioSample: SAMN12251840; Sample name: HBG3537; SRA: SRS5085016	isolate: Midwater shrimp	SINGLE	1903231	1860216
PRJNA553831_Acanthephyra-purpurea	SRR9669136	sample21	dummy	BioSample: SAMN12251839; Sample name: HBG6168; SRA: SRS5085014	isolate: Midwater shrimp	SINGLE	3003127	2974865
PRJNA553831_Acanthephyra-purpurea	SRR9669137	sample22	dummy	BioSample: SAMN12251878; Sample name: HBG6174; SRA: SRS5085013	isolate: Midwater shrimp	SINGLE	2438308	2420474
PRJNA553831_Acanthephyra-purpurea	SRR9669138	sample23	dummy	BioSample: SAMN12251834; Sample name: HBG5287; SRA: SRS5085012	isolate: Midwater shrimp	SINGLE	1720820	1707055
PRJNA553831_Acanthephyra-purpurea	SRR9669139	sample24	dummy	BioSample: SAMN12251833; Sample name: HBG6172; SRA: SRS5085011	isolate: Midwater shrimp	SINGLE	1691356	1677190
PRJNA553831_Acanthephyra-purpurea	SRR9669140	sample25	dummy	BioSample: SAMN12251832; Sample name: HBG6170; SRA: SRS5085010	isolate: Midwater shrimp	SINGLE	2109999	2098011
PRJNA553831_Acanthephyra-purpurea	SRR9669141	sample26	dummy	BioSample: SAMN12251831; Sample name: HBG4314; SRA: SRS5085009	isolate: Midwater shrimp	SINGLE	1434830	1414649
PRJNA553831_Acanthephyra-purpurea	SRR9669142	sample27	dummy	BioSample: SAMN12251838; Sample name: HBG5289; SRA: SRS5085008	isolate: Midwater shrimp	SINGLE	3909372	3886678
PRJNA553831_Acanthephyra-purpurea	SRR9669143	sample28	dummy	BioSample: SAMN12251837; Sample name: HBG5986; SRA: SRS5085007	isolate: Midwater shrimp	SINGLE	2780893	2742379
PRJNA553831_Acanthephyra-purpurea	SRR9669144	sample29	dummy	BioSample: SAMN12251836; Sample name: HBG5985; SRA: SRS5085006	isolate: Midwater shrimp	SINGLE	3692297	3641258
PRJNA553831_Acanthephyra-purpurea	SRR9669145	sample30	dummy	BioSample: SAMN12251835; Sample name: HBG5482; SRA: SRS5085005	isolate: Midwater shrimp	SINGLE	1417420	1408703
