link	run_acc_sra	sampid_assigned_for_bioinf	pop	identifiers_biosamp	infraspecies_biosamp	read_type_sra	total_number_reads_sra	total_reads_written_to_final_fastq
PRJNA563695_Amphiprion-clarkii	SRR10118362	sample2385	dummy	BioSample: SAMN12747152; Sample name: APCL16_416_L5146; SRA: SRS5386536		SINGLE	341635	341635
PRJNA563695_Amphiprion-clarkii	SRR10118363	sample2386	dummy	BioSample: SAMN12747151; Sample name: APCL16_414_L5145; SRA: SRS5386535		SINGLE	571304	571304
PRJNA563695_Amphiprion-clarkii	SRR10118364	sample2387	dummy	BioSample: SAMN12747150; Sample name: APCL16_413_L5144; SRA: SRS5386534		SINGLE	477631	477631
PRJNA563695_Amphiprion-clarkii	SRR10118365	sample2388	dummy	BioSample: SAMN12746896; Sample name: APCL17_248_L4469; SRA: SRS5386533		SINGLE	356977	356977
PRJNA563695_Amphiprion-clarkii	SRR10118366	sample2389	dummy	BioSample: SAMN12747149; Sample name: APCL16_412_L5143; SRA: SRS5386532		SINGLE	535800	535799
PRJNA563695_Amphiprion-clarkii	SRR10118367	sample2390	dummy	BioSample: SAMN12747148; Sample name: APCL16_411_L5142; SRA: SRS5386531		SINGLE	288338	288338
PRJNA563695_Amphiprion-clarkii	SRR10118368	sample2391	dummy	BioSample: SAMN12747147; Sample name: APCL16_410_L5141; SRA: SRS5386530		SINGLE	626644	626644
PRJNA563695_Amphiprion-clarkii	SRR10118369	sample2392	dummy	BioSample: SAMN12747146; Sample name: APCL16_409_L5140; SRA: SRS5386529		SINGLE	369004	369004
PRJNA563695_Amphiprion-clarkii	SRR10118370	sample2393	dummy	BioSample: SAMN12747145; Sample name: APCL16_407_L5139; SRA: SRS5386528		SINGLE	692043	692043
PRJNA563695_Amphiprion-clarkii	SRR10118371	sample2394	dummy	BioSample: SAMN12747144; Sample name: APCL16_406_L5138; SRA: SRS5386527		SINGLE	483414	483413
PRJNA563695_Amphiprion-clarkii	SRR10118372	sample2395	dummy	BioSample: SAMN12747143; Sample name: APCL16_405_L5137; SRA: SRS5386526		SINGLE	545136	545135
PRJNA563695_Amphiprion-clarkii	SRR10118373	sample2396	dummy	BioSample: SAMN12747142; Sample name: APCL16_404_L5136; SRA: SRS5386525		SINGLE	307545	307545
PRJNA563695_Amphiprion-clarkii	SRR10118374	sample2397	dummy	BioSample: SAMN12747141; Sample name: APCL16_401_L5134; SRA: SRS5386524		SINGLE	414655	414655
PRJNA563695_Amphiprion-clarkii	SRR10118375	sample2398	dummy	BioSample: SAMN12747140; Sample name: APCL16_399_L5133; SRA: SRS5386523		SINGLE	568225	568225
PRJNA563695_Amphiprion-clarkii	SRR10118376	sample2399	dummy	BioSample: SAMN12746895; Sample name: APCL17_247_L4468; SRA: SRS5386522		SINGLE	257968	257968
PRJNA563695_Amphiprion-clarkii	SRR10118377	sample2400	dummy	BioSample: SAMN12747139; Sample name: APCL16_088_L5132; SRA: SRS5386521		SINGLE	339737	339737
PRJNA563695_Amphiprion-clarkii	SRR10118378	sample2401	dummy	BioSample: SAMN12747138; Sample name: APCL16_396_L5131; SRA: SRS5386520		SINGLE	518294	518294
PRJNA563695_Amphiprion-clarkii	SRR10118379	sample2402	dummy	BioSample: SAMN12747137; Sample name: APCL16_395_L5130; SRA: SRS5386519		SINGLE	497704	497704
PRJNA563695_Amphiprion-clarkii	SRR10118380	sample2403	dummy	BioSample: SAMN12747136; Sample name: APCL16_041_L5129; SRA: SRS5386518		SINGLE	339552	339552
PRJNA563695_Amphiprion-clarkii	SRR10118381	sample2404	dummy	BioSample: SAMN12747135; Sample name: APCL14_279_L5128; SRA: SRS5386517		SINGLE	285317	285317
PRJNA563695_Amphiprion-clarkii	SRR10118382	sample2405	dummy	BioSample: SAMN12747134; Sample name: APCL16_393_L5127; SRA: SRS5386516		SINGLE	421166	421166
PRJNA563695_Amphiprion-clarkii	SRR10118383	sample2406	dummy	BioSample: SAMN12747133; Sample name: APCL16_392_L5126; SRA: SRS5386515		SINGLE	561135	561134
PRJNA563695_Amphiprion-clarkii	SRR10118384	sample2407	dummy	BioSample: SAMN12747132; Sample name: APCL16_391_L5125; SRA: SRS5386514		SINGLE	748661	748659
PRJNA563695_Amphiprion-clarkii	SRR10118385	sample2408	dummy	BioSample: SAMN12747131; Sample name: APCL16_390_L5124; SRA: SRS5386513		SINGLE	541377	541376
PRJNA563695_Amphiprion-clarkii	SRR10118386	sample2409	dummy	BioSample: SAMN12747130; Sample name: APCL16_389_L5123; SRA: SRS5386512		SINGLE	532159	532159
PRJNA563695_Amphiprion-clarkii	SRR10118387	sample2410	dummy	BioSample: SAMN12746894; Sample name: APCL17_245_L4467; SRA: SRS5386511		SINGLE	245951	245951
PRJNA563695_Amphiprion-clarkii	SRR10118388	sample2411	dummy	BioSample: SAMN12747129; Sample name: APCL16_388_L5122; SRA: SRS5386510		SINGLE	410917	410916
PRJNA563695_Amphiprion-clarkii	SRR10118389	sample2412	dummy	BioSample: SAMN12747128; Sample name: APCL16_383_L5121; SRA: SRS5386509		SINGLE	294111	294111
PRJNA563695_Amphiprion-clarkii	SRR10118390	sample2413	dummy	BioSample: SAMN12747127; Sample name: APCL16_044_L5120; SRA: SRS5386508		SINGLE	410364	410364
PRJNA563695_Amphiprion-clarkii	SRR10118391	sample2414	dummy	BioSample: SAMN12747126; Sample name: APCL16_378_L5119; SRA: SRS5386507		SINGLE	197164	197164
PRJNA563695_Amphiprion-clarkii	SRR10118392	sample2415	dummy	BioSample: SAMN12747125; Sample name: APCL16_376_L5118; SRA: SRS5386506		SINGLE	608254	608254
PRJNA563695_Amphiprion-clarkii	SRR10118393	sample2416	dummy	BioSample: SAMN12747124; Sample name: APCL16_375_L5117; SRA: SRS5386505		SINGLE	576437	576437
PRJNA563695_Amphiprion-clarkii	SRR10118394	sample2417	dummy	BioSample: SAMN12747123; Sample name: APCL16_373_L5116; SRA: SRS5386504		SINGLE	438604	438604
PRJNA563695_Amphiprion-clarkii	SRR10118395	sample2418	dummy	BioSample: SAMN12747122; Sample name: APCL16_372_L5115; SRA: SRS5386503		SINGLE	647308	647307
PRJNA563695_Amphiprion-clarkii	SRR10118396	sample2419	dummy	BioSample: SAMN12747121; Sample name: APCL16_371_L5114; SRA: SRS5386502		SINGLE	661895	661894
PRJNA563695_Amphiprion-clarkii	SRR10118397	sample2420	dummy	BioSample: SAMN12747120; Sample name: APCL16_368_L5112; SRA: SRS5386501		SINGLE	640536	640536
PRJNA563695_Amphiprion-clarkii	SRR10118398	sample2421	dummy	BioSample: SAMN12746893; Sample name: APCL17_244_L4466; SRA: SRS5386500		SINGLE	165989	165989
PRJNA563695_Amphiprion-clarkii	SRR10118399	sample2422	dummy	BioSample: SAMN12747119; Sample name: APCL16_367_L5111; SRA: SRS5386499		SINGLE	583353	583353
PRJNA563695_Amphiprion-clarkii	SRR10118400	sample2423	dummy	BioSample: SAMN12747118; Sample name: APCL16_364_L5108; SRA: SRS5386498		SINGLE	614243	614243
PRJNA563695_Amphiprion-clarkii	SRR10118401	sample2424	dummy	BioSample: SAMN12747117; Sample name: APCL16_363_L5107; SRA: SRS5386497		SINGLE	562508	562508
PRJNA563695_Amphiprion-clarkii	SRR10118402	sample2425	dummy	BioSample: SAMN12747116; Sample name: APCL16_362_L5106; SRA: SRS5386496		SINGLE	610404	610404
PRJNA563695_Amphiprion-clarkii	SRR10118403	sample2426	dummy	BioSample: SAMN12747115; Sample name: APCL16_361_L5105; SRA: SRS5386495		SINGLE	770336	770335
PRJNA563695_Amphiprion-clarkii	SRR10118404	sample2427	dummy	BioSample: SAMN12747114; Sample name: APCL16_360_L5104; SRA: SRS5386494		SINGLE	735662	735662
PRJNA563695_Amphiprion-clarkii	SRR10118405	sample2428	dummy	BioSample: SAMN12747113; Sample name: APCL16_359_L5103; SRA: SRS5386493		SINGLE	666034	666034
PRJNA563695_Amphiprion-clarkii	SRR10118406	sample2429	dummy	BioSample: SAMN12747112; Sample name: APCL16_358_L5102; SRA: SRS5386492		SINGLE	530273	530273
PRJNA563695_Amphiprion-clarkii	SRR10118407	sample2430	dummy	BioSample: SAMN12747111; Sample name: APCL16_357_L5101; SRA: SRS5386491		SINGLE	639202	639202
PRJNA563695_Amphiprion-clarkii	SRR10118408	sample2431	dummy	BioSample: SAMN12747110; Sample name: APCL16_356_L5100; SRA: SRS5386490		SINGLE	605432	605431
PRJNA563695_Amphiprion-clarkii	SRR10118409	sample2432	dummy	BioSample: SAMN12746892; Sample name: APCL17_243_L4465; SRA: SRS5386489		SINGLE	312242	312242
PRJNA563695_Amphiprion-clarkii	SRR10118410	sample2433	dummy	BioSample: SAMN12747109; Sample name: APCL16_355_L5099; SRA: SRS5386488		SINGLE	409817	409817
PRJNA563695_Amphiprion-clarkii	SRR10118411	sample2434	dummy	BioSample: SAMN12747108; Sample name: APCL16_354_L5098; SRA: SRS5386487		SINGLE	582559	582557
PRJNA563695_Amphiprion-clarkii	SRR10118412	sample2435	dummy	BioSample: SAMN12747107; Sample name: APCL16_353_L5097; SRA: SRS5386486		SINGLE	523814	523814
PRJNA563695_Amphiprion-clarkii	SRR10118413	sample2436	dummy	BioSample: SAMN12747106; Sample name: APCL16_352_L5096; SRA: SRS5386485		SINGLE	556251	556251
PRJNA563695_Amphiprion-clarkii	SRR10118414	sample2437	dummy	BioSample: SAMN12747105; Sample name: APCL16_351_L5095; SRA: SRS5386484		SINGLE	867587	867587
PRJNA563695_Amphiprion-clarkii	SRR10118415	sample2438	dummy	BioSample: SAMN12747104; Sample name: APCL16_350_L5094; SRA: SRS5386483		SINGLE	800154	800154
PRJNA563695_Amphiprion-clarkii	SRR10118416	sample2439	dummy	BioSample: SAMN12747103; Sample name: APCL16_348_L5093; SRA: SRS5386482		SINGLE	678741	678741
PRJNA563695_Amphiprion-clarkii	SRR10118417	sample2440	dummy	BioSample: SAMN12747102; Sample name: APCL16_347_L5092; SRA: SRS5386481		SINGLE	697928	697928
PRJNA563695_Amphiprion-clarkii	SRR10118419	sample2441	dummy	BioSample: SAMN12747100; Sample name: APCL16_344_L5090; SRA: SRS5386479		SINGLE	929011	929010
PRJNA563695_Amphiprion-clarkii	SRR10118420	sample2442	dummy	BioSample: SAMN12746891; Sample name: APCL17_242_L4464; SRA: SRS5386478		SINGLE	351366	351366
PRJNA563695_Amphiprion-clarkii	SRR10118421	sample2443	dummy	BioSample: SAMN12747099; Sample name: APCL16_343_L5089; SRA: SRS5386477		SINGLE	740885	740885
PRJNA563695_Amphiprion-clarkii	SRR10118422	sample2444	dummy	BioSample: SAMN12747098; Sample name: APCL16_342_L5088; SRA: SRS5386476		SINGLE	759732	759732
PRJNA563695_Amphiprion-clarkii	SRR10118423	sample2445	dummy	BioSample: SAMN12747097; Sample name: APCL16_338_L5085; SRA: SRS5386475		SINGLE	668920	668920
PRJNA563695_Amphiprion-clarkii	SRR10118424	sample2446	dummy	BioSample: SAMN12747096; Sample name: APCL16_336_L5084; SRA: SRS5386474		SINGLE	606276	606275
PRJNA563695_Amphiprion-clarkii	SRR10118425	sample2447	dummy	BioSample: SAMN12747095; Sample name: APCL16_335_L5083; SRA: SRS5386473		SINGLE	418630	418630
PRJNA563695_Amphiprion-clarkii	SRR10118426	sample2448	dummy	BioSample: SAMN12747094; Sample name: APCL16_333_L5082; SRA: SRS5386472		SINGLE	597621	597621
PRJNA563695_Amphiprion-clarkii	SRR10118427	sample2449	dummy	BioSample: SAMN12747093; Sample name: APCL16_332_L5081; SRA: SRS5386471		SINGLE	557713	557712
PRJNA563695_Amphiprion-clarkii	SRR10118428	sample2450	dummy	BioSample: SAMN12747092; Sample name: APCL15_371140_L5080; SRA: SRS5386470		SINGLE	578776	578776
PRJNA563695_Amphiprion-clarkii	SRR10118429	sample2451	dummy	BioSample: SAMN12747091; Sample name: APCL16_328_L5079; SRA: SRS5386469		SINGLE	173938	173938
PRJNA563695_Amphiprion-clarkii	SRR10118430	sample2452	dummy	BioSample: SAMN12747090; Sample name: APCL16_327_L5078; SRA: SRS5386468		SINGLE	138505	138505
PRJNA563695_Amphiprion-clarkii	SRR10118431	sample2453	dummy	BioSample: SAMN12746890; Sample name: APCL17_241_L4463; SRA: SRS5386467		SINGLE	138220	138220
PRJNA563695_Amphiprion-clarkii	SRR10118432	sample2454	dummy	BioSample: SAMN12747089; Sample name: APCL16_326_L5077; SRA: SRS5386466		SINGLE	535105	535105
PRJNA563695_Amphiprion-clarkii	SRR10118433	sample2455	dummy	BioSample: SAMN12747088; Sample name: APCL16_325_L5076; SRA: SRS5386465		SINGLE	316472	316472
PRJNA563695_Amphiprion-clarkii	SRR10118434	sample2456	dummy	BioSample: SAMN12747087; Sample name: APCL16_324_L5075; SRA: SRS5386464		SINGLE	386100	386100
PRJNA563695_Amphiprion-clarkii	SRR10118435	sample2457	dummy	BioSample: SAMN12747086; Sample name: APCL16_318_L5074; SRA: SRS5386463		SINGLE	308800	308800
PRJNA563695_Amphiprion-clarkii	SRR10118436	sample2458	dummy	BioSample: SAMN12747085; Sample name: APCL16_315_L5073; SRA: SRS5386462		SINGLE	315068	315068
PRJNA563695_Amphiprion-clarkii	SRR10118438	sample2459	dummy	BioSample: SAMN12747083; Sample name: APCL16_313_L5071; SRA: SRS5386460		SINGLE	187207	187207
PRJNA563695_Amphiprion-clarkii	SRR10118439	sample2460	dummy	BioSample: SAMN12747082; Sample name: APCL16_312_L5070; SRA: SRS5386459		SINGLE	366005	366005
PRJNA563695_Amphiprion-clarkii	SRR10118440	sample2461	dummy	BioSample: SAMN12747081; Sample name: APCL16_311_L5069; SRA: SRS5386458		SINGLE	270753	270753
PRJNA563695_Amphiprion-clarkii	SRR10118441	sample2462	dummy	BioSample: SAMN12747080; Sample name: APCL16_309_L5068; SRA: SRS5386457		SINGLE	468706	468706
PRJNA563695_Amphiprion-clarkii	SRR10118442	sample2463	dummy	BioSample: SAMN12746889; Sample name: APCL17_240_L4462; SRA: SRS5386456		SINGLE	119111	119111
PRJNA563695_Amphiprion-clarkii	SRR10118443	sample2464	dummy	BioSample: SAMN12747079; Sample name: APCL16_308_L5067; SRA: SRS5386455		SINGLE	229364	229364
PRJNA563695_Amphiprion-clarkii	SRR10118444	sample2465	dummy	BioSample: SAMN12747078; Sample name: APCL16_307_L5066; SRA: SRS5386454		SINGLE	300620	300620
PRJNA563695_Amphiprion-clarkii	SRR10118445	sample2466	dummy	BioSample: SAMN12747077; Sample name: APCL16_306_L5065; SRA: SRS5386453		SINGLE	198174	198174
PRJNA563695_Amphiprion-clarkii	SRR10118446	sample2467	dummy	BioSample: SAMN12747076; Sample name: APCL16_303_L5064; SRA: SRS5386452		SINGLE	355867	355867
PRJNA563695_Amphiprion-clarkii	SRR10118447	sample2468	dummy	BioSample: SAMN12747075; Sample name: APCL16_302_L5063; SRA: SRS5386451		SINGLE	364870	364870
PRJNA563695_Amphiprion-clarkii	SRR10118448	sample2469	dummy	BioSample: SAMN12747074; Sample name: APCL16_301_L5062; SRA: SRS5386450		SINGLE	403793	403793
PRJNA563695_Amphiprion-clarkii	SRR10118449	sample2470	dummy	BioSample: SAMN12747073; Sample name: APCL16_299_L5061; SRA: SRS5386449		SINGLE	117604	117604
PRJNA563695_Amphiprion-clarkii	SRR10118450	sample2471	dummy	BioSample: SAMN12747072; Sample name: APCL16_298_L5060; SRA: SRS5386448		SINGLE	580754	580754
PRJNA563695_Amphiprion-clarkii	SRR10118451	sample2472	dummy	BioSample: SAMN12747071; Sample name: APCL16_297_L5059; SRA: SRS5386447		SINGLE	363482	363482
