link	run_acc_sra	sampid_assigned_for_bioinf	pop	identifiers_biosamp	infraspecies_biosamp	read_type_sra	total_number_reads_sra	total_reads_written_to_final_fastq
PRJNA564451_Uria-lomvia	SRR10085311	sample0	dummy	BioSample: SAMN12713929; Sample name: TBMU-CB9c; SRA: SRS5362078		PAIRED	944020	930729
PRJNA564451_Uria-lomvia	SRR10085313	sample1	dummy	BioSample: SAMN12713928; Sample name: TBMU-CB8c; SRA: SRS5362076		PAIRED	908678	896576
PRJNA564451_Uria-lomvia	SRR10085314	sample2	dummy	BioSample: SAMN12713927; Sample name: TBMU-CB7c; SRA: SRS5362075		PAIRED	879294	866799
PRJNA564451_Uria-lomvia	SRR10085315	sample3	dummy	BioSample: SAMN12713926; Sample name: PLI-08-44; SRA: SRS5362074		PAIRED	708496	698556
PRJNA564451_Uria-lomvia	SRR10085316	sample4	dummy	BioSample: SAMN12713925; Sample name: PLI-08-42; SRA: SRS5362073		PAIRED	625211	616354
PRJNA564451_Uria-lomvia	SRR10085317	sample5	dummy	BioSample: SAMN12713924; Sample name: PL1-04-32; SRA: SRS5362072		PAIRED	534142	526240
PRJNA564451_Uria-lomvia	SRR10085318	sample6	dummy	BioSample: SAMN12713923; Sample name: PL1-04-31; SRA: SRS5362071		PAIRED	629769	620497
PRJNA564451_Uria-lomvia	SRR10085319	sample7	dummy	BioSample: SAMN12713922; Sample name: TBMU-ULH-649; SRA: SRS5362070		PAIRED	1310930	1292414
PRJNA564451_Uria-lomvia	SRR10085320	sample8	dummy	BioSample: SAMN12713921; Sample name: TBMU-ULH-618; SRA: SRS5362069		PAIRED	810779	799417
PRJNA564451_Uria-lomvia	SRR10085321	sample9	dummy	BioSample: SAMN12713920; Sample name: TBMU-ULH-617; SRA: SRS5362068		PAIRED	299562	294824
PRJNA564451_Uria-lomvia	SRR10085322	sample10	dummy	BioSample: SAMN12713919; Sample name: TBMU-UL-L96-17; SRA: SRS5362067		PAIRED	975822	962571
PRJNA564451_Uria-lomvia	SRR10085324	sample11	dummy	BioSample: SAMN12713918; Sample name: TBMU-UL-L96-16; SRA: SRS5362065		PAIRED	448705	441556
PRJNA564451_Uria-lomvia	SRR10085326	sample12	dummy	BioSample: SAMN12713916; Sample name: TBMU-UL-L96-4; SRA: SRS5362063		PAIRED	1076664	1062146
PRJNA564451_Uria-lomvia	SRR10085327	sample13	dummy	BioSample: SAMN12713915; Sample name: MW-08-12; SRA: SRS5362062		PAIRED	389393	383583
PRJNA564451_Uria-lomvia	SRR10085328	sample14	dummy	BioSample: SAMN12713914; Sample name: MW-08-11; SRA: SRS5362061		PAIRED	716430	706595
PRJNA564451_Uria-lomvia	SRR10085329	sample15	dummy	BioSample: SAMN12713913; Sample name: TMBU-ULD-19; SRA: SRS5362060		PAIRED	1135521	1119410
PRJNA564451_Uria-lomvia	SRR10085330	sample16	dummy	BioSample: SAMN12713912; Sample name: TMBU-ULD-18; SRA: SRS5362059		PAIRED	1965154	1935825
PRJNA564451_Uria-lomvia	SRR10085331	sample17	dummy	BioSample: SAMN12713911; Sample name: TBMU-CB6c; SRA: SRS5362058		PAIRED	925713	912577
PRJNA564451_Uria-lomvia	SRR10085332	sample18	dummy	BioSample: SAMN12713910; Sample name: TBMU-CB2c; SRA: SRS5362057		PAIRED	772819	762257
PRJNA564451_Uria-lomvia	SRR10085333	sample19	dummy	BioSample: SAMN12713909; Sample name: TBMU-CB2d; SRA: SRS5362056		PAIRED	249574	246130
PRJNA564451_Uria-lomvia	SRR10085335	sample20	dummy	BioSample: SAMN12713908; Sample name: PLI-08-43; SRA: SRS5362054		PAIRED	482952	476201
PRJNA564451_Uria-lomvia	SRR10085337	sample21	dummy	BioSample: SAMN12713906; Sample name: PLI-08-40; SRA: SRS5362052		PAIRED	500710	493679
PRJNA564451_Uria-lomvia	SRR10085338	sample22	dummy	BioSample: SAMN12713905; Sample name: TBMU-ULH-648; SRA: SRS5362051		PAIRED	292374	287701
PRJNA564451_Uria-lomvia	SRR10085339	sample23	dummy	BioSample: SAMN12713904; Sample name: TBMU-ULH-647; SRA: SRS5362050		PAIRED	1083532	1068676
PRJNA564451_Uria-lomvia	SRR10085340	sample24	dummy	BioSample: SAMN12713903; Sample name: TBMU-ULH-611; SRA: SRS5362049		PAIRED	974456	960060
PRJNA564451_Uria-lomvia	SRR10085341	sample25	dummy	BioSample: SAMN12713902; Sample name: TBMU-ULH-610; SRA: SRS5362048		PAIRED	842094	829389
PRJNA564451_Uria-lomvia	SRR10085342	sample26	dummy	BioSample: SAMN12713901; Sample name: TBMU-ULH-609; SRA: SRS5362047		PAIRED	965893	953364
PRJNA564451_Uria-lomvia	SRR10085343	sample27	dummy	BioSample: SAMN12713900; Sample name: TBMU-UL-L96-15; SRA: SRS5362046		PAIRED	1010828	997726
PRJNA564451_Uria-lomvia	SRR10085344	sample28	dummy	BioSample: SAMN12713899; Sample name: TBMU-UL-L96-14; SRA: SRS5362045		PAIRED	1245268	1226445
PRJNA564451_Uria-lomvia	SRR10085346	sample29	dummy	BioSample: SAMN12713898; Sample name: TBMU-UL-L96-13; SRA: SRS5362043		PAIRED	1317703	1299688
PRJNA564451_Uria-lomvia	SRR10085347	sample30	dummy	BioSample: SAMN12713897; Sample name: TBMU-UL-L96-3; SRA: SRS5362042		PAIRED	1168474	1152456
PRJNA564451_Uria-lomvia	SRR10085348	sample31	dummy	BioSample: SAMN12713896; Sample name: TBMU-UL-L96-1; SRA: SRS5362041		PAIRED	1324345	1305136
PRJNA564451_Uria-lomvia	SRR10085349	sample32	dummy	BioSample: SAMN12713895; Sample name: MW-08-20; SRA: SRS5362040		PAIRED	783047	772795
PRJNA564451_Uria-lomvia	SRR10085350	sample33	dummy	BioSample: SAMN12713894; Sample name: MW-08-10; SRA: SRS5362039		PAIRED	757238	746385
