link	run_acc_sra	sampid_assigned_for_bioinf	pop	identifiers_biosamp	infraspecies_biosamp	read_type_sra	total_number_reads_sra	total_reads_written_to_final_fastq
PRJNA471559_Planes-minutus	SRR7189595	sample0	dummy	BioSample: SAMN09211927; Sample name: Planes minutus JBP058 RAD_seq; SRA: SRS3322251		SINGLE	2294644	1204623
PRJNA471559_Planes-minutus	SRR7189596	sample1	dummy	BioSample: SAMN09211926; Sample name: Planes minutus JBP056 RAD_seq; SRA: SRS3322250		SINGLE	668363	365309
PRJNA471559_Planes-minutus	SRR7189597	sample2	dummy	BioSample: SAMN09211919; Sample name: Planes minutus JBP048 RAD_seq; SRA: SRS3322249		SINGLE	1596477	1017213
PRJNA471559_Planes-minutus	SRR7189599	sample3	dummy	BioSample: SAMN09211921; Sample name: Planes minutus JBP050 RAD_seq; SRA: SRS3322247		SINGLE	2183032	1302059
PRJNA471559_Planes-minutus	SRR7189600	sample4	dummy	BioSample: SAMN09211920; Sample name: Planes minutus JBP049 RAD_seq; SRA: SRS3322246		SINGLE	1890383	1209312
PRJNA471559_Planes-minutus	SRR7189602	sample5	dummy	BioSample: SAMN09211922; Sample name: Planes minutus JBP051 RAD_seq; SRA: SRS3322243		SINGLE	1695467	1054306
PRJNA471559_Planes-minutus	SRR7189605	sample6	dummy	BioSample: SAMN09212019; Sample name: Planes minutus MNHN-7988 RAD_seq; SRA: SRS3322240		SINGLE	1913181	1251895
PRJNA471559_Planes-minutus	SRR7189606	sample7	dummy	BioSample: SAMN09212018; Sample name: Planes minutus JBP628 RAD_seq; SRA: SRS3322241		SINGLE	2023583	1262012
PRJNA471559_Planes-minutus	SRR7189607	sample8	dummy	BioSample: SAMN09212021; Sample name: Planes minutus MNHN-7990 RAD_seq; SRA: SRS3322239		SINGLE	2063379	1323750
PRJNA471559_Planes-minutus	SRR7189608	sample9	dummy	BioSample: SAMN09212020; Sample name: Planes minutus MNHN-7989 RAD_seq; SRA: SRS3322238		SINGLE	2276940	1369984
PRJNA471559_Planes-minutus	SRR7189610	sample10	dummy	BioSample: SAMN09211936; Sample name: Planes minutus JBP072B RAD_seq; SRA: SRS3322235		SINGLE	2104895	1271579
PRJNA471559_Planes-minutus	SRR7189611	sample11	dummy	BioSample: SAMN09211937; Sample name: Planes minutus JBP086 RAD_seq; SRA: SRS3322236		SINGLE	1342445	910346
PRJNA471559_Planes-minutus	SRR7189613	sample12	dummy	BioSample: SAMN09211931; Sample name: Planes minutus JBP064 RAD_seq; SRA: SRS3322256		SINGLE	2131554	1293032
PRJNA471559_Planes-minutus	SRR7189614	sample13	dummy	BioSample: SAMN09211928; Sample name: Planes minutus JBP059 RAD_seq; SRA: SRS3322233		SINGLE	1931815	1242628
PRJNA471559_Planes-minutus	SRR7189618	sample14	dummy	BioSample: SAMN09211932; Sample name: Planes minutus JBP065 RAD_seq; SRA: SRS3322230		SINGLE	2320827	1394771
PRJNA471559_Planes-minutus	SRR7189619	sample15	dummy	BioSample: SAMN09211933; Sample name: Planes minutus JBP066 RAD_seq; SRA: SRS3322228		SINGLE	2343175	1437434
PRJNA471559_Planes-minutus	SRR7189620	sample16	dummy	BioSample: SAMN09212012; Sample name: Planes minutus JBP614 RAD_seq; SRA: SRS3322229		SINGLE	2007730	1235006
PRJNA471559_Planes-minutus	SRR7189621	sample17	dummy	BioSample: SAMN09212013; Sample name: Planes minutus JBP619 RAD_seq; SRA: SRS3322227		SINGLE	1344567	704779
PRJNA471559_Planes-minutus	SRR7189624	sample18	dummy	BioSample: SAMN09212008; Sample name: Planes minutus JBP610 RAD_seq; SRA: SRS3322254		SINGLE	2113427	1234068
PRJNA471559_Planes-minutus	SRR7189625	sample19	dummy	BioSample: SAMN09212009; Sample name: Planes minutus JBP611 RAD_seq; SRA: SRS3322225		SINGLE	1549560	870289
PRJNA471559_Planes-minutus	SRR7189626	sample20	dummy	BioSample: SAMN09212010; Sample name: Planes minutus JBP612 RAD_seq; SRA: SRS3322223		SINGLE	1914773	1206937
PRJNA471559_Planes-minutus	SRR7189627	sample21	dummy	BioSample: SAMN09212011; Sample name: Planes minutus JBP613 RAD_seq; SRA: SRS3322222		SINGLE	1325030	771380
PRJNA471559_Planes-minutus	SRR7189628	sample22	dummy	BioSample: SAMN09212016; Sample name: Planes minutus JBP625 RAD_seq; SRA: SRS3322221		SINGLE	770528	471476
PRJNA471559_Planes-minutus	SRR7189629	sample23	dummy	BioSample: SAMN09212017; Sample name: Planes minutus JBP626 RAD_seq; SRA: SRS3322218		SINGLE	1811209	1090880
PRJNA471559_Planes-minutus	SRR7189630	sample24	dummy	BioSample: SAMN09211907; Sample name: Planes minutus JBP028 RAD_seq; SRA: SRS3322220		SINGLE	1771992	1170114
PRJNA471559_Planes-minutus	SRR7189631	sample25	dummy	BioSample: SAMN09211906; Sample name: Planes minutus JBP026 RAD_seq; SRA: SRS3322219		SINGLE	1075941	354436
PRJNA471559_Planes-minutus	SRR7189632	sample26	dummy	BioSample: SAMN09211905; Sample name: Planes minutus JBP025 RAD_seq; SRA: SRS3322216		SINGLE	2169771	1156939
PRJNA471559_Planes-minutus	SRR7189633	sample27	dummy	BioSample: SAMN09211904; Sample name: Planes minutus JBP024 RAD_seq; SRA: SRS3322215		SINGLE	1591179	958548
PRJNA471559_Planes-minutus	SRR7189635	sample28	dummy	BioSample: SAMN09211902; Sample name: Planes minutus JBP022 RAD_seq; SRA: SRS3322212		SINGLE	1582124	770404
PRJNA471559_Planes-minutus	SRR7189636	sample29	dummy	BioSample: SAMN09211901; Sample name: Planes minutus JBP021 RAD_seq; SRA: SRS3322253		SINGLE	2157688	1160617
PRJNA471559_Planes-minutus	SRR7189637	sample30	dummy	BioSample: SAMN09211900; Sample name: Planes minutus JBP018 RAD_seq; SRA: SRS3322211		SINGLE	1244399	397653
PRJNA471559_Planes-minutus	SRR7189638	sample31	dummy	BioSample: SAMN09211899; Sample name: Planes minutus JBP016 RAD_seq; SRA: SRS3322209		SINGLE	1802123	1042644
PRJNA471559_Planes-minutus	SRR7189639	sample32	dummy	BioSample: SAMN09211898; Sample name: Planes minutus JBP015 RAD_seq; SRA: SRS3322252		SINGLE	2049573	1360002
PRJNA471559_Planes-minutus	SRR7189642	sample33	dummy	BioSample: SAMN09211884; Sample name: Planes minutus FLMNH-24073A RAD_seq; SRA: SRS3322205		SINGLE	2207847	1418006
PRJNA471559_Planes-minutus	SRR7189643	sample34	dummy	BioSample: SAMN09211885; Sample name: Planes minutus FLMNH-24073B RAD_seq; SRA: SRS3322204		SINGLE	1569520	929543
PRJNA471559_Planes-minutus	SRR7189650	sample35	dummy	BioSample: SAMN09212001; Sample name: Planes minutus JBP551 RAD_seq; SRA: SRS3322197		SINGLE	677434	438219
PRJNA471559_Planes-minutus	SRR7189651	sample36	dummy	BioSample: SAMN09212000; Sample name: Planes minutus JBP52LB RAD_seq; SRA: SRS3322196		SINGLE	2133362	1290463
PRJNA471559_Planes-minutus	SRR7189652	sample37	dummy	BioSample: SAMN09211999; Sample name: Planes minutus JBP526 RAD_seq; SRA: SRS3322195		SINGLE	1373193	712756
PRJNA471559_Planes-minutus	SRR7189653	sample38	dummy	BioSample: SAMN09211998; Sample name: Planes minutus JBP474 RAD_seq; SRA: SRS3322194		SINGLE	1317040	501348
PRJNA471559_Planes-minutus	SRR7189654	sample39	dummy	BioSample: SAMN09212005; Sample name: Planes minutus JBP603 RAD_seq; SRA: SRS3322217		SINGLE	1810765	1175429
PRJNA471559_Planes-minutus	SRR7189655	sample40	dummy	BioSample: SAMN09212004; Sample name: Planes minutus JBP600 RAD_seq; SRA: SRS3322193		SINGLE	878312	559114
PRJNA471559_Planes-minutus	SRR7189656	sample41	dummy	BioSample: SAMN09212003; Sample name: Planes minutus JBP58LD RAD_seq; SRA: SRS3322213		SINGLE	2434992	1501442
PRJNA471559_Planes-minutus	SRR7189657	sample42	dummy	BioSample: SAMN09212002; Sample name: Planes minutus JBP598 RAD_seq; SRA: SRS3322191		SINGLE	2357591	1468261
PRJNA471559_Planes-minutus	SRR7189658	sample43	dummy	BioSample: SAMN09212007; Sample name: Planes minutus JBP608 RAD_seq; SRA: SRS3322190		SINGLE	1304145	881616
PRJNA471559_Planes-minutus	SRR7189659	sample44	dummy	BioSample: SAMN09212006; Sample name: Planes minutus JBP607 RAD_seq; SRA: SRS3322189		SINGLE	2257996	1421734
PRJNA471559_Planes-minutus	SRR7189661	sample45	dummy	BioSample: SAMN09211917; Sample name: Planes minutus JBP045 RAD_seq; SRA: SRS3322187		SINGLE	2140401	1325410
PRJNA471559_Planes-minutus	SRR7189662	sample46	dummy	BioSample: SAMN09211908; Sample name: Planes minutus JBP030 RAD_seq; SRA: SRS3322210		SINGLE	2362394	1380319
PRJNA471559_Planes-minutus	SRR7189664	sample47	dummy	BioSample: SAMN09211910; Sample name: Planes minutus JBP034 RAD_seq; SRA: SRS3322208		SINGLE	1200774	410918
