link	run_acc_sra	sampid_assigned_for_bioinf	pop	identifiers_biosamp	infraspecies_biosamp	read_type_sra	total_number_reads_sra	total_reads_written_to_final_fastq
PRJNA319656_Seriola-lalandi-dorsalis	SRR4041831	sample0	dummy	BioSample: SAMN05590559; Sample name: LP-5615-F; SRA: SRS1627008	strain: LP; isolate: 5615; breed: Wild population; ecotype: La Paz	PAIRED	5536938	5142069
PRJNA319656_Seriola-lalandi-dorsalis	SRR4041832	sample1	dummy	BioSample: SAMN05590560; Sample name: LP-6188-F; SRA: SRS1627009	strain: LP; isolate: 6188; breed: Wild population; ecotype: La Paz	PAIRED	4353198	3502262
PRJNA319656_Seriola-lalandi-dorsalis	SRR4041833	sample2	dummy	BioSample: SAMN05590569; Sample name: LP-6141-M; SRA: SRS1627010	strain: LP; isolate: 6141; breed: Wild population; ecotype: La Paz	PAIRED	3188814	2572545
PRJNA319656_Seriola-lalandi-dorsalis	SRR4041834	sample3	dummy	BioSample: SAMN05590570; Sample name: LP-6116-M; SRA: SRS1627011	strain: LP; isolate: 6116; breed: Wild population; ecotype: La Paz	PAIRED	3866664	3694999
PRJNA319656_Seriola-lalandi-dorsalis	SRR4041835	sample4	dummy	BioSample: SAMN05590571; Sample name: LP-5042-M; SRA: SRS1627012	strain: LP; isolate: 5042; breed: Wild population; ecotype: La Paz	PAIRED	3839939	3650576
PRJNA319656_Seriola-lalandi-dorsalis	SRR4041836	sample5	dummy	BioSample: SAMN05590572; Sample name: LP-5624-M; SRA: SRS1627013	strain: LP; isolate: 5624; breed: Wild population; ecotype: La Paz	PAIRED	4523654	3622915
PRJNA319656_Seriola-lalandi-dorsalis	SRR4041837	sample6	dummy	BioSample: SAMN05590573; Sample name: LP-5580-M; SRA: SRS1627014	strain: LP; isolate: 5580; breed: Wild population; ecotype: La Paz	PAIRED	6016315	5072160
PRJNA319656_Seriola-lalandi-dorsalis	SRR4041838	sample7	dummy	BioSample: SAMN05590574; Sample name: CI798-31-F; SRA: SRS1627015	strain: CI798; isolate: 31; breed: Wild population; ecotype: Cedros Island	PAIRED	5544704	5271826
PRJNA319656_Seriola-lalandi-dorsalis	SRR4041839	sample8	dummy	BioSample: SAMN05590575; Sample name: CI798-18-F; SRA: SRS1627016	strain: CI798; isolate: 18; breed: Wild population; ecotype: Cedros Island	PAIRED	4560841	3717529
PRJNA319656_Seriola-lalandi-dorsalis	SRR4041840	sample9	dummy	BioSample: SAMN05590576; Sample name: CI798-13-F; SRA: SRS1627017	strain: CI798; isolate: 13; breed: Wild population; ecotype: Cedros Island	PAIRED	4911612	4645854
PRJNA319656_Seriola-lalandi-dorsalis	SRR4041841	sample10	dummy	BioSample: SAMN05590577; Sample name: CI798-38-F; SRA: SRS1627018	strain: CI798; isolate: 38; breed: Wild population; ecotype: Cedros Island	PAIRED	2489496	2243706
PRJNA319656_Seriola-lalandi-dorsalis	SRR4041842	sample11	dummy	BioSample: SAMN05590578; Sample name: CI798-06-F; SRA: SRS1627019	strain: CI798; isolate: 6; breed: Wild population; ecotype: Cedros Island	PAIRED	5725013	4583761
PRJNA319656_Seriola-lalandi-dorsalis	SRR4041843	sample12	dummy	BioSample: SAMN05590561; Sample name: LP-6186-F; SRA: SRS1627020	strain: LP; isolate: 6186; breed: Wild population; ecotype: La Paz	PAIRED	4635145	4275950
PRJNA319656_Seriola-lalandi-dorsalis	SRR4041844	sample13	dummy	BioSample: SAMN05590579; Sample name: CI798-12-F; SRA: SRS1627021	strain: CI798; isolate: 12; breed: Wild population; ecotype: Cedros Island	PAIRED	5565569	4350418
PRJNA319656_Seriola-lalandi-dorsalis	SRR4041845	sample14	dummy	BioSample: SAMN05590580; Sample name: CI798-09-F; SRA: SRS1627022	strain: CI798; isolate: 9; breed: Wild population; ecotype: Cedros Island	PAIRED	8975042	8134996
PRJNA319656_Seriola-lalandi-dorsalis	SRR4041846	sample15	dummy	BioSample: SAMN05590581; Sample name: CI798-33-F; SRA: SRS1627023	strain: CI798; isolate: 33; breed: Wild population; ecotype: Cedros Island	PAIRED	5542737	5245334
PRJNA319656_Seriola-lalandi-dorsalis	SRR4041847	sample16	dummy	BioSample: SAMN05590582; Sample name: CI798-34-M; SRA: SRS1627024	strain: CI798; isolate: 34; breed: Wild population; ecotype: Cedros Island	PAIRED	3996651	3178847
PRJNA319656_Seriola-lalandi-dorsalis	SRR4041848	sample17	dummy	BioSample: SAMN05590583; Sample name: CI798-26B-M; SRA: SRS1627025	strain: CI798; isolate: 26B; breed: Wild population; ecotype: Cedros Island	PAIRED	5216554	4332742
PRJNA319656_Seriola-lalandi-dorsalis	SRR4041849	sample18	dummy	BioSample: SAMN05590584; Sample name: CI798-19-M; SRA: SRS1627026	strain: CI798; isolate: 19; breed: Wild population; ecotype: Cedros Island	PAIRED	4547228	3647455
PRJNA319656_Seriola-lalandi-dorsalis	SRR4041850	sample19	dummy	BioSample: SAMN05590585; Sample name: CI798-29B-M; SRA: SRS1627027	strain: CI798; isolate: 29B; breed: Wild population; ecotype: Cedros Island	PAIRED	3757947	3082819
PRJNA319656_Seriola-lalandi-dorsalis	SRR4041851	sample20	dummy	BioSample: SAMN05590586; Sample name: CI798-48B-M; SRA: SRS1627028	strain: CI798; isolate: 48B; breed: Wild population; ecotype: Cedros Island	PAIRED	3700087	3533088
PRJNA319656_Seriola-lalandi-dorsalis	SRR4041852	sample21	dummy	BioSample: SAMN05590587; Sample name: CI798-28-M; SRA: SRS1627029	strain: CI798; isolate: 28; breed: Wild population; ecotype: Cedros Island	PAIRED	9468478	8690954
PRJNA319656_Seriola-lalandi-dorsalis	SRR4041853	sample22	dummy	BioSample: SAMN05590588; Sample name: CI798-41-M; SRA: SRS1627030	strain: CI798; isolate: 41; breed: Wild population; ecotype: Cedros Island	PAIRED	5383720	5123862
PRJNA319656_Seriola-lalandi-dorsalis	SRR4041854	sample23	dummy	BioSample: SAMN05590562; Sample name: LP-6184-F; SRA: SRS1627031	strain: LP; isolate: 6184; breed: Wild population; ecotype: La Paz	PAIRED	5568463	5243747
PRJNA319656_Seriola-lalandi-dorsalis	SRR4041855	sample24	dummy	BioSample: SAMN05590589; Sample name: SD682-15-F; SRA: SRS1627032	strain: SD682; isolate: 15; breed: Wild population; ecotype: San Diego	PAIRED	7533623	6244463
PRJNA319656_Seriola-lalandi-dorsalis	SRR4041856	sample25	dummy	BioSample: SAMN05590590; Sample name: SD682-02-F; SRA: SRS1627033	strain: SD682; isolate: 2; breed: Wild population; ecotype: San Diego	PAIRED	12610033	10396584
PRJNA319656_Seriola-lalandi-dorsalis	SRR4041857	sample26	dummy	BioSample: SAMN05590591; Sample name: SD682-08-F; SRA: SRS1627034	strain: SD682; isolate: 8; breed: Wild population; ecotype: San Diego	PAIRED	3270417	3057505
PRJNA319656_Seriola-lalandi-dorsalis	SRR4041858	sample27	dummy	BioSample: SAMN05590592; Sample name: SD682-70-F; SRA: SRS1627035	strain: SD682; isolate: 70; breed: Wild population; ecotype: San Diego	PAIRED	5792886	5529943
PRJNA319656_Seriola-lalandi-dorsalis	SRR4041859	sample28	dummy	BioSample: SAMN05590593; Sample name: SD682-04-F; SRA: SRS1627036	strain: SD682; isolate: 4; breed: Wild population; ecotype: San Diego	PAIRED	4205190	3357297
PRJNA319656_Seriola-lalandi-dorsalis	SRR4041860	sample29	dummy	BioSample: SAMN05590594; Sample name: SD682-14-F; SRA: SRS1627037	strain: SD682; isolate: 14; breed: Wild population; ecotype: San Diego	PAIRED	4495906	4290315
PRJNA319656_Seriola-lalandi-dorsalis	SRR4041861	sample30	dummy	BioSample: SAMN05590595; Sample name: SD624-90-F; SRA: SRS1627038	strain: SD624; isolate: 90; breed: Wild population; ecotype: San Diego	PAIRED	4438974	4238913
PRJNA319656_Seriola-lalandi-dorsalis	SRR4041862	sample31	dummy	BioSample: SAMN05590596; Sample name: SD624-93-F; SRA: SRS1627039	strain: SD624; isolate: 93; breed: Wild population; ecotype: San Diego	PAIRED	5106113	4830457
PRJNA319656_Seriola-lalandi-dorsalis	SRR4041863	sample32	dummy	BioSample: SAMN05590597; Sample name: SD682-59-M; SRA: SRS1627040	strain: SD682; isolate: 59; breed: Wild population; ecotype: San Diego	PAIRED	6727894	6438788
PRJNA319656_Seriola-lalandi-dorsalis	SRR4041864	sample33	dummy	BioSample: SAMN05590598; Sample name: SD621-37-M; SRA: SRS1627041	strain: SD621; isolate: 37; breed: Wild population; ecotype: San Diego	PAIRED	5817610	5550669
