link	run_acc_sra	sampid_assigned_for_bioinf	pop	identifiers_biosamp	infraspecies_biosamp	read_type_sra	total_number_reads_sra	total_reads_written_to_final_fastq
PRJNA385011_Siphamia-tubifer	SRR5489511	sample0	dummy	BioSample: SAMN06857664; Sample name: Y13-39; SRA: SRS2155739		SINGLE	2315144	2305578
PRJNA385011_Siphamia-tubifer	SRR5489512	sample1	dummy	BioSample: SAMN06857663; Sample name: Y13-37; SRA: SRS2155741		SINGLE	2182669	2173274
PRJNA385011_Siphamia-tubifer	SRR5489513	sample2	dummy	BioSample: SAMN06857662; Sample name: Y13-36; SRA: SRS2155742		SINGLE	1811456	1803497
PRJNA385011_Siphamia-tubifer	SRR5489514	sample3	dummy	BioSample: SAMN06857661; Sample name: Y13-29; SRA: SRS2155740		SINGLE	2041368	2032839
PRJNA385011_Siphamia-tubifer	SRR5489515	sample4	dummy	BioSample: SAMN06857660; Sample name: Y13-27; SRA: SRS2155745		SINGLE	1701993	1693765
PRJNA385011_Siphamia-tubifer	SRR5489516	sample5	dummy	BioSample: SAMN06857659; Sample name: Y13-25; SRA: SRS2155746		SINGLE	1806292	1797818
PRJNA385011_Siphamia-tubifer	SRR5489517	sample6	dummy	BioSample: SAMN06857658; Sample name: Y13-24; SRA: SRS2155743		SINGLE	1594522	1587567
PRJNA385011_Siphamia-tubifer	SRR5489518	sample7	dummy	BioSample: SAMN06857657; Sample name: Y13-22; SRA: SRS2155744		SINGLE	1883597	1874408
PRJNA385011_Siphamia-tubifer	SRR5489519	sample8	dummy	BioSample: SAMN06857656; Sample name: Y13-19; SRA: SRS2155747		SINGLE	2170793	2151700
PRJNA385011_Siphamia-tubifer	SRR5489520	sample9	dummy	BioSample: SAMN06857655; Sample name: Y13-18; SRA: SRS2155752		SINGLE	1467963	1461566
PRJNA385011_Siphamia-tubifer	SRR5489521	sample10	dummy	BioSample: SAMN06857654; Sample name: Y13-16; SRA: SRS2155748		SINGLE	2322574	2303705
PRJNA385011_Siphamia-tubifer	SRR5489522	sample11	dummy	BioSample: SAMN06857653; Sample name: Y13-14; SRA: SRS2155749		SINGLE	2002420	1993377
PRJNA385011_Siphamia-tubifer	SRR5489523	sample12	dummy	BioSample: SAMN06857652; Sample name: Y13-13; SRA: SRS2155750		SINGLE	2139793	2118269
PRJNA385011_Siphamia-tubifer	SRR5489524	sample13	dummy	BioSample: SAMN06857651; Sample name: Y13-12; SRA: SRS2155753		SINGLE	1839586	1819491
