link	run_acc_sra	sampid_assigned_for_bioinf	pop	identifiers_biosamp	infraspecies_biosamp	read_type_sra	total_number_reads_sra	total_reads_written_to_final_fastq
PRJNA295681_Anguilla-anguilla	SRR2548387	sample0	dummy	BioSample: SAMN04087263; Sample name: A.a-Ce-204; SRA: SRS1097243	breed: Ce-204	SINGLE	5131631	5013199
PRJNA295681_Anguilla-anguilla	SRR2887198	sample1	dummy	BioSample: SAMN04087262; Sample name: A.a-Ce-202; SRA: SRS1071542	breed: Ce-202	SINGLE	4001492	3977603
PRJNA295681_Anguilla-anguilla	SRR2887199	sample2	dummy	BioSample: SAMN04087263; Sample name: A.a-Ce-204; SRA: SRS1097243	breed: Ce-204	SINGLE	5131631	5101966
PRJNA295681_Anguilla-anguilla	SRR2887200	sample3	dummy	BioSample: SAMN04087264; Sample name: A.a-Ce-206; SRA: SRS1143677	breed: Ce-206	SINGLE	5718491	5686759
PRJNA295681_Anguilla-anguilla	SRR2887201	sample4	dummy	BioSample: SAMN04087265; Sample name: A.a-Ce-207; SRA: SRS1143676	breed: Ce-207	SINGLE	4806479	4779121
PRJNA295681_Anguilla-anguilla	SRR2887202	sample5	dummy	BioSample: SAMN04087266; Sample name: A.a-Ce-208; SRA: SRS1143675	breed: Ce-208	SINGLE	5136831	5106522
PRJNA295681_Anguilla-anguilla	SRR2887203	sample6	dummy	BioSample: SAMN04087267; Sample name: A.a-Ce-209; SRA: SRS1143674	breed: Ce-209	SINGLE	5260874	5236132
PRJNA295681_Anguilla-anguilla	SRR2887204	sample7	dummy	BioSample: SAMN04087268; Sample name: A.a-Ce-210; SRA: SRS1143673	breed: Ce-210	SINGLE	5622222	5588432
PRJNA295681_Anguilla-anguilla	SRR2887205	sample8	dummy	BioSample: SAMN04087269; Sample name: A.a-Ce-211; SRA: SRS1143671	breed: Ce-211	SINGLE	6510992	6482070
PRJNA295681_Anguilla-anguilla	SRR2887206	sample9	dummy	BioSample: SAMN04087270; Sample name: A.a-Ce-213; SRA: SRS1143672	breed: Ce-213	SINGLE	6497962	6458401
PRJNA295681_Anguilla-anguilla	SRR2887207	sample10	dummy	BioSample: SAMN04087271; Sample name: A.a-Ce-214; SRA: SRS1143670	breed: Ce-214	SINGLE	4850666	4814878
PRJNA295681_Anguilla-anguilla	SRR2887208	sample11	dummy	BioSample: SAMN04087272; Sample name: A.a-Ce-215; SRA: SRS1143669	breed: Ce-215	SINGLE	4437120	4407739
