"sampid","decimalLongitude","decimalLatitude","establishmentMeans","occurrenceStatus"
"gbif1",3.226634,42.043697,NA,"PRESENT"
"gbif2",3.253733,42.24439,NA,"PRESENT"
"gbif3",3.255562,42.248026,NA,"PRESENT"
"gbif4",8.724076,42.580149,NA,"PRESENT"
"gbif5",14.532785,44.954469,NA,"PRESENT"
"gbif6",15.5154,42.124195,NA,"PRESENT"
"gbif7",13.841733,44.823587,NA,"PRESENT"
"gbif8",3.225775,42.042104,NA,"PRESENT"
"gbif9",25.121528,36.968526,NA,"PRESENT"
"gbif10",-13.665188,28.919077,NA,"PRESENT"
"gbif11",25.118631,36.966777,NA,"PRESENT"
"gbif12",-9.54732,39.473397,NA,"PRESENT"
"gbif13",-9.545604,39.474225,NA,"PRESENT"
"gbif14",3.17649,42.43841,NA,"PRESENT"
"gbif15",5.6002,43.1578,NA,"PRESENT"
"gbif16",5.6002,43.1578,NA,"PRESENT"
"gbif17",3.196036,42.08372,NA,"PRESENT"
"gbif18",3.248278,42.089381,NA,"PRESENT"
"gbif19",3.51196,43.26841,NA,"PRESENT"
"gbif20",7.07193,43.51404,NA,"PRESENT"
"gbif21",9.40496,41.77458,NA,"PRESENT"
"gbif22",9.40894,41.77007,NA,"PRESENT"
"gbif23",5.23477,43.32983,NA,"PRESENT"
"gbif24",3.1567,42.47433,NA,"PRESENT"
"gbif25",9.40496,41.77458,NA,"PRESENT"
"gbif26",5.33848,43.20783,NA,"PRESENT"
"gbif27",9.40967,41.7631,NA,"PRESENT"
"gbif28",9.41153,41.72838,NA,"PRESENT"
"gbif29",6.84389,43.40901,NA,"PRESENT"
"gbif30",6.39705,42.98886,NA,"PRESENT"
"gbif31",6.77364,43.4064,NA,"PRESENT"
"gbif32",6.92894,43.45566,NA,"PRESENT"
"gbif33",5.62333,43.15528,NA,"PRESENT"
"gbif34",8.74042,41.8401,NA,"PRESENT"
"gbif35",9.40496,41.77458,NA,"PRESENT"
"gbif36",6.84612,43.40935,NA,"PRESENT"
"gbif37",7.11805,43.54371,NA,"PRESENT"
"gbif38",7.08278,43.54028,NA,"PRESENT"
"gbif39",-4.04419,47.73061,NA,"PRESENT"
"gbif40",6.77364,43.4064,NA,"PRESENT"
"gbif41",8.72671,42.58323,NA,"PRESENT"
"gbif42",5.61967,43.15739,NA,"PRESENT"
"gbif43",9.40967,41.7631,NA,"PRESENT"
"gbif44",9.40967,41.7631,NA,"PRESENT"
"gbif45",8.74665,41.83743,NA,"PRESENT"
"gbif46",8.74246,41.8383,NA,"PRESENT"
"gbif47",6.93014,43.45952,NA,"PRESENT"
"gbif48",8.70597,41.9019,NA,"PRESENT"
"gbif49",5.2302,43.32908,NA,"PRESENT"
"gbif50",5.22833,43.19861,NA,"PRESENT"
"gbif51",8.75039,41.84559,NA,"PRESENT"
"gbif52",5.39375,43.16937,NA,"PRESENT"
"gbif53",8.74246,41.8383,NA,"PRESENT"
"gbif54",5.23967,43.331,NA,"PRESENT"
"gbif55",6.77323,43.40714,NA,"PRESENT"
"gbif56",3.13386,42.51332,NA,"PRESENT"
"gbif57",-1.8045,48.86983,NA,"PRESENT"
"gbif58",8.74665,41.83743,NA,"PRESENT"
"gbif59",9.40894,41.77007,NA,"PRESENT"
"gbif60",7.08278,43.54028,NA,"PRESENT"
"gbif61",5.33848,43.20783,NA,"PRESENT"
"gbif62",-1.8045,48.86983,NA,"PRESENT"
"gbif63",5.61504,43.16034,NA,"PRESENT"
"gbif64",6.84612,43.40935,NA,"PRESENT"
"gbif65",6.77364,43.4064,NA,"PRESENT"
"gbif66",7.11805,43.54371,NA,"PRESENT"
"gbif67",5.23717,43.33,NA,"PRESENT"
"gbif68",5.34003,43.20882,NA,"PRESENT"
"gbif69",9.3857,41.55404,NA,"PRESENT"
"gbif70",7.08278,43.54028,NA,"PRESENT"
"gbif71",7.11805,43.54371,NA,"PRESENT"
"gbif72",7.08217,43.53783,NA,"PRESENT"
"gbif73",-1.78889,48.86722,NA,"PRESENT"
"gbif74",3.16149,42.47805,NA,"PRESENT"
"gbif75",8.74042,41.8401,NA,"PRESENT"
"gbif76",6.24128,43.03027,NA,"PRESENT"
"gbif77",8.75475,41.85043,NA,"PRESENT"
"gbif78",9.40894,41.77007,NA,"PRESENT"
"gbif79",-1.8045,48.86983,NA,"PRESENT"
"gbif80",9.40496,41.77458,NA,"PRESENT"
"gbif81",8.74665,41.83743,NA,"PRESENT"
"gbif82",8.74042,41.8401,NA,"PRESENT"
"gbif83",8.72335,41.90547,NA,"PRESENT"
"gbif84",8.72667,42.5763,NA,"PRESENT"
"gbif85",3.1567,42.47433,NA,"PRESENT"
"gbif86",9.40967,41.7631,NA,"PRESENT"
"gbif87",5.2867,43.27991,NA,"PRESENT"
"gbif88",6.77364,43.4064,NA,"PRESENT"
"gbif89",8.74665,41.83743,NA,"PRESENT"
"gbif90",8.74665,41.83743,NA,"PRESENT"
"gbif91",6.85085,43.40941,NA,"PRESENT"
"gbif92",8.72671,42.58323,NA,"PRESENT"
"gbif93",-5.1424,48.4449,NA,"PRESENT"
"gbif94",7.1401,43.54808,NA,"PRESENT"
"gbif95",5.22833,43.19861,NA,"PRESENT"
"gbif96",7.12252,43.53963,NA,"PRESENT"
"gbif97",6.07095,43.03925,NA,"PRESENT"
"gbif98",6.90972,43.42717,NA,"PRESENT"
"gbif99",9.37856,41.51082,NA,"PRESENT"
"gbif100",9.40496,41.77458,NA,"PRESENT"
"gbif101",3.15694,42.47635,NA,"PRESENT"
"gbif102",9.40967,41.7631,NA,"PRESENT"
"gbif103",8.72699,42.58538,NA,"PRESENT"
"gbif104",-1.8045,48.86983,NA,"PRESENT"
"gbif105",5.23876,43.33053,NA,"PRESENT"
