"sampid","decimalLongitude","decimalLatitude","establishmentMeans","occurrenceStatus"
"gbif1",-68.891,48.777667,"","PRESENT"
"gbif2",-68.805001,48.347791,"","PRESENT"
"gbif3",-54.083679,46.813323,"","PRESENT"
"gbif4",-53.743221,48.153168,"","PRESENT"
"gbif5",-69.048005,48.739191,"","PRESENT"
"gbif6",-52.695975,47.650927,"","PRESENT"
"gbif7",-52.695883,47.650911,"","PRESENT"
"gbif8",-64.133351,50.270553,"","PRESENT"
"gbif9",-53.374631,46.724997,"","PRESENT"
"gbif10",-53.743419,48.1532,"","PRESENT"
"gbif11",-64.220038,48.80825,"","PRESENT"
"gbif12",-53.124654,47.384965,"","PRESENT"
"gbif13",-53.069722,48.660278,"","PRESENT"
"gbif14",-53.73897,48.152057,"","PRESENT"
"gbif15",-53.173056,48.615556,"","PRESENT"
"gbif16",-70.43878,47.43105,"","PRESENT"
"gbif17",-67.878455,48.732762,"","PRESENT"
"gbif18",-68.210655,48.621505,"","PRESENT"
"gbif19",-52.835878,47.579148,"","PRESENT"
"gbif20",-53.723819,48.145986,"","PRESENT"
"gbif21",-69.720434,48.115895,"","PRESENT"
"gbif22",-69.720453,48.115948,"","PRESENT"
"gbif23",21.478593,70.228209,"","PRESENT"
"gbif24",-69.465456,47.968844,"","PRESENT"
"gbif25",-69.465456,47.968844,"","PRESENT"
"gbif26",-70.3336,47.410614,"","PRESENT"
"gbif27",-68.279069,48.589744,"","PRESENT"
"gbif28",-70.3336,47.410614,"","PRESENT"
"gbif29",-70.207169,47.516264,"","PRESENT"
"gbif30",-69.483061,47.990183,"","PRESENT"
"gbif31",-70.207169,47.516264,"","PRESENT"
"gbif32",-70.3336,47.410614,"","PRESENT"
"gbif33",-70.207169,47.516264,"","PRESENT"
"gbif34",-70.207169,47.516264,"","PRESENT"
"gbif35",-68.279069,48.589744,"","PRESENT"
"gbif36",-68.090256,48.645847,"","PRESENT"
"gbif37",-70.3336,47.410614,"","PRESENT"
"gbif38",-70.3336,47.410614,"","PRESENT"
"gbif39",-70.207169,47.516264,"","PRESENT"
"gbif40",-70.207169,47.516264,"","PRESENT"
"gbif41",-70.207169,47.516264,"","PRESENT"
"gbif42",-68.279069,48.589744,"","PRESENT"
"gbif43",-69.465456,47.968844,"","PRESENT"
"gbif44",-69.850547,47.58348,"","PRESENT"
"gbif45",-70.207169,47.516264,"","PRESENT"
"gbif46",-70.3336,47.410614,"","PRESENT"
"gbif47",-68.279069,48.589744,"","PRESENT"
"gbif48",-70.207169,47.516264,"","PRESENT"
"gbif49",-70.207169,47.516264,"","PRESENT"
"gbif50",-70.3336,47.410614,"","PRESENT"
"gbif51",-68.090256,48.645847,"","PRESENT"
"gbif52",-70.207169,47.516264,"","PRESENT"
"gbif53",-70.207169,47.516264,"","PRESENT"
"gbif54",-70.207169,47.516264,"","PRESENT"
"gbif55",-70.207169,47.516264,"","PRESENT"
"gbif56",-70.207169,47.516264,"","PRESENT"
"gbif57",-70.207169,47.516264,"","PRESENT"
"gbif58",-70.207169,47.516264,"","PRESENT"
