"sampid","decimalLongitude","decimalLatitude","establishmentMeans","occurrenceStatus"
"gbif1",138.357868,-35.417462,"","PRESENT"
"gbif2",138.255991,-35.582598,"","PRESENT"
"gbif3",140.94341,-38.047587,"","PRESENT"
"gbif4",174.60158,-36.909981,"","PRESENT"
"gbif5",172.695929,-43.624006,"","PRESENT"
"gbif6",170.412411,-45.914489,"","PRESENT"
"gbif7",143.318507,-38.112961,"","PRESENT"
"gbif8",138.274186,-35.481084,"","PRESENT"
"gbif9",138.495363,-35.087086,"","PRESENT"
"gbif10",142.7343,-38.3772,"","PRESENT"
"gbif11",145.11406,-37.79571,"","PRESENT"
"gbif12",144.5733,-37.9958,"","PRESENT"
"gbif13",144.4213,-38.2001,"","PRESENT"
"gbif14",145.6054,-38.1457,"","PRESENT"
"gbif15",145.9991,-38.4304,"","PRESENT"
"gbif16",144.84786,-37.72942,"","PRESENT"
"gbif17",142.7343,-38.3772,"","PRESENT"
"gbif18",145.5711,-38.2563,"","PRESENT"
"gbif19",144.83222,-37.70438,"","PRESENT"
"gbif20",145.6054,-38.1457,"","PRESENT"
"gbif21",149.6365,-37.5964,"","PRESENT"
"gbif22",142.0236,-36.4606,"","PRESENT"
"gbif23",145.3842,-38.0118,"","PRESENT"
"gbif24",144.83222,-37.70438,"","PRESENT"
"gbif25",145.2425,-38.0431,"","PRESENT"
"gbif26",145.9991,-38.4304,"","PRESENT"
"gbif27",144.576,-37.7488,"","PRESENT"
"gbif28",149.6365,-37.5964,"","PRESENT"
"gbif29",144.8302,-37.7278,"","PRESENT"
"gbif30",144.8302,-37.7278,"","PRESENT"
"gbif31",149.6365,-37.5964,"","PRESENT"
"gbif32",144.6424,-37.8875,"","PRESENT"
"gbif33",145.29167,-38.20833,"","PRESENT"
"gbif34",144.563,-37.986,"","PRESENT"
"gbif35",145.5711,-38.2563,"","PRESENT"
"gbif36",145.7184,-37.9598,"","PRESENT"
"gbif37",142.7343,-38.3772,"","PRESENT"
"gbif38",145.9991,-38.4304,"","PRESENT"
"gbif39",145.0803,-37.7774,"","PRESENT"
"gbif40",144.57236,-37.99321,"","PRESENT"
"gbif41",144.5783,-38.0087,"","PRESENT"
"gbif42",149.6365,-37.5964,"","PRESENT"
"gbif43",144.57236,-37.99321,"","PRESENT"
"gbif44",145.04695,-38.25793,"","PRESENT"
"gbif45",144.83222,-37.70438,"","PRESENT"
"gbif46",146.93124,-38.14548,"","PRESENT"
"gbif47",144.57175,-37.99669,"","PRESENT"
"gbif48",145.16865,-37.80251,"","PRESENT"
"gbif49",144.84786,-37.72942,"","PRESENT"
"gbif50",144.5768,-37.7478,"","PRESENT"
"gbif51",145.12668,-38.38925,"","PRESENT"
"gbif52",144.895,-37.3893,"","PRESENT"
"gbif53",149.6365,-37.5964,"","PRESENT"
"gbif54",144.8356,-37.7344,"","PRESENT"
"gbif55",144.84786,-37.72942,"","PRESENT"
"gbif56",144.83222,-37.70438,"","PRESENT"
"gbif57",145.6054,-38.1457,"","PRESENT"
"gbif58",146.99953,-38.14418,"","PRESENT"
"gbif59",148.983,-37.4406,"","PRESENT"
"gbif60",144.5768,-37.7478,"","PRESENT"
"gbif61",148.612,-37.536,"","PRESENT"
"gbif62",144.8356,-37.7344,"","PRESENT"
"gbif63",145.04101,-38.21327,"","PRESENT"
"gbif64",144.875,-38.375,"","PRESENT"
"gbif65",144.18685,-38.14425,"","PRESENT"
"gbif66",145.2176,-38.0463,"","PRESENT"
"gbif67",144.8362,-37.7232,"","PRESENT"
"gbif68",142.7343,-38.3772,"","PRESENT"
"gbif69",145.14917,-38.00889,"","PRESENT"
"gbif70",145.1104,-37.7075,"","PRESENT"
"gbif71",146.93124,-38.14548,"","PRESENT"
"gbif72",144.8321,-37.7044,"","PRESENT"
"gbif73",142.7343,-38.3772,"","PRESENT"
"gbif74",145.434,-38.428,"","PRESENT"
"gbif75",145.1573,-38.1574,"","PRESENT"
"gbif76",145.21328,-37.81146,"","PRESENT"
"gbif77",145.10503,-37.78971,"","PRESENT"
"gbif78",145.1356,-37.7964,"","PRESENT"
"gbif79",144.83222,-37.70438,"","PRESENT"
"gbif80",145.19288,-38.15059,"","PRESENT"
"gbif81",144.83222,-37.70438,"","PRESENT"
"gbif82",142.7343,-38.3772,"","PRESENT"
"gbif83",144.664,-37.9318,"","PRESENT"
"gbif84",144.8302,-37.7278,"","PRESENT"
"gbif85",144.8302,-37.7278,"","PRESENT"
"gbif86",145.7184,-37.9598,"","PRESENT"
"gbif87",144.4597,-37.6952,"","PRESENT"
"gbif88",142.7343,-38.3772,"","PRESENT"
"gbif89",144.8356,-37.7344,"","PRESENT"
"gbif90",144.424,-37.679,"","PRESENT"
"gbif91",144.84786,-37.72942,"","PRESENT"
"gbif92",144.84786,-37.72942,"","PRESENT"
"gbif93",144.8302,-37.7278,"","PRESENT"
"gbif94",144.297,-37.562,"","PRESENT"
"gbif95",144.563,-37.986,"","PRESENT"
"gbif96",144.34032,-37.23699,"","PRESENT"
"gbif97",144.84786,-37.72942,"","PRESENT"
"gbif98",145.7184,-37.9598,"","PRESENT"
"gbif99",142.7343,-38.3772,"","PRESENT"
"gbif100",142.61887,-37.09359,"","PRESENT"
"gbif101",144.4597,-37.6952,"","PRESENT"
"gbif102",145.9991,-38.4304,"","PRESENT"
"gbif103",144.83222,-37.70438,"","PRESENT"
"gbif104",145.5711,-38.2563,"","PRESENT"
"gbif105",145.14419,-37.71627,"","PRESENT"
"gbif106",144.75818,-37.62006,"","PRESENT"
"gbif107",144.424,-37.679,"","PRESENT"
"gbif108",146.98237,-38.03508,"","PRESENT"
"gbif109",149.6365,-37.5964,"","PRESENT"
"gbif110",145.6054,-38.1457,"","PRESENT"
"gbif111",145.3891,-37.6217,"","PRESENT"
"gbif112",144.424,-37.679,"","PRESENT"
"gbif113",149.6365,-37.5964,"","PRESENT"
"gbif114",144.8302,-37.7278,"","PRESENT"
"gbif115",145.3842,-38.0118,"","PRESENT"
"gbif116",148.0012,-37.3556,"","PRESENT"
"gbif117",144.83614,-37.72717,"","PRESENT"
"gbif118",144.563,-37.986,"","PRESENT"
"gbif119",144.83614,-37.72717,"","PRESENT"
"gbif120",146.89671,-38.13654,"","PRESENT"
"gbif121",146.79324,-38.14264,"","PRESENT"
"gbif122",149.6365,-37.5964,"","PRESENT"
"gbif123",144.84786,-37.72942,"","PRESENT"
"gbif124",144.7842,-37.5971,"","PRESENT"
"gbif125",144.6424,-37.8875,"","PRESENT"
"gbif126",144.6544,-37.9142,"","PRESENT"
"gbif127",145.14167,-38.09167,"","PRESENT"
"gbif128",144.84786,-37.72942,"","PRESENT"
