"sampid","decimalLongitude","decimalLatitude","establishmentMeans","occurrenceStatus"
"gbif1",114.319265,22.301168,"","PRESENT"
"gbif2",130.6125,31.543056,"","PRESENT"
"gbif3",130.673611,31.547778,"","PRESENT"
"gbif4",130.6125,31.543056,"","PRESENT"
"gbif5",130.226111,32.261944,"","PRESENT"
"gbif6",131.566111,33.675556,"","PRESENT"
"gbif7",130.226111,32.261944,"","PRESENT"
"gbif8",135.641389,33.5025,"","PRESENT"
"gbif9",130.137222,31.422222,"","PRESENT"
"gbif10",130.130556,31.420278,"","PRESENT"
"gbif11",130.567222,31.558889,"","PRESENT"
"gbif12",130.137222,31.422222,"","PRESENT"
"gbif13",130.192222,31.410278,"","PRESENT"
"gbif14",130.594722,31.591667,"","PRESENT"
"gbif15",130.213611,32.277778,"","PRESENT"
"gbif16",130.192222,31.410278,"","PRESENT"
"gbif17",130.213611,32.277778,"","PRESENT"
"gbif18",131.814444,33.123611,"","PRESENT"
"gbif19",131.111389,31.466111,"","PRESENT"
"gbif20",130.213611,32.277778,"","PRESENT"
"gbif21",130.168611,31.375,"","PRESENT"
"gbif22",132.166667,33.333333,"","PRESENT"
"gbif23",130.596944,31.592778,"","PRESENT"
"gbif24",114.320215,22.301029,"","PRESENT"
"gbif25",114.169361,22.319304,"","PRESENT"
"gbif26",114.365341,22.315638,"","PRESENT"
"gbif27",114.320215,22.301029,"","PRESENT"
"gbif28",114.385078,22.477933,"","PRESENT"
"gbif29",114.368756,22.32142,"","PRESENT"
"gbif30",114.365341,22.315638,"","PRESENT"
"gbif31",114.365341,22.315638,"","PRESENT"
"gbif32",114.365341,22.315638,"","PRESENT"
"gbif33",114.386324,22.401654,"","PRESENT"
"gbif34",114.386324,22.401654,"","PRESENT"
"gbif35",114.386324,22.401654,"","PRESENT"
"gbif36",114.386324,22.401654,"","PRESENT"
"gbif37",114.336083,22.477374,"","PRESENT"
"gbif38",114.195204,22.234504,"","PRESENT"
"gbif39",114.145504,22.20836,"","PRESENT"
"gbif40",114.335629,22.473685,"","PRESENT"
"gbif41",120.634588,27.395337,"","PRESENT"
"gbif42",114.29709,22.362176,"","PRESENT"
"gbif43",139.832992,35.615467,"","PRESENT"
"gbif44",129.86611,32.74139,"","PRESENT"
"gbif45",114.320215,22.301029,"","PRESENT"
"gbif46",114.295175,22.352703,"","PRESENT"
"gbif47",114.285462,22.341522,"","PRESENT"
"gbif48",114.361186,22.351228,"","PRESENT"
"gbif49",114.33671,22.317644,"","PRESENT"
"gbif50",114.318159,22.301402,"","PRESENT"
"gbif51",114.386324,22.401654,"","PRESENT"
"gbif52",114.370955,22.364876,"","PRESENT"
"gbif53",114.282972,22.343652,"","PRESENT"
"gbif54",132.468889,33.0925,"","PRESENT"
"gbif55",133.505278,33.468889,"","PRESENT"
"gbif56",133.505278,33.468889,"","PRESENT"
"gbif57",133.505278,33.468889,"","PRESENT"
"gbif58",133.505278,33.468889,"","PRESENT"
"gbif59",133.505278,33.468889,"","PRESENT"
"gbif60",133.505278,33.468889,"","PRESENT"
"gbif61",133.505278,33.468889,"","PRESENT"
"gbif62",133.505278,33.468889,"","PRESENT"
"gbif63",130.196944,31.428889,"","PRESENT"
"gbif64",130.341111,32.131667,"","PRESENT"
"gbif65",130.258333,32.280556,"","PRESENT"
"gbif66",130.154722,31.434444,"","PRESENT"
"gbif67",130.154722,31.434444,"","PRESENT"
"gbif68",130.199167,31.356944,"","PRESENT"
"gbif69",130.174444,32.225278,"","PRESENT"
"gbif70",130.343889,32.13,"","PRESENT"
"gbif71",130.343889,32.13,"","PRESENT"
"gbif72",130.535278,31.501389,"","PRESENT"
"gbif73",130.5675,31.568056,"","PRESENT"
"gbif74",130.5675,31.568056,"","PRESENT"
"gbif75",130.5675,31.568056,"","PRESENT"
"gbif76",130.5675,31.568056,"","PRESENT"
"gbif77",130.5675,31.568056,"","PRESENT"
"gbif78",130.5675,31.568056,"","PRESENT"
"gbif79",130.5675,31.568056,"","PRESENT"
"gbif80",130.366667,32.183333,"","PRESENT"
"gbif81",130.133611,31.420833,"","PRESENT"
"gbif82",130.536667,31.519722,"","PRESENT"
"gbif83",130.5675,31.568056,"","PRESENT"
"gbif84",131.083333,31.283333,"","PRESENT"
"gbif85",130.366667,32.183333,"","PRESENT"
"gbif86",130.561111,31.556944,"","PRESENT"
"gbif87",130.561111,31.556944,"","PRESENT"
"gbif88",130.561111,31.556944,"","PRESENT"
"gbif89",130.550556,31.545556,"","PRESENT"
"gbif90",130.550556,31.545556,"","PRESENT"
"gbif91",129.757778,32.667778,"","PRESENT"
"gbif92",130.196944,31.428889,"","PRESENT"
"gbif93",131.080278,31.281944,"","PRESENT"
