"sampid","decimalLongitude","decimalLatitude","establishmentMeans","occurrenceStatus"
"gbif1",18.230608,69.720186,NA,"PRESENT"
"gbif2",-1.13668,49.46386,NA,"PRESENT"
"gbif3",-66.4,49.2,NA,"PRESENT"
"gbif4",-65.308302,49.249251,NA,"PRESENT"
"gbif7",12.44167,56.7216699991352,NA,"PRESENT"
"gbif8",18.020762,69.634126,NA,"PRESENT"
"gbif9",-6.170341,55.302496,NA,"PRESENT"
"gbif10",-6.167666,55.2945,NA,"PRESENT"
"gbif11",-6.066667,55.2005,NA,"PRESENT"
"gbif12",-6.284,55.30167,NA,"PRESENT"
"gbif13",-6.219666,55.30833,NA,"PRESENT"
"gbif14",-6.039,55.18083,NA,"PRESENT"
"gbif15",-5.745724,54.94648,NA,"PRESENT"
"gbif16",-5.577333,54.38983,NA,"PRESENT"
"gbif17",-6.093667,54.022,NA,"PRESENT"
"gbif18",-5.5595,54.38367,NA,"PRESENT"
"gbif19",-6.092667,54.02083,NA,"PRESENT"
"gbif20",-5.571667,54.39,NA,"PRESENT"
"gbif21",-6.396167,55.35,NA,"PRESENT"
"gbif22",-5.5405,54.36467,NA,"PRESENT"
"gbif23",-6.167666,55.30517,NA,"PRESENT"
"gbif24",-5.730667,54.95533,NA,"PRESENT"
"gbif25",-5.731333,54.85183,NA,"PRESENT"
"gbif26",-5.730333,54.923,NA,"PRESENT"
"gbif27",-5.572083,54.38922,NA,"PRESENT"
"gbif28",-5.658333,54.95833,NA,"PRESENT"
"gbif29",-5.535666,54.66367,NA,"PRESENT"
"gbif30",-5.730667,54.95533,NA,"PRESENT"
"gbif31",-6.174741,55.26726,NA,"PRESENT"
"gbif32",-6.057,55.19983,NA,"PRESENT"
"gbif33",-6.032333,55.10067,NA,"PRESENT"
"gbif34",-5.546781,54.37872,NA,"PRESENT"
"gbif35",-5.543667,54.36333,NA,"PRESENT"
"gbif36",-6.119333,55.2175,NA,"PRESENT"
"gbif37",-6.174333,55.26633,NA,"PRESENT"
"gbif38",-6.188667,55.25533,NA,"PRESENT"
"gbif39",-6.172297,55.2659,NA,"PRESENT"
"gbif40",-5.561666,54.3875,NA,"PRESENT"
"gbif41",-6.255333,55.29,NA,"PRESENT"
"gbif42",-6.281333,55.2995,NA,"PRESENT"
"gbif43",-5.677616,54.76542,NA,"PRESENT"
"gbif44",-5.754667,54.884,NA,"PRESENT"
"gbif45",-5.677616,54.76542,NA,"PRESENT"
"gbif46",-5.534167,54.35333,NA,"PRESENT"
"gbif47",-5.567167,54.39017,NA,"PRESENT"
"gbif48",-6.251,55.31233,NA,"PRESENT"
"gbif49",-6.085,55.20567,NA,"PRESENT"
"gbif50",-5.70871,55.00883,NA,"PRESENT"
"gbif51",-5.740334,54.92867,NA,"PRESENT"
"gbif52",-6.172423,55.26559,NA,"PRESENT"
"gbif53",-6.036334,55.17283,NA,"PRESENT"
"gbif54",-6.172523,55.26594,NA,"PRESENT"
"gbif55",-6.651853,55.24941,NA,"PRESENT"
"gbif56",-5.5415,54.36517,NA,"PRESENT"
"gbif57",-6.250439,55.29053,NA,"PRESENT"
"gbif58",-6.219666,55.30833,NA,"PRESENT"
"gbif59",-6.268317,55.308,NA,"PRESENT"
"gbif60",-6.2725,55.30733,NA,"PRESENT"
"gbif61",-5.730667,54.95533,NA,"PRESENT"
"gbif62",-6.181189,55.25893,NA,"PRESENT"
"gbif63",-5.577333,54.38983,NA,"PRESENT"
"gbif64",-6.066667,55.2025,NA,"PRESENT"
"gbif65",-6.1725,55.28667,NA,"PRESENT"
"gbif66",-6.173333,55.266,NA,"PRESENT"
"gbif67",-6.059834,55.19883,NA,"PRESENT"
"gbif68",-5.571667,54.385,NA,"PRESENT"
"gbif69",-5.646953,54.49056,NA,"PRESENT"
"gbif70",-5.947834,55.01534,NA,"PRESENT"
"gbif71",-5.730667,54.95533,NA,"PRESENT"
"gbif72",-6.2155,55.27383,NA,"PRESENT"
"gbif73",-6.283834,55.30317,NA,"PRESENT"
"gbif74",-5.754167,54.88383,NA,"PRESENT"
"gbif75",-5.730667,54.95533,NA,"PRESENT"
"gbif76",-5.5275,54.69767,NA,"PRESENT"
"gbif77",-6.059834,55.19883,NA,"PRESENT"
"gbif78",-5.963666,55.01583,NA,"PRESENT"
"gbif79",-6.2555,55.2905,NA,"PRESENT"
"gbif80",-6.089,54.026,NA,"PRESENT"
"gbif81",-6.231833,55.26817,NA,"PRESENT"
"gbif82",-5.524667,54.69167,NA,"PRESENT"
"gbif83",-6.269667,55.30833,NA,"PRESENT"
"gbif84",-6.219666,55.30833,NA,"PRESENT"
"gbif85",-6.2445,55.31367,NA,"PRESENT"
"gbif86",-5.74041,54.93839,NA,"PRESENT"
"gbif87",-5.524167,54.69217,NA,"PRESENT"
"gbif88",-6.2535,55.3125,NA,"PRESENT"
"gbif89",-5.964,55.04,NA,"PRESENT"
"gbif90",-6.515333,55.24717,NA,"PRESENT"
"gbif91",-6.039166,55.18017,NA,"PRESENT"
"gbif92",-5.960834,55.0395,NA,"PRESENT"
"gbif93",-5.572333,54.38917,NA,"PRESENT"
"gbif94",-6.059205,55.19998,NA,"PRESENT"
"gbif95",-6.293833,55.234,NA,"PRESENT"
"gbif96",-6.285167,55.22883,NA,"PRESENT"
"gbif97",-6.218167,55.25667,NA,"PRESENT"
"gbif98",-5.7395,54.92933,NA,"PRESENT"
"gbif99",-6.117167,55.2175,NA,"PRESENT"
"gbif100",-5.722808,54.94012,NA,"PRESENT"
"gbif101",-6.251,55.31233,NA,"PRESENT"
"gbif102",-6.168334,55.30483,NA,"PRESENT"
"gbif103",-5.713167,54.84917,NA,"PRESENT"
"gbif104",-6.255333,55.29,NA,"PRESENT"
"gbif105",-5.739167,54.9295,NA,"PRESENT"
"gbif106",-6.281667,55.2345,NA,"PRESENT"
"gbif107",-6.060167,55.199,NA,"PRESENT"
"gbif108",-6.081333,54.02433,NA,"PRESENT"
"gbif109",-6.202167,55.28117,NA,"PRESENT"
"gbif110",-6.250667,55.31233,NA,"PRESENT"
"gbif111",-6.170341,55.302496,NA,"PRESENT"
"gbif112",-5.519795,54.340333,NA,"PRESENT"
"gbif113",-5.604995,54.250398,NA,"PRESENT"
"gbif114",-7.2933,55.021329,NA,"PRESENT"
"gbif115",-5.519795,54.340333,NA,"PRESENT"
"gbif116",-7.110581,55.11113,NA,"PRESENT"
"gbif117",-6.225532,55.29342,NA,"PRESENT"
