"sampid","decimalLongitude","decimalLatitude","establishmentMeans","occurrenceStatus"
"gbif1",10.705888,59.79139,"","PRESENT"
"gbif2",34.578433,31.792167,"NATIVE","PRESENT"
"gbif3",34.569117,31.7431,"NATIVE","PRESENT"
"gbif4",35.002667,32.858667,"NATIVE","PRESENT"
"gbif5",34.61335,31.808183,"NATIVE","PRESENT"
"gbif6",19.984772,39.413505,"","PRESENT"
"gbif7",31.686807,46.469687,"","PRESENT"
"gbif8",31.686807,46.469687,"","PRESENT"
"gbif9",31.686807,46.469687,"","PRESENT"
"gbif10",-13.664329,28.919519,"","PRESENT"
"gbif11",-0.89307,45.4216,"","PRESENT"
"gbif12",-1.14949,44.67529,"","PRESENT"
"gbif13",8.75251,58.427264,"","PRESENT"
"gbif14",8.446438,36.946424,"","PRESENT"
"gbif15",-5.910097,53.593499,"","PRESENT"
"gbif16",-5.324907,54.131295,"","PRESENT"
"gbif17",-5.769293,52.847196,"","PRESENT"
"gbif18",-5.821697,53.4962,"","PRESENT"
"gbif19",-5.317705,53.789104,"","PRESENT"
"gbif20",-3.597593,54.164999,"","PRESENT"
"gbif21",-3.947099,54.628001,"","PRESENT"
"gbif22",-5.320103,52.988599,"","PRESENT"
"gbif23",-5.874301,52.364103,"","PRESENT"
"gbif24",-5.981097,53.691903,"","PRESENT"
"gbif25",-5.318993,52.988504,"","PRESENT"
"gbif26",-5.775103,53.400303,"","PRESENT"
"gbif27",-4.692907,53.840001,"","PRESENT"
"gbif28",-5.318001,52.991697,"","PRESENT"
"gbif29",-3.838595,53.918803,"","PRESENT"
"gbif30",-5.764803,52.860202,"","PRESENT"
"gbif31",-3.722807,54.296302,"","PRESENT"
"gbif32",-6.104499,52.612302,"","PRESENT"
"gbif33",-5.552099,53.246601,"","PRESENT"
"gbif34",-5.769905,53.827096,"","PRESENT"
"gbif35",-4.213006,53.506998,"","PRESENT"
"gbif36",-5.355599,53.745603,"","PRESENT"
"gbif37",-4.919806,52.343497,"","PRESENT"
"gbif38",-5.849305,53.697098,"","PRESENT"
"gbif39",-5.652599,52.868999,"","PRESENT"
"gbif40",-4.249994,53.515999,"","PRESENT"
"gbif41",-4.137703,53.795797,"","PRESENT"
"gbif42",-5.699003,53.504796,"","PRESENT"
"gbif43",-5.106998,53.679297,"","PRESENT"
"gbif44",-5.904995,53.592604,"","PRESENT"
"gbif45",-4.939296,52.326097,"","PRESENT"
"gbif46",-5.3526,53.747,"","PRESENT"
"gbif47",-5.676399,53.590898,"","PRESENT"
"gbif48",-3.704592,54.263798,"","PRESENT"
"gbif49",-5.398094,53.601599,"","PRESENT"
"gbif50",-5.752306,53.972302,"","PRESENT"
"gbif51",-3.581395,54.162399,"","PRESENT"
"gbif52",-5.824096,53.494702,"","PRESENT"
"gbif53",-5.552597,53.246999,"","PRESENT"
"gbif54",-5.827594,53.5156,"","PRESENT"
"gbif55",-3.707307,54.269297,"","PRESENT"
"gbif56",-5.766895,53.831498,"","PRESENT"
"gbif57",-5.819901,52.710202,"","PRESENT"
"gbif58",-5.303507,54.383804,"","PRESENT"
"gbif59",-5.870595,52.369603,"","PRESENT"
"gbif60",-5.698493,53.650798,"","PRESENT"
"gbif61",-5.761095,53.378,"","PRESENT"
"gbif62",-4.938094,52.326999,"","PRESENT"
"gbif63",-4.257206,54.608297,"","PRESENT"
