"sampid","decimalLongitude","decimalLatitude","establishmentMeans","occurrenceStatus"
"gbif1",-89.953809,29.265793,"","PRESENT"
"gbif2",-97.079502,27.827237,"","PRESENT"
"gbif3",-87.359817,30.31333,"","PRESENT"
"gbif4",-97.0795,27.82719,"","PRESENT"
"gbif5",-97.239053,27.634358,"","PRESENT"
"gbif6",-97.079564,27.827243,"","PRESENT"
"gbif7",-91.844254,29.732784,"","PRESENT"
"gbif8",-81.747457,25.948731,"","PRESENT"
"gbif9",-86.896012,30.398408,"","PRESENT"
"gbif10",-82.113742,26.464343,"","PRESENT"
"gbif11",-87.688147,30.254842,"","PRESENT"
"gbif12",-83.042969,29.137992,"","PRESENT"
"gbif13",-97.079526,27.827223,"","PRESENT"
"gbif15",-81.522565,30.452479,"","PRESENT"
"gbif16",-81.522571,30.452445,"","PRESENT"
"gbif17",-87.028994,30.465056,"","PRESENT"
"gbif18",-97.079498,27.827074,"","PRESENT"
"gbif19",-82.113742,26.464343,"","PRESENT"
"gbif20",-94.9487,29.433625,"","PRESENT"
"gbif21",-90.018643,29.21554,"","PRESENT"
"gbif22",-81.394416,29.856475,"","PRESENT"
"gbif23",-94.951255,29.458902,"","PRESENT"
"gbif24",-97.860743,27.467528,"","PRESENT"
"gbif25",-87.509985,30.285186,"","PRESENT"
"gbif27",-94.948621,29.433574,"","PRESENT"
"gbif28",-94.948674,29.433608,"","PRESENT"
"gbif29",-94.948667,29.433651,"","PRESENT"
"gbif30",-94.94275,29.432542,"","PRESENT"
"gbif31",-86.229317,30.398558,"","PRESENT"
"gbif32",-86.9415,30.448972,"","PRESENT"
"gbif33",-86.9415,30.448972,"","PRESENT"
"gbif34",-87.123917,30.534781,"","PRESENT"
"gbif35",-87.123917,30.534781,"","PRESENT"
"gbif36",-87.007,30.511417,"","PRESENT"
"gbif37",-87.007,30.511417,"","PRESENT"
"gbif38",-87.016528,30.585528,"","PRESENT"
"gbif39",-87.016528,30.585528,"","PRESENT"
"gbif40",-87.017722,30.5055,"","PRESENT"
"gbif41",-87.017722,30.5055,"","PRESENT"
"gbif42",-87.012083,30.586333,"","PRESENT"
"gbif43",-87.012083,30.586333,"","PRESENT"
"gbif44",-87.054722,30.377861,"","PRESENT"
"gbif45",-87.054722,30.377861,"","PRESENT"
"gbif46",-87.012083,30.586333,"","PRESENT"
"gbif47",-87.012083,30.586333,"","PRESENT"
"gbif48",-86.941444,30.448944,"","PRESENT"
"gbif49",-86.941444,30.448944,"","PRESENT"
"gbif50",-81.745323,25.9474,"","PRESENT"
"gbif52",-83.179237,29.416947,"","PRESENT"
"gbif53",-83.062697,29.290558,"","PRESENT"
"gbif55",-88.941399,30.291193,"","PRESENT"
"gbif57",-96.70841,28.39014,"NATIVE","PRESENT"
"gbif58",-95.16492,29.04836,"NATIVE","PRESENT"
"gbif59",-97.19313,27.68585,"NATIVE","PRESENT"
"gbif60",-97.2456,27.6376,"NATIVE","PRESENT"
"gbif61",-95.16419,29.04783,"NATIVE","PRESENT"
"gbif65",-97.305368,27.708854,"","PRESENT"
"gbif66",-97.266815,27.491311,"","PRESENT"
"gbif67",-82.646084,28.904988,"","PRESENT"
"gbif68",-88.767013,30.363351,"","PRESENT"
"gbif69",-82.133003,26.46135,"","PRESENT"
"gbif70",-97.2334,25.9645,"","PRESENT"
"gbif71",-96.5769,28.666,"","PRESENT"
"gbif72",-80.3484,27.5321,"","PRESENT"
"gbif73",-96.5769,28.666,"","PRESENT"
"gbif74",-97.4019,26.1958,"","PRESENT"
"gbif75",-96.5769,28.666,"","PRESENT"
"gbif76",-96.5769,28.666,"","PRESENT"
"gbif77",-96.5769,28.666,"","PRESENT"
"gbif78",-96.5769,28.666,"","PRESENT"
"gbif79",-97.2334,25.9645,"","PRESENT"
"gbif80",-80.3484,27.5321,"","PRESENT"
"gbif81",-96.5769,28.666,"","PRESENT"
"gbif82",-97.1703,26.0853,"","PRESENT"
"gbif83",-96.5769,28.666,"","PRESENT"
"gbif84",-97.1697,26.0797,"","PRESENT"
"gbif85",-96.5769,28.666,"","PRESENT"
"gbif86",-97.4019,26.1958,"","PRESENT"
"gbif87",-96.5769,28.666,"","PRESENT"
"gbif88",-97.1703,26.0853,"","PRESENT"
"gbif89",-96.5769,28.666,"","PRESENT"
"gbif90",-97.178,26.1676,"","PRESENT"
"gbif91",-96.5769,28.666,"","PRESENT"
"gbif92",-97.1697,26.0797,"","PRESENT"
"gbif93",-80.3484,27.5321,"","PRESENT"
"gbif94",-96.5769,28.666,"","PRESENT"
"gbif95",-96.5769,28.666,"","PRESENT"
"gbif96",-97.178,26.1676,"","PRESENT"
"gbif97",-83.050583,29.213753,"","PRESENT"
"gbif98",-82.633781,28.76119,"","PRESENT"
"gbif99",-83.06831,29.09623,"","PRESENT"
"gbif100",-83.053867,29.132595,"","PRESENT"
"gbif101",-83.048147,29.13541,"","PRESENT"
"gbif102",-83.053867,29.132595,"","PRESENT"
"gbif103",-82.638056,28.550556,"","PRESENT"
"gbif104",-83.028889,29.168333,"","PRESENT"
"gbif105",-82.638056,28.550556,"","PRESENT"
"gbif106",-83.034092,29.140545,"","PRESENT"
"gbif107",-83.037778,29.138889,"","PRESENT"
"gbif108",-83.028889,29.168333,"","PRESENT"
"gbif109",-82.638056,28.550556,"","PRESENT"
"gbif110",-83.050725,29.134299,"","PRESENT"
"gbif111",-83.037778,29.138889,"","PRESENT"
"gbif112",-83.051111,29.1325,"","PRESENT"
"gbif113",-83.037778,29.138889,"","PRESENT"
"gbif114",-83.048636,29.135901,"","PRESENT"
"gbif115",-83.033579,29.142896,"","PRESENT"
"gbif116",-83.048636,29.135901,"","PRESENT"
"gbif117",-83.048636,29.135901,"","PRESENT"
"gbif118",-83.037778,29.138889,"","PRESENT"
"gbif119",-83.037778,29.138889,"","PRESENT"
"gbif120",-83.037778,29.138889,"","PRESENT"
"gbif121",-83.034516,29.140163,"","PRESENT"
"gbif122",-83.050725,29.134299,"","PRESENT"
"gbif123",-83.048636,29.135901,"","PRESENT"
"gbif124",-83.037778,29.138889,"","PRESENT"
"gbif125",-83.053867,29.132272,"","PRESENT"
"gbif126",-83.054305,29.129318,"","PRESENT"
"gbif127",-83.053867,29.132595,"","PRESENT"
"gbif128",-82.638056,28.550556,"","PRESENT"
"gbif129",-83.037778,29.138889,"","PRESENT"
"gbif130",-83.051111,29.1325,"","PRESENT"
"gbif131",-82.651111,28.535,"","PRESENT"
"gbif132",-83.053545,29.13216,"","PRESENT"
"gbif133",-83.053737,29.132279,"","PRESENT"
"gbif134",-82.644167,28.537778,"","PRESENT"
"gbif135",-82.649167,28.541389,"","PRESENT"
"gbif136",-82.649167,28.541389,"","PRESENT"
"gbif137",-82.651111,28.535,"","PRESENT"
"gbif138",-82.638056,28.550556,"","PRESENT"
"gbif139",-82.649167,28.541389,"","PRESENT"
"gbif140",-83.037778,29.138889,"","PRESENT"
"gbif141",-83.053737,29.132279,"","PRESENT"
"gbif142",-82.649167,28.541389,"","PRESENT"
"gbif143",-82.651111,28.535,"","PRESENT"
"gbif144",-82.638056,28.550556,"","PRESENT"
"gbif145",-82.651111,28.535,"","PRESENT"
"gbif146",-83.051111,29.1325,"","PRESENT"
"gbif147",-82.649167,28.541389,"","PRESENT"
"gbif148",-82.643611,28.551944,"","PRESENT"
"gbif149",-82.649167,28.541389,"","PRESENT"
"gbif150",-83.022222,29.171667,"","PRESENT"
"gbif151",-82.645278,28.534444,"","PRESENT"
"gbif152",-83.048147,29.13541,"","PRESENT"
"gbif153",-83.033579,29.142896,"","PRESENT"
"gbif154",-83.053737,29.132279,"","PRESENT"
"gbif155",-83.028889,29.168333,"","PRESENT"
"gbif156",-82.648333,28.537778,"","PRESENT"
"gbif157",-82.644167,28.537778,"","PRESENT"
"gbif158",-83.037778,29.138889,"","PRESENT"
"gbif159",-83.053867,29.132272,"","PRESENT"
"gbif160",-82.643611,28.551944,"","PRESENT"
"gbif161",-82.651111,28.535,"","PRESENT"
"gbif162",-82.645278,28.534444,"","PRESENT"
"gbif163",-82.644167,28.537778,"","PRESENT"
"gbif164",-83.053737,29.132279,"","PRESENT"
"gbif165",-83.048147,29.13541,"","PRESENT"
"gbif166",-82.644167,28.537778,"","PRESENT"
"gbif167",-82.638056,28.550556,"","PRESENT"
"gbif168",-82.644167,28.537778,"","PRESENT"
"gbif169",-83.05067,29.134502,"","PRESENT"
"gbif170",-82.638056,28.550556,"","PRESENT"
"gbif171",-83.053867,29.132595,"","PRESENT"
"gbif172",-83.047585,29.134459,"","PRESENT"
"gbif173",-82.649167,28.541389,"","PRESENT"
"gbif174",-83.037778,29.138889,"","PRESENT"
"gbif175",-83.051111,29.1325,"","PRESENT"
"gbif176",-82.649167,28.541389,"","PRESENT"
"gbif177",-83.037778,29.138889,"","PRESENT"
"gbif178",-83.037778,29.138889,"","PRESENT"
"gbif179",-82.648333,28.537778,"","PRESENT"
"gbif180",-83.050756,29.134409,"","PRESENT"
"gbif181",-83.05067,29.134502,"","PRESENT"
"gbif182",-82.668333,28.5275,"","PRESENT"
"gbif183",-83.053867,29.132595,"","PRESENT"
"gbif184",-83.053867,29.132595,"","PRESENT"
"gbif185",-83.053867,29.132595,"","PRESENT"
"gbif186",-82.648333,28.537778,"","PRESENT"
"gbif187",-82.649167,28.541389,"","PRESENT"
"gbif188",-83.050725,29.134299,"","PRESENT"
"gbif189",-83.050725,29.134299,"","PRESENT"
"gbif190",-83.051111,29.1325,"","PRESENT"
"gbif191",-82.638056,28.550556,"","PRESENT"
"gbif192",-82.651111,28.535,"","PRESENT"
"gbif193",-82.652222,28.531667,"","PRESENT"
"gbif194",-83.037778,29.138889,"","PRESENT"
"gbif195",-83.037778,29.138889,"","PRESENT"
"gbif196",-82.638056,28.550556,"","PRESENT"
"gbif197",-82.638056,28.550556,"","PRESENT"
"gbif198",-82.645278,28.534444,"","PRESENT"
"gbif199",-82.651111,28.535,"","PRESENT"
"gbif200",-82.649167,28.541389,"","PRESENT"
"gbif201",-82.638056,28.550556,"","PRESENT"
"gbif202",-83.034092,29.140545,"","PRESENT"
"gbif203",-83.037778,29.138889,"","PRESENT"
"gbif204",-83.050725,29.134299,"","PRESENT"
"gbif205",-83.050756,29.134409,"","PRESENT"
"gbif206",-82.648333,28.537778,"","PRESENT"
"gbif207",-82.648333,28.537778,"","PRESENT"
"gbif208",-97.22029,28.07284,"","PRESENT"
"gbif209",-91.87197,29.7179,"","PRESENT"
"gbif210",-98.29882,24.60815,"","PRESENT"
"gbif211",-80.153209,25.742593,"","PRESENT"
"gbif212",-82.630532,27.844522,"","PRESENT"
"gbif213",-83.04371,29.13751,"","PRESENT"
