"sampid","decimalLongitude","decimalLatitude","establishmentMeans","occurrenceStatus"
"gbif1",39.795315,-7.892988,NA,"PRESENT"
"gbif2",34.624281,25.363582,NA,"PRESENT"
"gbif3",34.856285,24.883258,NA,"PRESENT"
"gbif4",99.216724,6.526047,NA,"PRESENT"
"gbif5",73.113852,5.32401,NA,"PRESENT"
"gbif6",151.905812,-23.485856,NA,"PRESENT"
"gbif7",99.24544,6.566859,NA,"PRESENT"
"gbif8",101.570316,12.551705,NA,"PRESENT"
"gbif9",101.576663,12.449243,NA,"PRESENT"
"gbif10",101.457645,12.51482,NA,"PRESENT"
"gbif11",151.985183,-23.560588,NA,"PRESENT"
"gbif12",101.568345,12.559789,NA,"PRESENT"
"gbif13",55.46472,-21.34908,NA,"PRESENT"
"gbif14",55.45633,-21.34481,NA,"PRESENT"
"gbif15",55.73661,-21.37035,NA,"PRESENT"
"gbif16",55.22368,-21.07384,NA,"PRESENT"
"gbif17",55.65609,-21.36669,NA,"PRESENT"
"gbif18",55.68264,-21.37132,NA,"PRESENT"
"gbif19",55.37652,-20.8948,NA,"PRESENT"
"gbif20",165.923149,-21.860314,NA,"PRESENT"
"gbif21",39.839714,-7.875918,NA,"PRESENT"
"gbif22",55.28577,-21.17362,NA,"PRESENT"
"gbif23",55.33175,-21.26861,NA,"PRESENT"
"gbif24",55.23527,-21.10488,NA,"PRESENT"
"gbif25",55.21977,-21.05721,NA,"PRESENT"
"gbif26",55.58722,-21.3757,NA,"PRESENT"
"gbif27",55.54613,-21.37126,NA,"PRESENT"
"gbif28",55.54547,-21.372,NA,"PRESENT"
"gbif29",55.27962,-21.20596,NA,"PRESENT"
"gbif30",55.24858,-21.11095,NA,"PRESENT"
"gbif31",55.23315,-21.09523,NA,"PRESENT"
"gbif32",55.28156,-21.15719,NA,"PRESENT"
"gbif33",55.22066,-21.08688,NA,"PRESENT"
"gbif34",55.27898,-21.20515,NA,"PRESENT"
"gbif35",55.28503,-21.1654,NA,"PRESENT"
"gbif36",55.28416,-21.18209,NA,"PRESENT"
"gbif37",55.27931,-21.17037,NA,"PRESENT"
"gbif38",55.48117,-21.35101,NA,"PRESENT"
"gbif39",55.34153,-20.92147,NA,"PRESENT"
