"sampid","decimalLongitude","decimalLatitude","establishmentMeans","occurrenceStatus"
"gbif1",175.576667,52.4645,"NATIVE","PRESENT"
"gbif2",-179.795,52.0431,"NATIVE","PRESENT"
"gbif3",-173.793,51.91107,"NATIVE","PRESENT"
"gbif4",175.915,51.776667,"NATIVE","PRESENT"
"gbif5",-177.646667,51.996667,"NATIVE","PRESENT"
"gbif6",175.93563,51.8975,"NATIVE","PRESENT"
"gbif7",175.55607,51.6804,"NATIVE","PRESENT"
"gbif8",-179.96937,52.19728,"NATIVE","PRESENT"
"gbif9",170.90379,53.11244,"NATIVE","PRESENT"
"gbif10",177.46715,51.84903,"NATIVE","PRESENT"
"gbif11",178.56,51.53,"NATIVE","PRESENT"
"gbif12",178.45,51.58,"NATIVE","PRESENT"
"gbif13",179.1183,51.2587,"NATIVE","PRESENT"
"gbif14",177.4693,51.84965,"NATIVE","PRESENT"
"gbif15",175.8071,52.30778,"NATIVE","PRESENT"
"gbif16",176.05901,52.2764,"NATIVE","PRESENT"
"gbif17",176.46651,52.03403,"NATIVE","PRESENT"
"gbif18",175.5452,51.69584,"NATIVE","PRESENT"
"gbif19",175.92979,52.38659,"NATIVE","PRESENT"
"gbif20",178.8308,51.49831,"NATIVE","PRESENT"
"gbif21",175.91521,51.77662,"NATIVE","PRESENT"
"gbif22",178.33369,51.88575,"NATIVE","PRESENT"
"gbif23",178.8653,51.41419,"NATIVE","PRESENT"
"gbif24",178.414,51.621,"NATIVE","PRESENT"
"gbif25",178.33501,51.6773,"NATIVE","PRESENT"
"gbif26",175.892,51.85643,"NATIVE","PRESENT"
"gbif27",176.24319,52.13898,"NATIVE","PRESENT"
"gbif28",173.5329,52.34376,"NATIVE","PRESENT"
"gbif29",178.2126,51.99049,"NATIVE","PRESENT"
"gbif30",176.0584,52.27758,"NATIVE","PRESENT"
"gbif31",175.91521,51.77662,"NATIVE","PRESENT"
"gbif32",176.23801,52.12325,"NATIVE","PRESENT"
"gbif33",170.88071,53.12328,"NATIVE","PRESENT"
"gbif34",175.67661,51.7529,"NATIVE","PRESENT"
"gbif35",175.24229,52.23601,"NATIVE","PRESENT"
"gbif36",170.9324,52.98355,"NATIVE","PRESENT"
"gbif37",173.5101,52.54915,"NATIVE","PRESENT"
"gbif38",176.0453,52.29774,"NATIVE","PRESENT"
"gbif39",177.24699,51.82426,"NATIVE","PRESENT"
"gbif40",170.90379,53.11244,"NATIVE","PRESENT"
"gbif41",178.0327,52.03432,"NATIVE","PRESENT"
"gbif42",177.6962,51.87854,"NATIVE","PRESENT"
"gbif43",177.7093,51.88135,"NATIVE","PRESENT"
"gbif44",178.24831,51.86465,"NATIVE","PRESENT"
"gbif45",-179.5742,52.54113,"NATIVE","PRESENT"
"gbif46",-179.5092,52.51917,"NATIVE","PRESENT"
"gbif47",177.711,52.09467,"NATIVE","PRESENT"
"gbif48",-179.96899,52.20468,"NATIVE","PRESENT"
"gbif49",177.35091,52.0732,"NATIVE","PRESENT"
"gbif50",177.6525,51.99568,"NATIVE","PRESENT"
"gbif51",179.2757,51.25423,"NATIVE","PRESENT"
"gbif52",179.88541,52.44576,"NATIVE","PRESENT"
"gbif53",175.9024,52.31658,"NATIVE","PRESENT"
"gbif54",177.42419,51.99946,"NATIVE","PRESENT"
"gbif55",177.4402,52.0478,"NATIVE","PRESENT"
"gbif56",176.6561,51.92865,"NATIVE","PRESENT"
"gbif57",-179.3521,52.67438,"NATIVE","PRESENT"
"gbif58",170.815,52.91236,"NATIVE","PRESENT"
"gbif59",174.4335,52.5161,"NATIVE","PRESENT"
"gbif60",-177.1803,51.68094,"NATIVE","PRESENT"
"gbif61",175.6682,51.75751,"NATIVE","PRESENT"
"gbif62",175.5521,51.69209,"NATIVE","PRESENT"
"gbif63",177.6465,51.99648,"NATIVE","PRESENT"
"gbif64",178.1881,51.96305,"NATIVE","PRESENT"
"gbif65",-179.9469,52.21475,"NATIVE","PRESENT"
"gbif66",-179.8239,52.22266,"NATIVE","PRESENT"
"gbif67",175.2372,52.17452,"NATIVE","PRESENT"
"gbif68",175.78529,51.71633,"NATIVE","PRESENT"
"gbif69",175.88831,52.02439,"NATIVE","PRESENT"
"gbif70",-173.9267,53.61361,"NATIVE","PRESENT"
"gbif71",170.966944,53.101111,"","PRESENT"
"gbif72",178.234722,51.385556,"","PRESENT"
