"sampid","decimalLongitude","decimalLatitude","establishmentMeans","occurrenceStatus"
"gbif1",11.825888,58.317036,"","PRESENT"
"gbif2",11.825888,58.317036,"","PRESENT"
"gbif3",9.84947,63.882991,"","PRESENT"
"gbif4",10.068659,54.482782,"","PRESENT"
"gbif5",11.628779,58.3816,"","PRESENT"
"gbif6",3.81338,43.430513,"","PRESENT"
"gbif7",11.038336,59.025101,"","PRESENT"
"gbif8",8.317438,58.182779,"","PRESENT"
"gbif9",11.038105,59.02504,"","PRESENT"
"gbif10",10.193968,54.405051,"","PRESENT"
"gbif11",5.247122,59.416855,"","PRESENT"
"gbif12",5.251327,59.41584,"","PRESENT"
"gbif13",10.590553,59.418341,"","PRESENT"
"gbif14",5.251327,59.41584,"","PRESENT"
"gbif15",10.652438,59.616244,"","PRESENT"
"gbif16",6.0986,59.198879,"","PRESENT"
"gbif17",10.705888,59.79139,"","PRESENT"
"gbif18",10.611008,59.803068,"","PRESENT"
"gbif19",9.741309,55.525424,"","PRESENT"
"gbif20",9.732592,55.538058,"","PRESENT"
"gbif21",9.741329,55.525297,"","PRESENT"
"gbif22",-1.57279,49.66929,"","PRESENT"
"gbif23",-1.80372,48.88803,"","PRESENT"
"gbif24",3.98016,43.52278,"","PRESENT"
"gbif25",-1.15046,49.49566,"","PRESENT"
"gbif26",3.80371,43.42905,"","PRESENT"
"gbif27",-1.8531,49.65646,"","PRESENT"
"gbif28",-1.36589,49.69752,"","PRESENT"
"gbif29",3.50845,43.25512,"","PRESENT"
"gbif30",5.257229,59.421668,"","PRESENT"
"gbif31",5.759809,58.995128,"","PRESENT"
"gbif32",10.382872,63.451059,"","PRESENT"
"gbif33",5.189882,59.270296,"","PRESENT"
"gbif34",8.049264,58.161413,"","PRESENT"
"gbif35",8.44049,63.303174,"","PRESENT"
"gbif36",9.706146,55.514687,"","PRESENT"
"gbif37",10.542655,59.536082,"","PRESENT"
"gbif38",10.651854,59.616326,"","PRESENT"
"gbif39",3.149512,42.478417,"","PRESENT"
"gbif40",-2.139314,43.310644,"","PRESENT"
"gbif41",-4.5105,52.715203,"","PRESENT"
"gbif42",-3.838595,53.918803,"","PRESENT"
"gbif43",-4.969496,53.972504,"","PRESENT"
"gbif44",-4.979004,54.176604,"","PRESENT"
"gbif45",-4.120501,53.788002,"","PRESENT"
"gbif46",-4.169801,53.823996,"","PRESENT"
"gbif47",-5.129995,53.836399,"","PRESENT"
"gbif48",-4.137703,53.795797,"","PRESENT"
"gbif49",-5.201693,53.943903,"","PRESENT"
"gbif50",-5.714306,53.938203,"","PRESENT"
"gbif51",-4.050903,54.073604,"","PRESENT"
"gbif52",-4.188094,53.823098,"","PRESENT"
"gbif53",-5.447605,54.616803,"","PRESENT"
"gbif54",-4.146098,53.802901,"","PRESENT"
"gbif55",-4.1475,53.801797,"","PRESENT"
"gbif56",-4.237207,54.6107,"","PRESENT"
"gbif57",-5.753603,53.377301,"","PRESENT"
"gbif58",-3.988001,54.618205,"","PRESENT"
