"sampid","decimalLongitude","decimalLatitude","establishmentMeans","occurrenceStatus"
"gbif1",-68.2966,12.095,NA,"PRESENT"
"gbif2",-81.405056,13.362722,NA,"PRESENT"
"gbif3",-81.4185,13.3888,NA,"PRESENT"
"gbif4",-88.0811,16.8026,NA,"PRESENT"
"gbif5",-88.0811,16.8026,NA,"PRESENT"
"gbif6",-88.0811,16.8026,NA,"PRESENT"
"gbif7",-88.0811,16.8026,NA,"PRESENT"
"gbif8",-88.0811,16.8026,NA,"PRESENT"
"gbif9",-88.0811,16.8026,NA,"PRESENT"
"gbif10",-88.0811,16.8026,NA,"PRESENT"
"gbif11",-88.0811,16.8026,NA,"PRESENT"
"gbif12",-87.823364,17.424566,NA,"PRESENT"
"gbif13",-86.89,16.09,NA,"PRESENT"
"gbif14",-86.87,16.11,NA,"PRESENT"
"gbif15",-86.92,16.08,NA,"PRESENT"
"gbif16",-86.89,16.09,NA,"PRESENT"
"gbif17",-86.89,16.085,NA,"PRESENT"
"gbif18",-86.92,16.08,NA,"PRESENT"
"gbif19",-86.89,16.085,NA,"PRESENT"
"gbif20",-86.87,16.11,NA,"PRESENT"
"gbif21",-88.075,16.777,NA,"PRESENT"
"gbif22",-88.082,16.802,NA,"PRESENT"
"gbif23",-88.082,16.802,NA,"PRESENT"
"gbif24",-88.082,16.802,NA,"PRESENT"
"gbif25",-88.082,16.802,NA,"PRESENT"
"gbif26",-88.082,16.802,NA,"PRESENT"
"gbif27",-88.082,16.802,NA,"PRESENT"
"gbif28",-88.082,16.802,NA,"PRESENT"
"gbif29",-68.2966,12.095,NA,"PRESENT"
"gbif30",-88.1,16.8,NA,"PRESENT"
"gbif31",-88.1,16.8,NA,"PRESENT"
"gbif32",-88.1,16.8,NA,"PRESENT"
"gbif33",-88.072847,16.854199,NA,"PRESENT"
"gbif34",-88.072847,16.854199,NA,"PRESENT"
