"sampid","decimalLongitude","decimalLatitude","establishmentMeans","occurrenceStatus"
"gbif1",-105.578696,20.698103,"","PRESENT"
"gbif2",-110.811618,25.226071,"","PRESENT"
"gbif3",-83.865969,8.713529,"","PRESENT"
"gbif4",-81.06943,-1.260933,"","PRESENT"
"gbif5",-105.386329,20.405602,"","PRESENT"
"gbif6",-109.454814,23.438219,"","PRESENT"
"gbif7",-91.670545,-0.272928,"","PRESENT"
"gbif8",-105.31287,20.410096,"","PRESENT"
"gbif9",-83.881757,8.707268,"","PRESENT"
"gbif10",-83.881757,8.707268,"","PRESENT"
"gbif11",-96.126615,15.768394,"","PRESENT"
"gbif12",-96.195034,15.781897,"","PRESENT"
"gbif13",-96.073198,15.668413,"","PRESENT"
"gbif14",-109.528343,23.591724,"","PRESENT"
"gbif15",-109.482243,23.571147,"","PRESENT"
"gbif16",-81.598761,4.004227,"","PRESENT"
"gbif17",-111.276943,25.972052,"","PRESENT"
"gbif18",-105.583291,20.697155,"","PRESENT"
"gbif19",-105.36085,20.579886,"","PRESENT"
"gbif20",-109.93335,24.143404,"","PRESENT"
"gbif21",-96.195799,15.683492,"","PRESENT"
"gbif22",-110.017101,24.351473,"","PRESENT"
"gbif23",-110.107436,24.374853,"","PRESENT"
"gbif24",-110.193746,24.324544,"","PRESENT"
"gbif25",-96.074278,15.68532,"","PRESENT"
"gbif26",-99.882488,16.937647,"","PRESENT"
"gbif27",-105.201664,21.014973,"","PRESENT"
"gbif28",-110.445147,25.160973,"","PRESENT"
"gbif29",-80.809168,-1.500229,"","PRESENT"
"gbif30",-110.08948,24.240297,"","PRESENT"
"gbif31",-101.490025,17.409986,"","PRESENT"
"gbif32",-110.288578,24.203184,"","PRESENT"
"gbif33",-109.862847,23.910972,"","PRESENT"
"gbif34",-109.973873,23.88274,"","PRESENT"
"gbif35",-109.909141,23.891272,"","PRESENT"
"gbif36",-109.558737,23.519674,"","PRESENT"
"gbif37",-79.667134,0.996133,"","PRESENT"
"gbif38",-109.597236,23.594612,"","PRESENT"
"gbif39",-109.895066,22.848355,"","PRESENT"
"gbif40",-110.069843,24.362441,"","PRESENT"
"gbif41",-110.010328,24.387089,"","PRESENT"
"gbif42",-110.046601,24.211954,"","PRESENT"
"gbif43",-105.23815,20.569448,"","PRESENT"
"gbif44",-110.565743,24.448362,"","PRESENT"
"gbif45",-109.985091,23.906264,"","PRESENT"
"gbif46",-110.014075,24.285192,"","PRESENT"
"gbif47",-105.393407,20.458078,"","PRESENT"
"gbif48",-109.9308,22.965226,"","PRESENT"
"gbif49",-110.3818,24.208415,"","PRESENT"
"gbif50",-110.309251,24.364957,"","PRESENT"
"gbif51",-109.465496,23.542191,"","PRESENT"
"gbif52",-105.37312,20.567889,"","PRESENT"
"gbif53",-109.972836,23.939962,"","PRESENT"
"gbif54",-89.636755,-1.345819,"","PRESENT"
"gbif55",-109.974803,23.992362,"","PRESENT"
"gbif56",-109.964041,23.891814,"","PRESENT"
"gbif57",-96.093989,15.733768,"","PRESENT"
"gbif58",-96.044233,15.799363,"","PRESENT"
"gbif59",-96.097467,15.672043,"","PRESENT"
"gbif60",-96.126291,15.690411,"","PRESENT"
"gbif61",-96.041891,15.740132,"","PRESENT"
"gbif62",-96.107967,15.695167,"","PRESENT"
"gbif63",-90.142008,-0.567339,"","PRESENT"
"gbif64",-89.519347,-0.777487,"","PRESENT"
"gbif65",-96.18017,15.677884,"","PRESENT"
"gbif66",-90.142008,-0.567339,"","PRESENT"
"gbif67",-96.132989,15.744138,"","PRESENT"
"gbif68",-96.126256,15.608046,"","PRESENT"
"gbif69",-96.019858,15.664433,"","PRESENT"
"gbif70",-81.078448,-1.280294,"","PRESENT"
"gbif71",-109.843782,22.883975,"","PRESENT"
"gbif72",-81.078448,-1.280294,"","PRESENT"
"gbif73",-109.561801,23.534555,"","PRESENT"
"gbif74",-109.569005,23.400719,"","PRESENT"
"gbif75",-109.538453,23.564446,"","PRESENT"
"gbif76",-90.03836,-0.804772,"","PRESENT"
"gbif77",-109.854584,22.822745,"","PRESENT"
"gbif78",-96.174602,15.737695,"","PRESENT"
"gbif79",-89.643965,-1.357124,"","PRESENT"
"gbif80",-81.612167,4.001161,"NATIVE","PRESENT"
"gbif81",-81.603356,4.004453,"NATIVE","PRESENT"
"gbif82",-81.612167,4.001161,"NATIVE","PRESENT"
"gbif83",-81.603356,4.004453,"NATIVE","PRESENT"
"gbif84",-81.603356,4.004453,"NATIVE","PRESENT"
"gbif85",-81.603356,4.004453,"NATIVE","PRESENT"
"gbif86",-81.612167,4.001161,"NATIVE","PRESENT"
"gbif87",-81.603356,4.004453,"NATIVE","PRESENT"
"gbif88",-81.603356,4.004453,"NATIVE","PRESENT"
"gbif89",-81.603356,4.004453,"NATIVE","PRESENT"
"gbif90",-81.612167,4.001161,"NATIVE","PRESENT"
"gbif91",-81.603356,4.004453,"NATIVE","PRESENT"
"gbif92",-81.603356,4.004453,"NATIVE","PRESENT"
"gbif93",-81.612167,4.001161,"NATIVE","PRESENT"
"gbif94",-81.603356,4.004453,"NATIVE","PRESENT"
"gbif95",-110.625521,25.201255,"","PRESENT"
"gbif96",-90.713264,-0.406949,"","PRESENT"
"gbif97",-90.713264,-0.406949,"","PRESENT"
"gbif98",-83.880395,8.715402,"","PRESENT"
"gbif99",-110.968828,25.492769,"","PRESENT"
