"sampid","decimalLongitude","decimalLatitude","establishmentMeans","occurrenceStatus"
"gbif1",-89.508613,-0.849441,"","PRESENT"
"gbif2",-90.305773,-0.71477,"","PRESENT"
"gbif3",-90.19774,-0.859719,"","PRESENT"
"gbif4",-90.821816,-0.999529,"","PRESENT"
"gbif5",-89.666742,-0.896903,"","PRESENT"
"gbif6",-90.279213,-0.651345,"","PRESENT"
"gbif7",-89.511633,-0.856696,"","PRESENT"
"gbif8",-90.70547,-0.290211,"","PRESENT"
"gbif9",-90.472771,-0.35321,"","PRESENT"
"gbif10",-90.302822,-0.739848,"","PRESENT"
"gbif11",-91.520826,-0.187824,"","PRESENT"
"gbif12",-90.681532,-0.447346,"","PRESENT"
"gbif13",-90.961571,-0.956977,"","PRESENT"
"gbif14",-90.823765,-0.874343,"","PRESENT"
"gbif15",-90.853236,-0.804145,"","PRESENT"
"gbif16",-91.534416,-0.264801,"","PRESENT"
"gbif17",-90.437019,-1.201663,"","PRESENT"
"gbif18",-90.510593,-0.365349,"","PRESENT"
"gbif19",-90.319673,-0.45777,"","PRESENT"
"gbif20",-89.408212,-0.987394,"","PRESENT"
"gbif21",-90.5325,-0.337466,"","PRESENT"
"gbif22",-89.656916,-0.805265,"","PRESENT"
"gbif23",-89.727992,-0.918445,"","PRESENT"
"gbif24",-89.751412,-0.976094,"","PRESENT"
"gbif25",-89.779201,-0.875521,"","PRESENT"
"gbif26",-89.652221,-0.992025,"","PRESENT"
"gbif27",-89.786677,-0.967826,"","PRESENT"
"gbif28",-89.73599,-0.81238,"","PRESENT"
"gbif29",-89.663723,-0.803577,"","PRESENT"
"gbif30",-89.651655,-0.929698,"","PRESENT"
"gbif31",-89.783162,-0.970736,"","PRESENT"
"gbif32",-89.766284,-0.884097,"","PRESENT"
"gbif33",-89.783008,-0.925252,"","PRESENT"
"gbif34",-89.777139,-0.966797,"","PRESENT"
"gbif35",-89.754147,-0.848258,"","PRESENT"
"gbif36",-89.651435,-0.947758,"","PRESENT"
"gbif37",-89.709411,-0.950533,"","PRESENT"
"gbif38",-89.615996,-0.924843,"","PRESENT"
"gbif39",-89.678181,-0.962498,"","PRESENT"
"gbif40",-89.692466,-0.842444,"","PRESENT"
"gbif41",-89.736505,-0.864754,"","PRESENT"
"gbif42",-89.656916,-0.904123,"","PRESENT"
"gbif43",-89.79658,-0.913345,"","PRESENT"
"gbif44",-89.680086,-0.876,"","PRESENT"
"gbif45",-89.764431,-0.901065,"","PRESENT"
"gbif46",-89.725123,-0.930712,"","PRESENT"
"gbif47",-89.68304,-0.870578,"","PRESENT"
"gbif48",-89.648671,-0.940243,"","PRESENT"
"gbif49",-89.641204,-0.964892,"","PRESENT"
"gbif50",-89.748695,-0.865532,"","PRESENT"
"gbif51",-89.636225,-0.908572,"","PRESENT"
"gbif52",-89.732298,-0.837769,"","PRESENT"
"gbif53",-89.739024,-0.970141,"","PRESENT"
"gbif54",-89.641021,-0.958928,"","PRESENT"
"gbif55",-89.612641,-0.859508,"","PRESENT"
"gbif56",-89.72438,-0.890616,"","PRESENT"
"gbif57",-89.661067,-0.835948,"","PRESENT"
"gbif58",-90.320473,-0.723669,"","PRESENT"
"gbif59",-89.764732,-0.893184,"","PRESENT"
"gbif60",-89.651628,-0.916648,"","PRESENT"
"gbif61",-90.507227,-0.657949,"","PRESENT"
"gbif62",-89.64947,-0.912309,"","PRESENT"
"gbif63",-89.628045,-0.964524,"","PRESENT"
"gbif64",-89.661482,-0.829323,"","PRESENT"
"gbif65",-89.773981,-0.972209,"","PRESENT"
"gbif66",-89.653829,-0.926168,"","PRESENT"
"gbif67",-89.606707,-0.986998,"","PRESENT"
"gbif68",-89.645906,-0.878754,"","PRESENT"
"gbif69",-89.643382,-0.810018,"","PRESENT"
"gbif70",-89.730718,-0.827301,"","PRESENT"
"gbif71",-89.770417,-0.965662,"","PRESENT"
"gbif72",-89.78083,-0.876273,"","PRESENT"
"gbif73",-89.61507,-0.89838,"","PRESENT"
"gbif74",-89.679495,-0.860282,"","PRESENT"
"gbif75",-89.607791,-0.955119,"","PRESENT"
"gbif76",-89.727113,-0.924518,"","PRESENT"
"gbif77",-90.650648,-0.269982,"","PRESENT"
"gbif78",-89.666291,-0.805797,"","PRESENT"
"gbif79",-89.676873,-0.976196,"","PRESENT"
"gbif80",-90.517157,-0.66606,"","PRESENT"
"gbif81",-89.701103,-0.910861,"","PRESENT"
"gbif82",-89.701572,-0.851439,"","PRESENT"
"gbif83",-89.757061,-0.926143,"","PRESENT"
"gbif84",-89.392991,-0.657885,"","PRESENT"
"gbif85",-89.496376,-0.902809,"","PRESENT"
