"sampid","decimalLongitude","decimalLatitude","establishmentMeans","occurrenceStatus"
"gbif1",101.425036,12.491831,NA,"PRESENT"
"gbif2",101.469755,12.525404,NA,"PRESENT"
"gbif3",146.101883,-17.303285,NA,"PRESENT"
"gbif4",113.736798,-23.06375,NA,"PRESENT"
"gbif5",105.43339,-6.189333,NA,"PRESENT"
"gbif6",105.519927,-6.095325,NA,"PRESENT"
"gbif7",105.544815,-6.084336,NA,"PRESENT"
"gbif8",119.905144,-8.4285,NA,"PRESENT"
"gbif9",119.898107,-8.521214,NA,"PRESENT"
"gbif10",120.170176,12.1659,NA,"PRESENT"
"gbif11",-175.107961,-21.155049,NA,"PRESENT"
"gbif12",178.90421,-17.530419,NA,"PRESENT"
"gbif13",145.429309,-14.659912,NA,"PRESENT"
"gbif14",117.495218,-8.36743,NA,"PRESENT"
"gbif15",117.593388,-8.378428,NA,"PRESENT"
"gbif16",117.513778,-8.210034,NA,"PRESENT"
"gbif17",117.524592,-8.306231,NA,"PRESENT"
"gbif18",145.97851,-16.520153,NA,"PRESENT"
"gbif19",166.432774,-22.30344,NA,"PRESENT"
"gbif20",166.432774,-22.30344,NA,"PRESENT"
"gbif21",166.430556,-22.306667,NA,"PRESENT"
"gbif22",166.430556,-22.306667,NA,"PRESENT"
"gbif23",167.228938,-21.110435,NA,"PRESENT"
"gbif24",166.429167,-22.343056,NA,"PRESENT"
"gbif25",166.429167,-22.343056,NA,"PRESENT"
"gbif26",145.98691,-16.690969,NA,"PRESENT"
"gbif27",166.202833,-22.24179,NA,"PRESENT"
"gbif28",120.065015,12.002804,NA,"PRESENT"
"gbif29",120.182232,12.147871,NA,"PRESENT"
"gbif30",145.401385,-14.669685,NA,"PRESENT"
"gbif31",145.450495,-14.663992,NA,"PRESENT"
"gbif32",150.964289,-23.362228,NA,"PRESENT"
"gbif33",158.936,-19.2138,NA,"PRESENT"
"gbif34",166.459,-22.3144,NA,"PRESENT"
"gbif35",163.799,-20.0693,NA,"PRESENT"
"gbif36",166.459,-22.3144,NA,"PRESENT"
"gbif37",165.99043,-22.09933,NA,"PRESENT"
"gbif38",163.92333,-20.25667,NA,"PRESENT"
"gbif39",163.281,-19.5099,NA,"PRESENT"
"gbif40",166.78167,-22.4,NA,"PRESENT"
"gbif41",166.459,-22.3144,NA,"PRESENT"
"gbif42",145.47939,-14.713938,NA,"PRESENT"
"gbif43",118.773097,4.102193,NA,"PRESENT"
"gbif44",118.805396,4.545852,NA,"PRESENT"
"gbif45",118.924222,4.587676,NA,"PRESENT"
"gbif46",150.99132,-23.046726,NA,"PRESENT"
"gbif47",-174.149994,-18.719999,NA,"PRESENT"
"gbif48",103.849998,1.37,NA,"PRESENT"
"gbif49",116.629997,-20.530001,NA,"PRESENT"
"gbif50",121.75,-14.01,NA,"PRESENT"
"gbif51",120,8,NA,"PRESENT"
"gbif52",168,16.75,NA,"PRESENT"
"gbif53",179.429993,-17.85,NA,"PRESENT"
"gbif54",116.629997,-20.530001,NA,"PRESENT"
"gbif55",116.629997,-20.530001,NA,"PRESENT"
"gbif56",123.620003,-16.1,NA,"PRESENT"
"gbif57",147.300003,-18.5,NA,"PRESENT"
"gbif58",115.82,-21.049999,NA,"PRESENT"
"gbif59",165.330002,11.699,NA,"PRESENT"
"gbif60",113.790001,-28.635,NA,"PRESENT"
"gbif61",114,10,NA,"PRESENT"
"gbif62",113.75,-22.5,NA,"PRESENT"
"gbif63",113.169998,-24.75,NA,"PRESENT"
"gbif64",115.019997,-30.25,NA,"PRESENT"
"gbif65",116.629997,-20.530001,NA,"PRESENT"
"gbif66",113.769997,-28.73,NA,"PRESENT"
"gbif67",113.790001,-28.635,NA,"PRESENT"
"gbif68",113.75,-22,NA,"PRESENT"
"gbif69",116.629997,-20.530001,NA,"PRESENT"
"gbif70",116.629997,-20.530001,NA,"PRESENT"
"gbif71",116.629997,-20.530001,NA,"PRESENT"
"gbif72",116.629997,-20.530001,NA,"PRESENT"
"gbif73",116.629997,-20.530001,NA,"PRESENT"
"gbif74",116.629997,-20.530001,NA,"PRESENT"
"gbif75",113.75,-22,NA,"PRESENT"
"gbif76",123.616997,10.267,NA,"PRESENT"
"gbif77",113.75,-22,NA,"PRESENT"
"gbif78",119.264999,-17.35,NA,"PRESENT"
"gbif79",116.629997,-20.530001,NA,"PRESENT"
"gbif80",116.629997,-20.530001,NA,"PRESENT"
"gbif81",122.07,6.9,NA,"PRESENT"
"gbif82",113.75,-22.5,NA,"PRESENT"
"gbif83",179.429993,-17.85,NA,"PRESENT"
"gbif84",116.629997,-20.530001,NA,"PRESENT"
"gbif85",115.550003,-20.43,NA,"PRESENT"
"gbif86",120.949997,13.52,NA,"PRESENT"
"gbif87",123.029999,-12.28,NA,"PRESENT"
"gbif88",116.629997,-20.530001,NA,"PRESENT"
"gbif89",113.160004,-26.129999,NA,"PRESENT"
"gbif90",116.629997,-20.530001,NA,"PRESENT"
"gbif91",116.629997,-20.530001,NA,"PRESENT"
"gbif92",116.629997,-20.530001,NA,"PRESENT"
"gbif93",113.75,-22,NA,"PRESENT"
"gbif94",113.75,-22,NA,"PRESENT"
"gbif95",113.029999,-25.5,NA,"PRESENT"
"gbif96",150.25,-2.55,NA,"PRESENT"
"gbif97",73.25,3.75,NA,"PRESENT"
"gbif98",116.629997,-20.530001,NA,"PRESENT"
"gbif99",114.169998,-21.85,NA,"PRESENT"
"gbif100",113.75,-23,NA,"PRESENT"
"gbif101",120.176318,12.161158,NA,"PRESENT"
"gbif102",120.078978,12.017511,NA,"PRESENT"
"gbif103",114.54491,-8.077806,NA,"PRESENT"
"gbif104",145.453411,-14.68539,NA,"PRESENT"
"gbif105",145.459156,-14.67311,NA,"PRESENT"
"gbif106",145.444056,-14.678498,NA,"PRESENT"
"gbif107",145.447403,-14.699753,NA,"PRESENT"
"gbif108",145.443974,-14.685846,NA,"PRESENT"
"gbif109",145.45324,-14.64628,NA,"PRESENT"
"gbif110",145.454699,-14.68622,NA,"PRESENT"
"gbif111",145.449635,-14.683314,NA,"PRESENT"
"gbif112",145.459156,-14.67311,NA,"PRESENT"
"gbif113",145.444207,-14.677476,NA,"PRESENT"
"gbif114",145.444485,-14.675426,NA,"PRESENT"
"gbif115",145.443491,-14.675318,NA,"PRESENT"
"gbif116",145.459156,-14.67311,NA,"PRESENT"
"gbif117",145.45894,-14.688436,NA,"PRESENT"
"gbif118",145.4662,-14.654086,NA,"PRESENT"
"gbif119",145.452074,-14.696735,NA,"PRESENT"
