link	run_acc_sra	lat	long	coordinateUncertaintyInMeters	origin
PRJNA553831_Acanthephyra-purpurea	SRR9669083	39.83	-67.41		ncbi
PRJNA553831_Acanthephyra-purpurea	SRR9669086	27	-90.01		ncbi
PRJNA553831_Acanthephyra-purpurea	SRR9669088	39.84	-67.36		ncbi
PRJNA553831_Acanthephyra-purpurea	SRR9669099	28.52	-87.53		ncbi
PRJNA553831_Acanthephyra-purpurea	SRR9669100	28.01	-87.51		ncbi
PRJNA553831_Acanthephyra-purpurea	SRR9669101	27.02	-87.98		ncbi
PRJNA553831_Acanthephyra-purpurea	SRR9669102	39.83	-67.41		ncbi
PRJNA553831_Acanthephyra-purpurea	SRR9669104	26.93	-87.02		ncbi
PRJNA553831_Acanthephyra-purpurea	SRR9669105	28.01	-87.51		ncbi
PRJNA553831_Acanthephyra-purpurea	SRR9669107	26.94	-87		ncbi
PRJNA553831_Acanthephyra-purpurea	SRR9669109	26.99	-89.99		ncbi
PRJNA553831_Acanthephyra-purpurea	SRR9669110	27.01	-87.49		ncbi
PRJNA553831_Acanthephyra-purpurea	SRR9669111	25.25	-79.48		ncbi
PRJNA553831_Acanthephyra-purpurea	SRR9669113	25.25	-79.48		ncbi
PRJNA553831_Acanthephyra-purpurea	SRR9669135	28.66	-87.55		ncbi
PRJNA553831_Acanthephyra-purpurea	SRR9669136	26.93	-89.43		ncbi
PRJNA553831_Acanthephyra-purpurea	SRR9669137	27.51	-89.01		ncbi
PRJNA553831_Acanthephyra-purpurea	SRR9669138	39.83	-67.41		ncbi
PRJNA553831_Acanthephyra-purpurea	SRR9669139	27.52	-89		ncbi
PRJNA553831_Acanthephyra-purpurea	SRR9669140	26.93	-89.43		ncbi
PRJNA553831_Acanthephyra-purpurea	SRR9669141	27	-88		ncbi
PRJNA553831_Acanthephyra-purpurea	SRR9669142	39.84	-67.36		ncbi
PRJNA553831_Acanthephyra-purpurea	SRR9669143	25.42	-79.59		ncbi
PRJNA553831_Acanthephyra-purpurea	SRR9669144	25.42	-79.59		ncbi
PRJNA553831_Acanthephyra-purpurea	SRR9669145	28	-87.5		ncbi
PRJNA553831_Acanthephyra-purpurea	SRR9669148	39.84	-67.36		ncbi
PRJNA553831_Acanthephyra-purpurea	SRR9669159	25.42	-79.59		ncbi
PRJNA553831_Acanthephyra-purpurea	SRR9669169	25.25	-79.48		ncbi
PRJNA553831_Acanthephyra-purpurea	SRR9669170	27.01	-88.46		ncbi
PRJNA553831_Acanthephyra-purpurea	SRR9669171	26.93	-89.43		ncbi
PRJNA553831_Acanthephyra-purpurea	SRR9669173	27.99	-87.5		ncbi
PRJNA553831_Acanthephyra-purpurea	SRR9669174	25.42	-79.59		ncbi
PRJNA553831_Acanthephyra-purpurea	SRR9669175	28	-87.46		ncbi
PRJNA553831_Acanthephyra-purpurea	SRR9669184	39.83	-67.41		ncbi
PRJNA553831_Acanthephyra-purpurea	SRR9669185	25.25	-79.48		ncbi
PRJNA553831_Acanthephyra-purpurea	SRR9669188	27.02	-89		ncbi
PRJNA553831_Acanthephyra-purpurea	SRR9669189	39.84	-67.36		ncbi
