link	run_acc_sra	lat	long	coordinateUncertaintyInMeters	origin
PRJNA553831_Robustosergia-robusta	SRR9669087	29	-87.01		ncbi
PRJNA553831_Robustosergia-robusta	SRR9669089	29	-87.5		ncbi
PRJNA553831_Robustosergia-robusta	SRR9669090	26.89	-89.04		ncbi
PRJNA553831_Robustosergia-robusta	SRR9669091	28.5	-86.96		ncbi
PRJNA553831_Robustosergia-robusta	SRR9669092	29.04	-87.46		ncbi
PRJNA553831_Robustosergia-robusta	SRR9669093	29.04	-87.46		ncbi
PRJNA553831_Robustosergia-robusta	SRR9669094	26.92	-86.37		ncbi
PRJNA553831_Robustosergia-robusta	SRR9669095	28.55	-87.03		ncbi
PRJNA553831_Robustosergia-robusta	SRR9669096	39.92	-67.41		ncbi
PRJNA553831_Robustosergia-robusta	SRR9669097	27.52	-87.98		ncbi
PRJNA553831_Robustosergia-robusta	SRR9669098	28.55	-87.03		ncbi
PRJNA553831_Robustosergia-robusta	SRR9669125	26.93	-89.43		ncbi
PRJNA553831_Robustosergia-robusta	SRR9669126	28.66	-87.55		ncbi
PRJNA553831_Robustosergia-robusta	SRR9669127	27.99	-87.5		ncbi
PRJNA553831_Robustosergia-robusta	SRR9669128	28.53	-87.5		ncbi
PRJNA553831_Robustosergia-robusta	SRR9669129	29.02	-87.55		ncbi
PRJNA553831_Robustosergia-robusta	SRR9669130	27.99	-87.99		ncbi
PRJNA553831_Robustosergia-robusta	SRR9669131	28	-88		ncbi
PRJNA553831_Robustosergia-robusta	SRR9669132	28.03	-87.5		ncbi
PRJNA553831_Robustosergia-robusta	SRR9669133	28	-88		ncbi
PRJNA553831_Robustosergia-robusta	SRR9669134	27.99	-87.5		ncbi
PRJNA553831_Robustosergia-robusta	SRR9669157	29.02	-87.55		ncbi
PRJNA553831_Robustosergia-robusta	SRR9669158	28	-87.46		ncbi
PRJNA553831_Robustosergia-robusta	SRR9669160	28.66	-87.55		ncbi
PRJNA553831_Robustosergia-robusta	SRR9669161	39.91	-67.42		ncbi
PRJNA553831_Robustosergia-robusta	SRR9669162	39.91	-67.42		ncbi
PRJNA553831_Robustosergia-robusta	SRR9669163	28	-88.5		ncbi
PRJNA553831_Robustosergia-robusta	SRR9669164	27	-86.99		ncbi
PRJNA553831_Robustosergia-robusta	SRR9669165	26.89	-89.04		ncbi
PRJNA553831_Robustosergia-robusta	SRR9669166	39.91	-67.42		ncbi
PRJNA553831_Robustosergia-robusta	SRR9669167	28	-87.46		ncbi
PRJNA553831_Robustosergia-robusta	SRR9669177	39.8	-67.48		ncbi
PRJNA553831_Robustosergia-robusta	SRR9669178	39.91	-67.42		ncbi
PRJNA553831_Robustosergia-robusta	SRR9669179	26.99	-87.95		ncbi
PRJNA553831_Robustosergia-robusta	SRR9669180	27.02	-87.98		ncbi
PRJNA553831_Robustosergia-robusta	SRR9669181	27.02	-87.98		ncbi
PRJNA553831_Robustosergia-robusta	SRR9669182	39.79	-67.38		ncbi
