link	run_acc_sra	lat	long	coordinateUncertaintyInMeters	origin
PRJNA553831_Systellaspis-debilis	SRR9669278	29	-87.5	1475	datathon
PRJNA553831_Systellaspis-debilis	SRR9669313	27.02	-87.98	1475	datathon
PRJNA553831_Systellaspis-debilis	SRR9669286	28.01	-87.51	1475	datathon
PRJNA553831_Systellaspis-debilis	SRR9669348	28	-88	1475	datathon
PRJNA553831_Systellaspis-debilis	SRR9669249	29.02	-87.55	1475	datathon
PRJNA553831_Systellaspis-debilis	SRR9669364	39.8	-67.48	1475	datathon
PRJNA553831_Systellaspis-debilis	SRR9669120	25.16	-79.56	1475	datathon
PRJNA553831_Systellaspis-debilis	SRR9669367	27	-90	1475	datathon
PRJNA553831_Systellaspis-debilis	SRR9669116	26.99	-89.47	1475	datathon
PRJNA553831_Systellaspis-debilis	SRR9669195	27.91	-86.95	1475	datathon
PRJNA553831_Systellaspis-debilis	SRR9669241	26.93	-87.02	1475	datathon
PRJNA553831_Systellaspis-debilis	SRR9669197	39.8	-67.48	1475	datathon
PRJNA553831_Systellaspis-debilis	SRR9669238	27.99	-87.5	1475	datathon
PRJNA553831_Systellaspis-debilis	SRR9669201	27.89	-86.88	1475	datathon
PRJNA553831_Systellaspis-debilis	SRR9669119	25.16	-79.56	1475	datathon
PRJNA553831_Systellaspis-debilis	SRR9669311	26.93	-87.02	1475	datathon
PRJNA553831_Systellaspis-debilis	SRR9669239	28.52	-87.53	1475	datathon
PRJNA553831_Systellaspis-debilis	SRR9669361	27.49	-87.97	1475	datathon
PRJNA553831_Systellaspis-debilis	SRR9669275	27.01	-89	1475	datathon
PRJNA553831_Systellaspis-debilis	SRR9669190	26.99	-89.47	1475	datathon
PRJNA553831_Systellaspis-debilis	SRR9669363	27.93	-86.96	1475	datathon
PRJNA553831_Systellaspis-debilis	SRR9669085	28	-88.5	1475	datathon
PRJNA553831_Systellaspis-debilis	SRR9669146	26.99	-89.47	1475	datathon
PRJNA553831_Systellaspis-debilis	SRR9669199	27.05	-90.98	1475	datathon
PRJNA553831_Systellaspis-debilis	SRR9669325	28.5	-86.97	1475	datathon
PRJNA553831_Systellaspis-debilis	SRR9669122	26.99	-89.47	1475	datathon
PRJNA553831_Systellaspis-debilis	SRR9669150	28.01	-87.01	1475	datathon
PRJNA553831_Systellaspis-debilis	SRR9669153	27	-88	1475	datathon
PRJNA553831_Systellaspis-debilis	SRR9669306	27.02	-89	1475	datathon
PRJNA553831_Systellaspis-debilis	SRR9669232	27	-90.01	1475	datathon
PRJNA553831_Systellaspis-debilis	SRR9669115	26.99	-89.49	1475	datathon
