link	run_acc_sra	lat	long	coordinateUncertaintyInMeters	origin
PRJNA360511_Trachidermus-fasciatus	SRR5320391	30.06	119.98	8136	datathon
PRJNA360511_Trachidermus-fasciatus	SRR5320410	39.78	124.34	1700	datathon
PRJNA360511_Trachidermus-fasciatus	SRR5320411	39.78	124.34	1700	datathon
PRJNA360511_Trachidermus-fasciatus	SRR5320417	39.78	124.34	1700	datathon
PRJNA360511_Trachidermus-fasciatus	SRR5320392	30.06	119.98	8136	datathon
PRJNA360511_Trachidermus-fasciatus	SRR5320398	30.06	119.98	8136	datathon
PRJNA360511_Trachidermus-fasciatus	SRR5320405	39.7800000000001	124.34	1700	datathon
PRJNA360511_Trachidermus-fasciatus	SRR5320412	39.78	124.34	1700	datathon
PRJNA360511_Trachidermus-fasciatus	SRR5320409	39.78	124.34	1700	datathon
PRJNA360511_Trachidermus-fasciatus	SRR5320407	39.78	124.34	1700	datathon
PRJNA360511_Trachidermus-fasciatus	SRR5320401	30.06	119.98	8136	datathon
PRJNA360511_Trachidermus-fasciatus	SRR5320395	30.06	119.98	8136	datathon
PRJNA360511_Trachidermus-fasciatus	SRR5320406	39.78	124.34	1700	datathon
PRJNA360511_Trachidermus-fasciatus	SRR5320394	30.06	119.98	8136	datathon
PRJNA360511_Trachidermus-fasciatus	SRR5320404	30.06	119.98	8136	datathon
PRJNA360511_Trachidermus-fasciatus	SRR5320416	39.78	124.34	1700	datathon
PRJNA360511_Trachidermus-fasciatus	SRR5320408	39.78	124.34	1700	datathon
PRJNA360511_Trachidermus-fasciatus	SRR5320393	30.06	119.98	8136	datathon
PRJNA360511_Trachidermus-fasciatus	SRR5320397	30.06	119.98	8136	datathon
PRJNA360511_Trachidermus-fasciatus	SRR5320403	30.06	119.98	8136	datathon
PRJNA360511_Trachidermus-fasciatus	SRR5320400	30.06	119.98	8136	datathon
PRJNA360511_Trachidermus-fasciatus	SRR5320415	39.78	124.34	1700	datathon
PRJNA360511_Trachidermus-fasciatus	SRR5320414	39.78	124.34	1700	datathon
PRJNA360511_Trachidermus-fasciatus	SRR5320396	30.06	119.98	8136	datathon
PRJNA360511_Trachidermus-fasciatus	SRR5320399	30.06	119.98	8136	datathon
PRJNA360511_Trachidermus-fasciatus	SRR5320402	30.06	119.98	8136	datathon
PRJNA360511_Trachidermus-fasciatus	SRR5320413	39.78	124.34	1700	datathon
