link	run_acc_sra	lat	long	coordinateUncertaintyInMeters	origin
PRJNA564451_Uria-lomvia	SRR10085333	75.48	-79.23	1151	datathon
PRJNA564451_Uria-lomvia	SRR10085311	75.48	-79.23	1151	datathon
PRJNA564451_Uria-lomvia	SRR10085436	62.57	-82	1227	datathon
PRJNA564451_Uria-lomvia	SRR10085530	49.755878	-53.178445	2694	datathon
PRJNA564451_Uria-lomvia	SRR10085433	62.57	-82	1227	datathon
PRJNA564451_Uria-lomvia	SRR10085539	60.25	-68.08	1244	datathon
PRJNA564451_Uria-lomvia	SRR10085526	53.56	-56.32	1295	datathon
PRJNA564451_Uria-lomvia	SRR10085391	65.3	-24.25	1209	datathon
PRJNA564451_Uria-lomvia	SRR10085392	65.3	-24.25	1209	datathon
PRJNA564451_Uria-lomvia	SRR10085421	60.25	-68.08	1244	datathon
PRJNA564451_Uria-lomvia	SRR10085465	53.56	-56.32	1295	datathon
PRJNA564451_Uria-lomvia	SRR10085322	65.3	-24.25	1209	datathon
PRJNA564451_Uria-lomvia	SRR10085348	65.3	-24.25	1209	datathon
PRJNA564451_Uria-lomvia	SRR10085351	66.55	-61.43	1120	datathon
PRJNA564451_Uria-lomvia	SRR10085371	66.55	-61.43	1120	datathon
PRJNA564451_Uria-lomvia	SRR10085432	62.33	-77.37	1229	datathon
PRJNA564451_Uria-lomvia	SRR10085313	75.48	-79.23	1151	datathon
PRJNA564451_Uria-lomvia	SRR10085324	65.3	-24.25	1209	datathon
PRJNA564451_Uria-lomvia	SRR10085340	70.23	31.09	1178	datathon
PRJNA564451_Uria-lomvia	SRR10085438	60.25	-68.08	1244	datathon
PRJNA564451_Uria-lomvia	SRR10085431	62.33	-77.37	1229	datathon
PRJNA564451_Uria-lomvia	SRR10085386	70.23	31.09	1178	datathon
PRJNA564451_Uria-lomvia	SRR10085349	66.55	-61.43	1120	datathon
PRJNA564451_Uria-lomvia	SRR10085422	53.56	-56.32	1295	datathon
PRJNA564451_Uria-lomvia	SRR10085368	65.3	-24.25	1209	datathon
PRJNA564451_Uria-lomvia	SRR10085336	74.02	-90	1158	datathon
PRJNA564451_Uria-lomvia	SRR10085404	74.02	-90	1158	datathon
PRJNA564451_Uria-lomvia	SRR10085444	49.755878	-53.178445	2694	datathon
PRJNA564451_Uria-lomvia	SRR10085442	53.56	-56.32	1295	datathon
PRJNA564451_Uria-lomvia	SRR10085417	60.25	-68.08	1244	datathon
PRJNA564451_Uria-lomvia	SRR10085359	74.02	-90	1158	datathon
PRJNA564451_Uria-lomvia	SRR10085341	70.23	31.09	1178	datathon
PRJNA564451_Uria-lomvia	SRR10085382	74.02	-90	1158	datathon
PRJNA564451_Uria-lomvia	SRR10085347	65.3	-24.25	1209	datathon
PRJNA564451_Uria-lomvia	SRR10085335	74.02	-90	1158	datathon
PRJNA564451_Uria-lomvia	SRR10085418	60.25	-68.08	1244	datathon
PRJNA564451_Uria-lomvia	SRR10085364	70.23	31.09	1178	datathon
PRJNA564451_Uria-lomvia	SRR10085362	70.23	31.09	1178	datathon
PRJNA564451_Uria-lomvia	SRR10085519	62.57	-82	1227	datathon
PRJNA564451_Uria-lomvia	SRR10085517	62.57	-82	1227	datathon
PRJNA564451_Uria-lomvia	SRR10085395	66.55	-61.43	1120	datathon
PRJNA564451_Uria-lomvia	SRR10085358	74.02	-90	1158	datathon
PRJNA564451_Uria-lomvia	SRR10085410	66.55	-61.43	1120	datathon
PRJNA564451_Uria-lomvia	SRR10085399	62.33	-77.37	1229	datathon
PRJNA564451_Uria-lomvia	SRR10085331	75.48	-79.23	1151	datathon
PRJNA564451_Uria-lomvia	SRR10085460	60.25	-68.08	1244	datathon
PRJNA564451_Uria-lomvia	SRR10085377	74.02	-90	1158	datathon
PRJNA564451_Uria-lomvia	SRR10085424	53.56	-56.32	1295	datathon
PRJNA564451_Uria-lomvia	SRR10085394	66.55	-61.43	1120	datathon
PRJNA564451_Uria-lomvia	SRR10085463	60.25	-68.08	1244	datathon
PRJNA564451_Uria-lomvia	SRR10085344	65.3	-24.25	1209	datathon
PRJNA564451_Uria-lomvia	SRR10085380	74.02	-90	1158	datathon
PRJNA564451_Uria-lomvia	SRR10085398	62.33	-77.37	1229	datathon
PRJNA564451_Uria-lomvia	SRR10085379	74.02	-90	1158	datathon
PRJNA564451_Uria-lomvia	SRR10085529	49.755878	-53.178445	2694	datathon
PRJNA564451_Uria-lomvia	SRR10085471	49.755878	-53.178445	2694	datathon
PRJNA564451_Uria-lomvia	SRR10085326	65.3	-24.25	1209	datathon
PRJNA564451_Uria-lomvia	SRR10085416	62.57	-82	1227	datathon
PRJNA564451_Uria-lomvia	SRR10085521	60.25	-68.08	1244	datathon
PRJNA564451_Uria-lomvia	SRR10085361	74.02	-90	1158	datathon
PRJNA564451_Uria-lomvia	SRR10085381	74.02	-90	1158	datathon
PRJNA564451_Uria-lomvia	SRR10085407	65.3	-24.25	1209	datathon
PRJNA564451_Uria-lomvia	SRR10085350	66.55	-61.43	1120	datathon
PRJNA564451_Uria-lomvia	SRR10085522	60.25	-68.08	1244	datathon
PRJNA564451_Uria-lomvia	SRR10085409	66.55	-61.43	1120	datathon
PRJNA564451_Uria-lomvia	SRR10085370	66.55	-61.43	1120	datathon
PRJNA564451_Uria-lomvia	SRR10085468	53.56	-56.32	1295	datathon
PRJNA564451_Uria-lomvia	SRR10085360	74.02	-90	1158	datathon
PRJNA564451_Uria-lomvia	SRR10085396	66.55	-61.43	1120	datathon
PRJNA564451_Uria-lomvia	SRR10085443	53.56	-56.32	1295	datathon
PRJNA564451_Uria-lomvia	SRR10085357	75.48	-79.23	1151	datathon
PRJNA564451_Uria-lomvia	SRR10085402	62.33	-77.37	1229	datathon
PRJNA564451_Uria-lomvia	SRR10085440	53.56	-56.32	1295	datathon
PRJNA564451_Uria-lomvia	SRR10085315	74.02	-90	1158	datathon
PRJNA564451_Uria-lomvia	SRR10085342	70.23	31.09	1178	datathon
PRJNA564451_Uria-lomvia	SRR10085363	70.23	31.09	1178	datathon
PRJNA564451_Uria-lomvia	SRR10085328	66.55	-61.43	1120	datathon
PRJNA564451_Uria-lomvia	SRR10085325	65.3	-24.25	1209	datathon
PRJNA564451_Uria-lomvia	SRR10085461	60.25	-68.08	1244	datathon
PRJNA564451_Uria-lomvia	SRR10085458	62.57	-82	1227	datathon
PRJNA564451_Uria-lomvia	SRR10085388	65.3	-24.25	1209	datathon
PRJNA564451_Uria-lomvia	SRR10085439	60.25	-68.08	1244	datathon
PRJNA564451_Uria-lomvia	SRR10085411	62.33	-77.37	1229	datathon
PRJNA564451_Uria-lomvia	SRR10085441	53.56	-56.32	1295	datathon
PRJNA564451_Uria-lomvia	SRR10085415	62.57	-82	1227	datathon
PRJNA564451_Uria-lomvia	SRR10085393	65.3	-24.25	1209	datathon
PRJNA564451_Uria-lomvia	SRR10085346	65.3	-24.25	1209	datathon
PRJNA564451_Uria-lomvia	SRR10085372	66.55	-61.43	1120	datathon
PRJNA564451_Uria-lomvia	SRR10085390	65.3	-24.25	1209	datathon
PRJNA564451_Uria-lomvia	SRR10085314	75.48	-79.23	1151	datathon
PRJNA564451_Uria-lomvia	SRR10085405	70.23	31.09	1178	datathon
PRJNA564451_Uria-lomvia	SRR10085414	62.33	-77.37	1229	datathon
PRJNA564451_Uria-lomvia	SRR10085327	66.55	-61.43	1120	datathon
PRJNA564451_Uria-lomvia	SRR10085462	60.25	-68.08	1244	datathon
PRJNA564451_Uria-lomvia	SRR10085365	65.3	-24.25	1209	datathon
PRJNA564451_Uria-lomvia	SRR10085316	74.02	-90	1158	datathon
PRJNA564451_Uria-lomvia	SRR10085320	70.23	31.09	1178	datathon
PRJNA564451_Uria-lomvia	SRR10085457	62.57	-82	1227	datathon
PRJNA564451_Uria-lomvia	SRR10085352	66.55	-61.43	1120	datathon
PRJNA564451_Uria-lomvia	SRR10085528	53.56	-56.32	1295	datathon
PRJNA564451_Uria-lomvia	SRR10085527	53.56	-56.32	1295	datathon
PRJNA564451_Uria-lomvia	SRR10085540	60.25	-68.08	1244	datathon
PRJNA564451_Uria-lomvia	SRR10085518	62.57	-82	1227	datathon
PRJNA564451_Uria-lomvia	SRR10085520	60.25	-68.08	1244	datathon
PRJNA564451_Uria-lomvia	SRR10085332	75.48	-79.23	1151	datathon
PRJNA564451_Uria-lomvia	SRR10085369	66.55	-61.43	1120	datathon
PRJNA564451_Uria-lomvia	SRR10085337	74.02	-90	1158	datathon
PRJNA564451_Uria-lomvia	SRR10085435	62.57	-82	1227	datathon
