link	run_acc_sra	lat	long	coordinateUncertaintyInMeters	origin
PRJNA551577_Idotea-baltica	SRR10769931	58.84	23.06		ncbi
PRJNA551577_Idotea-baltica	SRR10769932	58.84	23.06		ncbi
PRJNA551577_Idotea-baltica	SRR10769933	59.37	24.13		ncbi
PRJNA551577_Idotea-baltica	SRR10769934	59.37	24.13		ncbi
PRJNA551577_Idotea-baltica	SRR10769935	59.37	24.13		ncbi
PRJNA551577_Idotea-baltica	SRR10769936	56.32	12.76		ncbi
PRJNA551577_Idotea-baltica	SRR10769937	59.37	24.13		ncbi
PRJNA551577_Idotea-baltica	SRR10769938	59.37	24.13		ncbi
PRJNA551577_Idotea-baltica	SRR10769939	59.37	24.13		ncbi
PRJNA551577_Idotea-baltica	SRR10769940	59.37	24.13		ncbi
PRJNA551577_Idotea-baltica	SRR10769941	59.37	24.13		ncbi
PRJNA551577_Idotea-baltica	SRR10769942	59.37	24.13		ncbi
PRJNA551577_Idotea-baltica	SRR10769943	59.37	24.13		ncbi
PRJNA551577_Idotea-baltica	SRR10769944	59.37	24.13		ncbi
PRJNA551577_Idotea-baltica	SRR10769945	59.37	24.13		ncbi
PRJNA551577_Idotea-baltica	SRR10769946	59.37	24.13		ncbi
PRJNA551577_Idotea-baltica	SRR10769947	56.32	12.76		ncbi
PRJNA551577_Idotea-baltica	SRR10769948	59.37	24.13		ncbi
PRJNA551577_Idotea-baltica	SRR10769949	59.37	24.13		ncbi
PRJNA551577_Idotea-baltica	SRR10769950	59.37	24.13		ncbi
PRJNA551577_Idotea-baltica	SRR10769951	59.37	24.13		ncbi
PRJNA551577_Idotea-baltica	SRR10769952	59.37	24.13		ncbi
PRJNA551577_Idotea-baltica	SRR10769953	59.37	24.13		ncbi
PRJNA551577_Idotea-baltica	SRR10769954	59.37	24.13		ncbi
PRJNA551577_Idotea-baltica	SRR10769955	59.37	24.13		ncbi
PRJNA551577_Idotea-baltica	SRR10769956	59.37	24.13		ncbi
PRJNA551577_Idotea-baltica	SRR10769957	59.37	24.13		ncbi
PRJNA551577_Idotea-baltica	SRR10769958	56.32	12.76		ncbi
PRJNA551577_Idotea-baltica	SRR10769959	59.37	24.13		ncbi
PRJNA551577_Idotea-baltica	SRR10769960	59.55	26.61		ncbi
PRJNA551577_Idotea-baltica	SRR10769961	59.55	26.61		ncbi
PRJNA551577_Idotea-baltica	SRR10769962	59.55	26.61		ncbi
PRJNA551577_Idotea-baltica	SRR10769963	59.55	26.61		ncbi
PRJNA551577_Idotea-baltica	SRR10769964	59.55	26.61		ncbi
PRJNA551577_Idotea-baltica	SRR10769965	59.55	26.61		ncbi
PRJNA551577_Idotea-baltica	SRR10769966	59.55	26.61		ncbi
PRJNA551577_Idotea-baltica	SRR10769967	59.55	26.61		ncbi
PRJNA551577_Idotea-baltica	SRR10769968	59.55	26.61		ncbi
PRJNA551577_Idotea-baltica	SRR10769969	56.32	12.76		ncbi
PRJNA551577_Idotea-baltica	SRR10769970	58.87	11.13		ncbi
PRJNA551577_Idotea-baltica	SRR10769971	59.55	26.61		ncbi
PRJNA551577_Idotea-baltica	SRR10769972	59.55	26.61		ncbi
PRJNA551577_Idotea-baltica	SRR10769973	59.55	26.61		ncbi
PRJNA551577_Idotea-baltica	SRR10769974	59.55	26.61		ncbi
PRJNA551577_Idotea-baltica	SRR10769975	59.55	26.61		ncbi
PRJNA551577_Idotea-baltica	SRR10769976	59.55	26.61		ncbi
PRJNA551577_Idotea-baltica	SRR10769977	59.55	26.61		ncbi
PRJNA551577_Idotea-baltica	SRR10769978	59.55	26.61		ncbi
PRJNA551577_Idotea-baltica	SRR10769979	60.23	21.96		ncbi
PRJNA551577_Idotea-baltica	SRR10769980	60.23	21.96		ncbi
PRJNA551577_Idotea-baltica	SRR10769981	60.23	21.96		ncbi
PRJNA551577_Idotea-baltica	SRR10769982	60.23	21.96		ncbi
PRJNA551577_Idotea-baltica	SRR10769983	56.32	12.76		ncbi
PRJNA551577_Idotea-baltica	SRR10769984	60.23	21.96		ncbi
PRJNA551577_Idotea-baltica	SRR10769985	60.23	21.96		ncbi
PRJNA551577_Idotea-baltica	SRR10769986	60.23	21.96		ncbi
PRJNA551577_Idotea-baltica	SRR10769987	60.23	21.96		ncbi
PRJNA551577_Idotea-baltica	SRR10769988	60.23	21.96		ncbi
PRJNA551577_Idotea-baltica	SRR10769989	60.23	21.96		ncbi
PRJNA551577_Idotea-baltica	SRR10769990	60.23	21.96		ncbi
PRJNA551577_Idotea-baltica	SRR10769991	60.23	21.96		ncbi
PRJNA551577_Idotea-baltica	SRR10769992	60.23	21.96		ncbi
PRJNA551577_Idotea-baltica	SRR10769993	61.14	21.3		ncbi
PRJNA551577_Idotea-baltica	SRR10769994	56.32	12.76		ncbi
PRJNA551577_Idotea-baltica	SRR10769995	61.14	21.3		ncbi
PRJNA551577_Idotea-baltica	SRR10769996	61.14	21.3		ncbi
PRJNA551577_Idotea-baltica	SRR10769997	61.14	21.3		ncbi
PRJNA551577_Idotea-baltica	SRR10769998	61.14	21.3		ncbi
PRJNA551577_Idotea-baltica	SRR10769999	61.14	21.3		ncbi
PRJNA551577_Idotea-baltica	SRR10770000	61.14	21.3		ncbi
PRJNA551577_Idotea-baltica	SRR10770001	61.14	21.3		ncbi
PRJNA551577_Idotea-baltica	SRR10770002	61.14	21.3		ncbi
PRJNA551577_Idotea-baltica	SRR10770003	61.14	21.3		ncbi
PRJNA551577_Idotea-baltica	SRR10770004	61.14	21.3		ncbi
PRJNA551577_Idotea-baltica	SRR10770005	56.32	12.76		ncbi
PRJNA551577_Idotea-baltica	SRR10770006	61.14	21.3		ncbi
PRJNA551577_Idotea-baltica	SRR10770007	61.14	21.3		ncbi
PRJNA551577_Idotea-baltica	SRR10770008	61.14	21.3		ncbi
PRJNA551577_Idotea-baltica	SRR10770009	61.14	21.3		ncbi
PRJNA551577_Idotea-baltica	SRR10770010	61.14	21.3		ncbi
PRJNA551577_Idotea-baltica	SRR10770011	61.48	21.35		ncbi
PRJNA551577_Idotea-baltica	SRR10770012	61.48	21.35		ncbi
PRJNA551577_Idotea-baltica	SRR10770013	61.48	21.35		ncbi
PRJNA551577_Idotea-baltica	SRR10770014	61.48	21.35		ncbi
PRJNA551577_Idotea-baltica	SRR10770015	62.33	21.22		ncbi
PRJNA551577_Idotea-baltica	SRR10770016	62.33	21.22		ncbi
PRJNA551577_Idotea-baltica	SRR10770017	62.33	21.22		ncbi
PRJNA551577_Idotea-baltica	SRR10770018	57.19	12.18		ncbi
PRJNA551577_Idotea-baltica	SRR10770019	62.33	21.22		ncbi
PRJNA551577_Idotea-baltica	SRR10770020	62.33	21.22		ncbi
