"run_name","stacks_params","n.polyloci","n.totalsnps","percent.allcalls.het","total.allcalls.over.50perchet","percent.allcalls.over.50perchet","n.nonpoly","littlem","M","n","type","n.totalloci"
"bioprj_PRJNA369717_Nautilus-pompilius","stacks_littlem_3_bigm_3_n2_nis1lessthanM",1993,9329,7.87,23,0.246543037838997,155,"3","3","2","nis1lessthanM",2148
"bioprj_PRJNA369717_Nautilus-pompilius","stacks_littlem_3_bigm_3_n3_nequalM",2022,9745,7.79,24,0.246280143663417,157,"3","3","3","nequalM",2179
"bioprj_PRJNA369717_Nautilus-pompilius","stacks_littlem_3_bigm_3_n4_nis1morethanM",2024,9843,7.8,24,0.243828101188662,158,"3","3","4","nis1morethanM",2182
"bioprj_PRJNA369717_Nautilus-pompilius","stacks_littlem_3_bigm_6_n5_nis1lessthanM",1950,9366,8.02,49,0.523168908819133,160,"3","6","5","nis1lessthanM",2110
"bioprj_PRJNA369717_Nautilus-pompilius","stacks_littlem_3_bigm_6_n6_nequalM",1957,9450,8.02,51,0.53968253968254,160,"3","6","6","nequalM",2117
"bioprj_PRJNA369717_Nautilus-pompilius","stacks_littlem_3_bigm_6_n7_nis1morethanM",1959,9467,8.01,51,0.538713425583606,159,"3","6","7","nis1morethanM",2118
"bioprj_PRJNA369717_Nautilus-pompilius","stacks_littlem_3_bigm_9_n10_nis1morethanM",1847,8818,8.13,70,0.793830800635065,186,"3","9","10","nis1morethanM",2033
"bioprj_PRJNA369717_Nautilus-pompilius","stacks_littlem_3_bigm_9_n8_nis1lessthanM",1845,8719,8.15,69,0.791375157701571,182,"3","9","8","nis1lessthanM",2027
"bioprj_PRJNA369717_Nautilus-pompilius","stacks_littlem_3_bigm_9_n9_nequalM",1841,8713,8.15,67,0.768965913003558,183,"3","9","9","nequalM",2024
