"run_name","stacks_params","n.polyloci","n.totalsnps","percent.allcalls.het","total.allcalls.over.50perchet","percent.allcalls.over.50perchet","n.nonpoly","littlem","M","n","type","n.totalloci"
"bioprj_PRJNA560239_Sebastes-diaconus","stacks_littlem_3_bigm_3_n2_nis1lessthanM",15639,40316,16.99,2850,7.06915368588154,5312,"3","3","2","nis1lessthanM",20951
"bioprj_PRJNA560239_Sebastes-diaconus","stacks_littlem_3_bigm_3_n3_nequalM",20268,52882,15.26,3130,5.91883816799667,8642,"3","3","3","nequalM",28910
"bioprj_PRJNA560239_Sebastes-diaconus","stacks_littlem_3_bigm_3_n4_nis1morethanM",24487,65492,14.2,3343,5.10444023697551,10642,"3","3","4","nis1morethanM",35129
"bioprj_PRJNA560239_Sebastes-diaconus","stacks_littlem_3_bigm_6_n5_nis1lessthanM",24277,65546,15.3,3895,5.9423916028438,12787,"3","6","5","nis1lessthanM",37064
"bioprj_PRJNA560239_Sebastes-diaconus","stacks_littlem_3_bigm_6_n6_nequalM",25029,68808,14.91,3876,5.63306592256714,12789,"3","6","6","nequalM",37818
"bioprj_PRJNA560239_Sebastes-diaconus","stacks_littlem_3_bigm_6_n7_nis1morethanM",25263,70395,14.91,3893,5.53022231692592,12746,"3","6","7","nis1morethanM",38009
"bioprj_PRJNA560239_Sebastes-diaconus","stacks_littlem_3_bigm_9_n10_nis1morethanM",24065,66069,15.65,4143,6.27071697770513,13210,"3","9","10","nis1morethanM",37275
"bioprj_PRJNA560239_Sebastes-diaconus","stacks_littlem_3_bigm_9_n8_nis1lessthanM",24168,66323,15.68,4133,6.23162402183255,13166,"3","9","8","nis1lessthanM",37334
"bioprj_PRJNA560239_Sebastes-diaconus","stacks_littlem_3_bigm_9_n9_nequalM",24149,66769,15.64,4153,6.21995237310728,13096,"3","9","9","nequalM",37245
