"","x","y","run_acc_sra","x.orig","y.orig","initial.end.lon","initial.end.lat","end.lon","end.lat","total_dist_moved_km","wiggle_dist_moved_km"
"1",166.434046,-22.311797,"gbif1",166.434046,-22.311797,NA,NA,NA,NA,NA,NA
"2",72.888406,3.053153,"gbif10",72.888406,3.053153,NA,NA,NA,NA,NA,NA
"3",-78.1811446564178,2.90107447202668,"gbif100",-78.180583,2.95625,-78.1811446564178,2.95788563665556,-78.1811446564178,2.90107447202668,6.10140579424905,6.28194844725235
"4",-78.1811446564178,2.90107447202668,"gbif1000",-78.190583,2.94075,-78.1811446564178,2.95788563665556,-78.1811446564178,2.90107447202668,4.51089529731761,6.28194844725235
"5",-78.1811446564178,2.90107447202668,"gbif1001",-78.190583,2.94075,-78.1811446564178,2.95788563665556,-78.1811446564178,2.90107447202668,4.51089529731761,6.28194844725235
"6",-78.1811446564178,2.90107447202668,"gbif1002",-78.190583,2.94075,-78.1811446564178,2.95788563665556,-78.1811446564178,2.90107447202668,4.51089529731761,6.28194844725235
"7",-78.1811446564178,2.90107447202668,"gbif1003",-78.190583,2.94075,-78.1811446564178,2.95788563665556,-78.1811446564178,2.90107447202668,4.51089529731761,6.28194844725235
"8",-78.1811446564178,2.90107447202668,"gbif1004",-78.190583,2.94075,-78.1811446564178,2.95788563665556,-78.1811446564178,2.90107447202668,4.51089529731761,6.28194844725235
"9",-78.1811446564178,2.90107447202668,"gbif1005",-78.190583,2.94075,-78.1811446564178,2.95788563665556,-78.1811446564178,2.90107447202668,4.51089529731761,6.28194844725235
"10",-78.1811446564178,2.90107447202668,"gbif1006",-78.190583,2.94075,-78.1811446564178,2.95788563665556,-78.1811446564178,2.90107447202668,4.51089529731761,6.28194844725235
"11",-78.1811446564178,2.90107447202668,"gbif1007",-78.190583,2.94075,-78.1811446564178,2.95788563665556,-78.1811446564178,2.90107447202668,4.51089529731761,6.28194844725235
"12",-78.1811446564178,2.90107447202668,"gbif1008",-78.190583,2.94075,-78.1811446564178,2.95788563665556,-78.1811446564178,2.90107447202668,4.51089529731761,6.28194844725235
"13",-77.3685857316413,6.00603686698674,"gbif1009",-77.347467,6.013333,-77.3685857316413,6.00603686698674,-77.3685857316413,6.00603686698674,2.47338797771545,0
"14",-78.1811446564178,2.90107447202668,"gbif101",-78.180583,2.95625,-78.1811446564178,2.95788563665556,-78.1811446564178,2.90107447202668,6.10140579424905,6.28194844725235
"15",-77.3685857316413,6.00603686698674,"gbif1010",-77.347467,6.013333,-77.3685857316413,6.00603686698674,-77.3685857316413,6.00603686698674,2.47338797771545,0
"16",-77.3685857316413,6.00603686698674,"gbif1011",-77.347467,6.013333,-77.3685857316413,6.00603686698674,-77.3685857316413,6.00603686698674,2.47338797771545,0
"17",-78.1811446564178,2.90107447202668,"gbif1012",-78.190583,2.94075,-78.1811446564178,2.95788563665556,-78.1811446564178,2.90107447202668,4.51089529731761,6.28194844725235
"18",-77.3685857316413,6.00603686698674,"gbif1013",-77.347467,6.013333,-77.3685857316413,6.00603686698674,-77.3685857316413,6.00603686698674,2.47338797771545,0
"19",-78.1811446564178,2.90107447202668,"gbif1014",-78.190583,2.94075,-78.1811446564178,2.95788563665556,-78.1811446564178,2.90107447202668,4.51089529731761,6.28194844725235
"20",-78.1811446564178,2.90107447202668,"gbif1015",-78.190583,2.94075,-78.1811446564178,2.95788563665556,-78.1811446564178,2.90107447202668,4.51089529731761,6.28194844725235
"21",-77.3685857316413,6.00603686698674,"gbif1016",-77.347467,6.013333,-77.3685857316413,6.00603686698674,-77.3685857316413,6.00603686698674,2.47338797771545,0
"22",-77.3685857316413,6.00603686698674,"gbif1017",-77.347467,6.013333,-77.3685857316413,6.00603686698674,-77.3685857316413,6.00603686698674,2.47338797771545,0
"23",-77.3685857316413,6.00603686698674,"gbif1018",-77.347467,6.013333,-77.3685857316413,6.00603686698674,-77.3685857316413,6.00603686698674,2.47338797771545,0
"24",-78.1811446564178,2.90107447202668,"gbif1019",-78.190583,2.94075,-78.1811446564178,2.95788563665556,-78.1811446564178,2.90107447202668,4.51089529731761,6.28194844725235
"25",-78.1811446564178,2.90107447202668,"gbif102",-78.178055,2.9585,-78.1800198111088,2.9597190733694,-78.1811446564178,2.90107447202668,6.35916558256855,6.48588820766458
"26",-78.1811446564178,2.90107447202668,"gbif1020",-78.190583,2.94075,-78.1811446564178,2.95788563665556,-78.1811446564178,2.90107447202668,4.51089529731761,6.28194844725235
