"","run_acc_sra","x.orig","y.orig","initial.end.lon","initial.end.lat","end.lon","end.lat","total_dist_moved_km","wiggle_dist_moved_km","x","y"
"1","gbif1",-130.563385,54.278267,NA,NA,NA,NA,NA,NA,-130.563385,54.278267
"2","gbif10",-129.236666,52.9,NA,NA,NA,NA,NA,NA,-129.236666,52.9
"3","gbif100",-133.412083,53.770966,NA,NA,NA,NA,NA,NA,-133.412083,53.770966
"4","gbif1000",-168.5,55.76,NA,NA,NA,NA,NA,NA,-168.5,55.76
"5","gbif1001",-175.16,52.14,NA,NA,NA,NA,NA,NA,-175.16,52.14
"6","gbif1002",-175.16,59.18,NA,NA,NA,NA,NA,NA,-175.16,59.18
"7","gbif1003",-165.16,56.98,NA,NA,NA,NA,NA,NA,-165.16,56.98
"8","gbif1004",-164.83,56.63,NA,NA,NA,NA,NA,NA,-164.83,56.63
"9","gbif1005",-164.5,56.45,NA,NA,NA,NA,NA,NA,-164.5,56.45
"10","gbif1006",-165.16,56.28,NA,NA,NA,NA,NA,NA,-165.16,56.28
"11","gbif1007",-164.83,55.08,NA,NA,NA,NA,NA,NA,-164.83,55.08
"12","gbif1008",-150.83,58.43,NA,NA,NA,NA,NA,NA,-150.83,58.43
"13","gbif1009",-162.16,56.11,NA,NA,NA,NA,NA,NA,-162.16,56.11
"14","gbif101",-133.29515,54.2273,NA,NA,NA,NA,NA,NA,-133.29515,54.2273
"15","gbif1010",-162.16,54.08,NA,NA,NA,NA,NA,NA,-162.16,54.08
"16","gbif1011",-146.16,59.37,NA,NA,NA,NA,NA,NA,-146.16,59.37
"17","gbif1012",-175.83,58.61,NA,NA,NA,NA,NA,NA,-175.83,58.61
"18","gbif1013",-174.5,58.61,NA,NA,NA,NA,NA,NA,-174.5,58.61
"19","gbif1014",-168.16,55.93,NA,NA,NA,NA,NA,NA,-168.16,55.93
"20","gbif1015",-164.16,54.58,NA,NA,NA,NA,NA,NA,-164.16,54.58
"21","gbif1016",-171.5,57.88,NA,NA,NA,NA,NA,NA,-171.5,57.88
"22","gbif1017",-165.83,54.74,NA,NA,NA,NA,NA,NA,-165.83,54.74
"23","gbif1018",-150.16,58.06,NA,NA,NA,NA,NA,NA,-150.16,58.06
"24","gbif1019",-155.5,56.45,NA,NA,NA,NA,NA,NA,-155.5,56.45
"25","gbif102",-133.4283,54.303,NA,NA,NA,NA,NA,NA,-133.4283,54.303
"26","gbif1020",-163.16,55.93,NA,NA,NA,NA,NA,NA,-163.16,55.93
"27","gbif1021",-163.5,55.93,NA,NA,NA,NA,NA,NA,-163.5,55.93
"28","gbif1022",-177.16,58.8,NA,NA,NA,NA,NA,NA,-177.16,58.8
"29","gbif1023",-171.160004,56.450001,NA,NA,NA,NA,NA,NA,-171.160004,56.450001
"30","gbif1024",-169.160004,56.279999,NA,NA,NA,NA,NA,NA,-169.160004,56.279999
"31","gbif1025",-174.83,51.67,NA,NA,NA,NA,NA,NA,-174.83,51.67
"32","gbif1026",-178.16,60.33,NA,NA,NA,NA,NA,NA,-178.16,60.33
"33","gbif1027",-175.83,59.37,NA,NA,NA,NA,NA,NA,-175.83,59.37
"34","gbif1028",-176.16,58.99,NA,NA,NA,NA,NA,NA,-176.16,58.99
"35","gbif1029",-174.5,58.99,NA,NA,NA,NA,NA,NA,-174.5,58.99
"36","gbif103",-133.5802,54.407133,NA,NA,NA,NA,NA,NA,-133.5802,54.407133
"37","gbif1030",-148.16,58.8,NA,NA,NA,NA,NA,NA,-148.16,58.8
"38","gbif1031",-173.83,58.8,NA,NA,NA,NA,NA,NA,-173.83,58.8
"39","gbif1032",-176.83,58.61,NA,NA,NA,NA,NA,NA,-176.83,58.61
