"","run_acc_sra","x.orig","y.orig","initial.end.lon","initial.end.lat","end.lon","end.lat","total_dist_moved_km","wiggle_dist_moved_km","x","y"
"1","DRR163982",123.775562,24.410525,NA,NA,NA,NA,NA,NA,123.775562,24.410525
"2","DRR163983",123.775562,24.410525,NA,NA,NA,NA,NA,NA,123.775562,24.410525
"3","DRR163984",124.230567,24.486196,124.224483248018,24.5001176677173,124.189664752732,24.5090774360875,4.85905269595918,3.66578685764873,124.189664752732,24.5090774360875
"4","DRR163985",128.140583,26.606974,128.168536976011,26.5839761455203,128.190405630672,26.5098184512783,11.854066760636,8.50049772774175,128.190405630672,26.5098184512783
"5","DRR163986",128.069563,26.556664,128.085020848551,26.5282304416924,128.085020848551,26.5282304416924,3.50678182222426,0,128.085020848551,26.5282304416924
"6","DRR163987",124.230567,24.486196,124.224483248018,24.5001176677173,124.189664752732,24.5090774360875,4.85905269595918,3.66578685764873,124.189664752732,24.5090774360875
"7","DRR163988",128.140583,26.606974,128.168536976011,26.5839761455203,128.190405630672,26.5098184512783,11.854066760636,8.50049772774175,128.190405630672,26.5098184512783
"8","DRR163989",124.230567,24.486196,124.224483248018,24.5001176677173,124.189664752732,24.5090774360875,4.85905269595918,3.66578685764873,124.189664752732,24.5090774360875
"9","DRR163990",128.140583,26.606974,128.168536976011,26.5839761455203,128.190405630672,26.5098184512783,11.854066760636,8.50049772774175,128.190405630672,26.5098184512783
"10","DRR163991",128.069563,26.556664,128.085020848551,26.5282304416924,128.085020848551,26.5282304416924,3.50678182222426,0,128.085020848551,26.5282304416924
"11","DRR163992",123.775562,24.410525,NA,NA,NA,NA,NA,NA,123.775562,24.410525
"12","DRR163993",124.230567,24.486196,124.224483248018,24.5001176677173,124.189664752732,24.5090774360875,4.85905269595918,3.66578685764873,124.189664752732,24.5090774360875
"13","DRR163994",128.140583,26.606974,128.168536976011,26.5839761455203,128.190405630672,26.5098184512783,11.854066760636,8.50049772774175,128.190405630672,26.5098184512783
"14","DRR163995",128.140583,26.606974,128.168536976011,26.5839761455203,128.190405630672,26.5098184512783,11.854066760636,8.50049772774175,128.190405630672,26.5098184512783
"15","DRR163996",124.230567,24.486196,124.224483248018,24.5001176677173,124.189664752732,24.5090774360875,4.85905269595918,3.66578685764873,124.189664752732,24.5090774360875
"16","DRR163997",124.230567,24.486196,124.224483248018,24.5001176677173,124.189664752732,24.5090774360875,4.85905269595918,3.66578685764873,124.189664752732,24.5090774360875
"17","DRR163998",124.230567,24.486196,124.224483248018,24.5001176677173,124.189664752732,24.5090774360875,4.85905269595918,3.66578685764873,124.189664752732,24.5090774360875
"18","DRR163999",123.775562,24.410525,NA,NA,NA,NA,NA,NA,123.775562,24.410525
"19","DRR164000",124.230567,24.486196,124.224483248018,24.5001176677173,124.189664752732,24.5090774360875,4.85905269595918,3.66578685764873,124.189664752732,24.5090774360875
"20","DRR164001",123.775562,24.410525,NA,NA,NA,NA,NA,NA,123.775562,24.410525
"21","DRR164002",124.230567,24.486196,124.224483248018,24.5001176677173,124.189664752732,24.5090774360875,4.85905269595918,3.66578685764873,124.189664752732,24.5090774360875
"22","DRR164003",124.230567,24.486196,124.224483248018,24.5001176677173,124.189664752732,24.5090774360875,4.85905269595918,3.66578685764873,124.189664752732,24.5090774360875
"23","DRR164004",123.775562,24.410525,NA,NA,NA,NA,NA,NA,123.775562,24.410525
"24","DRR164005",128.069563,26.556664,128.085020848551,26.5282304416924,128.085020848551,26.5282304416924,3.50678182222426,0,128.085020848551,26.5282304416924
"25","DRR164006",123.775562,24.410525,NA,NA,NA,NA,NA,NA,123.775562,24.410525
"26","DRR164007",128.140583,26.606974,128.168536976011,26.5839761455203,128.190405630672,26.5098184512783,11.854066760636,8.50049772774175,128.190405630672,26.5098184512783
"27","DRR164008",128.140583,26.606974,128.168536976011,26.5839761455203,128.190405630672,26.5098184512783,11.854066760636,8.50049772774175,128.190405630672,26.5098184512783
"28","DRR164009",128.140583,26.606974,128.168536976011,26.5839761455203,128.190405630672,26.5098184512783,11.854066760636,8.50049772774175,128.190405630672,26.5098184512783
"29","DRR164010",124.230567,24.486196,124.224483248018,24.5001176677173,124.189664752732,24.5090774360875,4.85905269595918,3.66578685764873,124.189664752732,24.5090774360875
"30","DRR164011",124.230567,24.486196,124.224483248018,24.5001176677173,124.189664752732,24.5090774360875,4.85905269595918,3.66578685764873,124.189664752732,24.5090774360875
"31","DRR164012",128.069563,26.556664,128.085020848551,26.5282304416924,128.085020848551,26.5282304416924,3.50678182222426,0,128.085020848551,26.5282304416924
"32","DRR164013",123.775562,24.410525,NA,NA,NA,NA,NA,NA,123.775562,24.410525
"33","DRR164014",128.069563,26.556664,128.085020848551,26.5282304416924,128.085020848551,26.5282304416924,3.50678182222426,0,128.085020848551,26.5282304416924
"34","DRR164015",123.775562,24.410525,NA,NA,NA,NA,NA,NA,123.775562,24.410525
"35","DRR164016",123.775562,24.410525,NA,NA,NA,NA,NA,NA,123.775562,24.410525
"36","DRR164017",128.069563,26.556664,128.085020848551,26.5282304416924,128.085020848551,26.5282304416924,3.50678182222426,0,128.085020848551,26.5282304416924
"37","DRR164018",123.775562,24.410525,NA,NA,NA,NA,NA,NA,123.775562,24.410525
"38","DRR164019",123.775562,24.410525,NA,NA,NA,NA,NA,NA,123.775562,24.410525
"39","DRR164020",124.230567,24.486196,124.224483248018,24.5001176677173,124.189664752732,24.5090774360875,4.85905269595918,3.66578685764873,124.189664752732,24.5090774360875
"40","DRR164021",124.230567,24.486196,124.224483248018,24.5001176677173,124.189664752732,24.5090774360875,4.85905269595918,3.66578685764873,124.189664752732,24.5090774360875
"41","DRR164022",128.069563,26.556664,128.085020848551,26.5282304416924,128.085020848551,26.5282304416924,3.50678182222426,0,128.085020848551,26.5282304416924
"42","DRR164023",123.775562,24.410525,NA,NA,NA,NA,NA,NA,123.775562,24.410525
"43","DRR164024",124.230567,24.486196,124.224483248018,24.5001176677173,124.189664752732,24.5090774360875,4.85905269595918,3.66578685764873,124.189664752732,24.5090774360875
"44","DRR164025",128.069563,26.556664,128.085020848551,26.5282304416924,128.085020848551,26.5282304416924,3.50678182222426,0,128.085020848551,26.5282304416924
"45","DRR164026",124.230567,24.486196,124.224483248018,24.5001176677173,124.189664752732,24.5090774360875,4.85905269595918,3.66578685764873,124.189664752732,24.5090774360875
"46","DRR164027",124.230567,24.486196,124.224483248018,24.5001176677173,124.189664752732,24.5090774360875,4.85905269595918,3.66578685764873,124.189664752732,24.5090774360875
"47","DRR164028",123.775562,24.410525,NA,NA,NA,NA,NA,NA,123.775562,24.410525
"48","DRR164029",123.775562,24.410525,NA,NA,NA,NA,NA,NA,123.775562,24.410525
