"","run_acc_sra","x.orig","y.orig","initial.end.lon","initial.end.lat","end.lon","end.lat","total_dist_moved_km","wiggle_dist_moved_km","x","y"
"1","SRR10061455",124.712192,10.8731115,124.727836654091,10.88034417667,124.723096869791,10.8373471656169,4.13176659072218,4.78416925459273,124.723096869791,10.8373471656169
"2","SRR10061456",124.7112015,10.873588,124.727467692228,10.8811180373176,124.723096869791,10.8373471656169,4.21441259523242,4.86514520002026,124.723096869791,10.8373471656169
"3","SRR10061457",124.786333,10.74392875,124.796535486784,10.747207730693,124.789775884423,10.7039644312708,4.43653812177103,4.84003108104632,124.789775884423,10.7039644312708
"4","SRR10061458",124.7864155,10.74410175,124.796490584439,10.7473388874789,124.789775884423,10.7039644312708,4.45485151527473,4.85362308623637,124.789775884423,10.7039644312708
"5","SRR10061459",124.71062325,10.874446,124.727024839585,10.882046870586,124.723096869791,10.8373471656169,4.32430735383502,4.96297523285164,124.723096869791,10.8373471656169
"6","SRR10061460",124.78576975,10.7448305,124.796198097883,10.7481932184593,124.789775884423,10.7039644312708,4.54146071632196,4.94240572150566,124.789775884423,10.7039644312708
"7","SRR10061461",124.7858035,10.74487175,124.79618885797,10.7482202074582,124.789775884423,10.7039644312708,4.54564780317484,4.94521726108027,124.789775884423,10.7039644312708
"8","SRR10061462",124.7158345,10.869837,NA,NA,NA,NA,NA,NA,124.7158345,10.869837
"9","SRR10061463",124.712149,10.8735005,124.727676027437,10.880681075579,124.723096869791,10.8373471656169,4.17432848324651,4.81936084979254,124.723096869791,10.8373471656169
"10","SRR10061464",124.7770175,10.63341575,NA,NA,NA,NA,NA,NA,124.7770175,10.63341575
"11","SRR10061465",124.77700575,10.633424,NA,NA,NA,NA,NA,NA,124.77700575,10.633424
"12","SRR10061466",124.77682425,10.63338525,NA,NA,NA,NA,NA,NA,124.77682425,10.63338525
"13","SRR10061467",124.779672,10.6406295,NA,NA,NA,NA,NA,NA,124.779672,10.6406295
"14","SRR10061468",124.7804755,10.640522,NA,NA,NA,NA,NA,NA,124.7804755,10.640522
"15","SRR10061469",124.78226925,10.64084425,NA,NA,NA,NA,NA,NA,124.78226925,10.64084425
"16","SRR10061470",124.71062325,10.874446,124.727024839585,10.882046870586,124.723096869791,10.8373471656169,4.32430735383502,4.96297523285164,124.723096869791,10.8373471656169
"17","SRR10061471",124.783547,10.6524255,NA,NA,NA,NA,NA,NA,124.783547,10.6524255
"18","SRR10061472",124.783547,10.6524255,NA,NA,NA,NA,NA,NA,124.783547,10.6524255
"19","SRR10061473",124.7840345,10.652512,NA,NA,NA,NA,NA,NA,124.7840345,10.652512
"20","SRR10061474",124.7685015,10.79913075,124.770483478333,10.8004664060476,124.723096869791,10.7706557984439,5.88035687006599,6.14253060690042,124.723096869791,10.7706557984439
"21","SRR10061475",124.76846975,10.79920025,124.770444135255,10.800531923468,124.723096869791,10.7706557984439,5.88154762572565,6.14279589913142,124.723096869791,10.7706557984439
"22","SRR10061476",124.76847225,10.79940525,124.770353009277,10.8006836740234,124.723096869791,10.7706557984439,5.89398000954498,6.14345472640179,124.723096869791,10.7706557984439
"23","SRR10061477",124.76847225,10.79940525,124.770353009277,10.8006836740234,124.723096869791,10.7706557984439,5.89398000954498,6.14345472640179,124.723096869791,10.7706557984439
"24","SRR10061478",124.7866575,10.743469,124.796711358566,10.7466940196563,124.789775884423,10.7039644312708,4.38296473941092,4.78689459077024,124.789775884423,10.7039644312708
"25","SRR10061479",124.7836465,10.76895575,124.787902902404,10.7714548017391,124.723096869791,10.7706557984439,6.62507285573977,7.08845452996974,124.723096869791,10.7706557984439
"26","SRR10061480",124.783722,10.7688715,124.78795997472,10.7713597384257,124.723096869791,10.7706557984439,6.63359871417945,7.09457402426535,124.723096869791,10.7706557984439
"27","SRR10061481",124.71062325,10.874446,124.727024839585,10.882046870586,124.723096869791,10.8373471656169,4.32430735383502,4.96297523285164,124.723096869791,10.8373471656169
"28","SRR10061482",124.7851245,10.7550025,124.792985528267,10.7575765523866,124.789775884423,10.7039644312708,5.66829482808999,5.9405189321168,124.789775884423,10.7039644312708
"29","SRR10061483",124.785645,10.756221,124.792663033058,10.7585184682942,124.789775884423,10.7039644312708,5.79782928704501,6.04258089737972,124.789775884423,10.7039644312708
"30","SRR10061484",124.7858565,10.756493,124.792600994641,10.7586996639819,124.789775884423,10.7039644312708,5.82607665947415,6.06224631913133,124.789775884423,10.7039644312708
"31","SRR10061485",124.7858565,10.756493,124.792600994641,10.7586996639819,124.789775884423,10.7039644312708,5.82607665947415,6.06224631913133,124.789775884423,10.7039644312708
"32","SRR10061486",124.7858565,10.756493,124.792600994641,10.7586996639819,124.789775884423,10.7039644312708,5.82607665947415,6.06224631913133,124.789775884423,10.7039644312708
"33","SRR10061487",124.78598,10.7566095,124.792577858847,10.7587672366664,124.789775884423,10.7039644312708,5.83795177033509,6.0695826509147,124.789775884423,10.7039644312708
"34","SRR10061488",124.785231,10.763917,124.790241310743,10.7655914244779,124.789775884423,10.7039644312708,6.65007304373803,6.81686714166285,124.789775884423,10.7039644312708
"35","SRR10061489",124.785263,10.7641985,124.790157875334,10.7658351022128,124.789775884423,10.7039644312708,6.68086407445446,6.84375829382834,124.789775884423,10.7039644312708
"36","SRR10061490",124.7853525,10.76428875,124.790139312418,10.7658893161779,124.789775884423,10.7039644312708,6.69010443274801,6.84974281775554,124.789775884423,10.7039644312708
"37","SRR10061491",124.71637225,10.86930575,NA,NA,NA,NA,NA,NA,124.71637225,10.86930575
"38","SRR10061492",124.71073175,10.8744365,124.727048469575,10.8819973095217,124.723096869791,10.8373471656169,4.31958243953738,4.95773821691364,124.723096869791,10.8373471656169
"39","SRR10061493",124.7163165,10.869299,NA,NA,NA,NA,NA,NA,124.7163165,10.869299
"40","SRR10061494",124.716359,10.8692445,NA,NA,NA,NA,NA,NA,124.716359,10.8692445
