"","run_acc_sra","x.orig","y.orig","initial.end.lon","initial.end.lat","end.lon","end.lat","total_dist_moved_km","wiggle_dist_moved_km","x","y"
"1","SRR10168272",-88.5,28,NA,NA,NA,NA,NA,NA,-88.5,28
"2","SRR10168273",-67.5,40,NA,NA,NA,NA,NA,NA,-67.5,40
"3","SRR10168279",-88.5,28,NA,NA,NA,NA,NA,NA,-88.5,28
"4","SRR10168281",-67.5,40,NA,NA,NA,NA,NA,NA,-67.5,40
"5","SRR10168286",-87.3,29,NA,NA,NA,NA,NA,NA,-87.3,29
"6","SRR10168287",-67.5,40,NA,NA,NA,NA,NA,NA,-67.5,40
"7","SRR10168293",-87.46,28,NA,NA,NA,NA,NA,NA,-87.46,28
"8","SRR10168296",-88.5,28,NA,NA,NA,NA,NA,NA,-88.5,28
"9","SRR10168297",-67.5,40,NA,NA,NA,NA,NA,NA,-67.5,40
"10","SRR10168304",-67.5,40,NA,NA,NA,NA,NA,NA,-67.5,40
"11","SRR10168305",-87.46,28,NA,NA,NA,NA,NA,NA,-87.46,28
"12","SRR10168309",-87.3,29,NA,NA,NA,NA,NA,NA,-87.3,29
"13","SRR10168310",-88.5,28,NA,NA,NA,NA,NA,NA,-88.5,28
"14","SRR10168314",-67.5,40,NA,NA,NA,NA,NA,NA,-67.5,40
"15","SRR10168316",-87.5,29,NA,NA,NA,NA,NA,NA,-87.5,29
"16","SRR10168317",-87.5,29,NA,NA,NA,NA,NA,NA,-87.5,29
"17","SRR10168321",-67.5,40,NA,NA,NA,NA,NA,NA,-67.5,40
"18","SRR10168326",-87,28,NA,NA,NA,NA,NA,NA,-87,28
"19","SRR10168327",-86.49,27.49,NA,NA,NA,NA,NA,NA,-86.49,27.49
"20","SRR10168328",-88.5,28,NA,NA,NA,NA,NA,NA,-88.5,28
"21","SRR10168329",-67.5,40,NA,NA,NA,NA,NA,NA,-67.5,40
"22","SRR10168340",-67.5,40,NA,NA,NA,NA,NA,NA,-67.5,40
"23","SRR10168348",-87.5,27.94,NA,NA,NA,NA,NA,NA,-87.5,27.94
"24","SRR10168349",-86.99,27.45,NA,NA,NA,NA,NA,NA,-86.99,27.45
"25","SRR10168350",-67.5,40,NA,NA,NA,NA,NA,NA,-67.5,40
"26","SRR10168351",-67.5,40,NA,NA,NA,NA,NA,NA,-67.5,40
"27","SRR10168358",-88,27.99,NA,NA,NA,NA,NA,NA,-88,27.99
"28","SRR10168359",-86.95,27.91,NA,NA,NA,NA,NA,NA,-86.95,27.91
"29","SRR10168360",-87.03,28.55,NA,NA,NA,NA,NA,NA,-87.03,28.55
"30","SRR10168361",-67.5,40,NA,NA,NA,NA,NA,NA,-67.5,40
