"","run_acc_sra","x.orig","y.orig","initial.end.lon","initial.end.lat","end.lon","end.lat","total_dist_moved_km","wiggle_dist_moved_km","x","y"
"1","gbif1",-2.194288,36.722207,NA,NA,NA,NA,NA,NA,-2.194288,36.722207
"2","gbif10",9.40496,41.77458,9.46313674087735,41.7709880022702,9.50175958510837,41.7821415339015,8.09138700541837,3.44177584937388,9.50175958510837,41.7821415339015
"3","gbif100",-0.47,38.16,NA,NA,NA,NA,NA,NA,-0.47,38.16
"4","gbif101",-0.47,38.16,NA,NA,NA,NA,NA,NA,-0.47,38.16
"5","gbif102",-0.47,38.15,NA,NA,NA,NA,NA,NA,-0.47,38.15
"6","gbif103",-0.47,38.15,NA,NA,NA,NA,NA,NA,-0.47,38.15
"7","gbif104",-0.5,38.22,-0.488894328401278,38.2171438722423,-0.500092609742524,38.180807706558,4.35040064045748,4.15092113270318,-0.500092609742524,38.180807706558
"8","gbif105",-0.5,38.22,-0.488894328401278,38.2171438722423,-0.500092609742524,38.180807706558,4.35040064045748,4.15092113270318,-0.500092609742524,38.180807706558
"9","gbif106",-0.21,39.19,-0.218695578872781,39.1873823522764,-0.166697536580841,39.1811782141534,3.86738210119217,4.54518566401768,-0.166697536580841,39.1811782141534
"10","gbif107",-0.18,39.07,-0.178753740299734,39.0704003963035,-0.166697536580841,39.0477954798073,2.72072749920225,2.71785200214459,-0.166697536580841,39.0477954798073
"11","gbif108",0.04,38.92,NA,NA,NA,NA,NA,NA,0.04,38.92
"12","gbif109",0.06,38.88,0.0631975177067912,38.8903415650701,0.0631975177067912,38.8903415650701,1.18110745181041,0,0.0631975177067912,38.8903415650701
"13","gbif11",6.77323,43.40714,6.78794360876361,43.3991252693054,6.8345989998148,43.3827343460541,5.66322420204948,4.19588757339328,6.8345989998148,43.3827343460541
"14","gbif110",0.12,38.88,0.120060868441133,38.8830605077548,0.120060868441133,38.8830605077548,0.339800902820679,0,0.120060868441133,38.8830605077548
"15","gbif111",0.11,38.87,0.110377456738689,38.8832218244182,0.110377456738689,38.8832218244182,1.4681745764042,0,0.110377456738689,38.8832218244182
"16","gbif112",0.09,38.86,0.0973768592699155,38.8838924140879,0.0973768592699155,38.8838924140879,2.72855536265927,0,0.0973768592699155,38.8838924140879
"17","gbif113",0.12,38.86,0.1206611339452,38.8830504814334,0.1206611339452,38.8830504814334,2.5595697391634,0,0.1206611339452,38.8830504814334
"18","gbif114",0.19,38.81,0.22677693319999,38.8377535200468,0.22677693319999,38.8377535200468,4.43761779802295,0,0.22677693319999,38.8377535200468
"19","gbif115",-0.69,37.92,NA,NA,NA,NA,NA,NA,-0.69,37.92
"20","gbif116",-0.7,37.91,NA,NA,NA,NA,NA,NA,-0.7,37.91
"21","gbif117",-0.69,37.9,NA,NA,NA,NA,NA,NA,-0.69,37.9
