"","run_acc_sra","x.orig","y.orig","initial.end.lon","initial.end.lat","end.lon","end.lat","total_dist_moved_km","wiggle_dist_moved_km","x","y"
"1","gbif1",-75.094739,38.333521,NA,NA,NA,NA,NA,NA,-75.094739,38.333521
"2","gbif10",-74.108712,39.763022,NA,NA,NA,NA,NA,NA,-74.108712,39.763022
"3","gbif100",-67.203833,40.555333,NA,NA,NA,NA,NA,NA,-67.203833,40.555333
"4","gbif1000",-75.68333,37.05,NA,NA,NA,NA,NA,NA,-75.68333,37.05
"5","gbif10000",-73.611667,40.553333,NA,NA,NA,NA,NA,NA,-73.611667,40.553333
"6","gbif10001",-73.382333,40.5815,NA,NA,NA,NA,NA,NA,-73.382333,40.5815
"7","gbif10002",-72.529333,40.799667,NA,NA,NA,NA,NA,NA,-72.529333,40.799667
"8","gbif10003",-73.106,40.63,NA,NA,NA,NA,NA,NA,-73.106,40.63
"9","gbif10004",-73.385167,40.606,NA,NA,NA,NA,NA,NA,-73.385167,40.606
"10","gbif10005",-73.111,40.64,NA,NA,NA,NA,NA,NA,-73.111,40.64
"11","gbif10006",-72.44,40.835,NA,NA,NA,NA,NA,NA,-72.44,40.835
"12","gbif10007",-72.048,40.961,NA,NA,NA,NA,NA,NA,-72.048,40.961
"13","gbif10008",-71.969,41.006,NA,NA,NA,NA,NA,NA,-71.969,41.006
"14","gbif10009",-71.824,41.019,NA,NA,NA,NA,NA,NA,-71.824,41.019
"15","gbif1001",-75.58333,37.05,NA,NA,NA,NA,NA,NA,-75.58333,37.05
"16","gbif10010",-72.145,40.944,NA,NA,NA,NA,NA,NA,-72.145,40.944
"17","gbif10011",-81.35,29.133333,-81.5684385997407,29.2441645053724,-81.1150213002408,29.4442386068914,41.3383771511155,49.3023343682117,-81.1150213002408,29.4442386068914
"18","gbif10012",-77.166667,34.627778,-77.1759867386525,34.6437087873054,-77.1142804223004,34.6461652463876,5.2184612151973,5.66384057877799,-77.1142804223004,34.6461652463876
"19","gbif10013",-80.491667,32.341667,NA,NA,NA,NA,NA,NA,-80.491667,32.341667
"20","gbif10014",-70.85907,41.365472,NA,NA,NA,NA,NA,NA,-70.85907,41.365472
"21","gbif10015",-70.774612,41.384279,NA,NA,NA,NA,NA,NA,-70.774612,41.384279
"22","gbif10016",-67.9797,41.747223,NA,NA,NA,NA,NA,NA,-67.9797,41.747223
"23","gbif10017",-67.9,41.816666,NA,NA,NA,NA,NA,NA,-67.9,41.816666
"24","gbif10018",-66.6333,41.933334,NA,NA,NA,NA,NA,NA,-66.6333,41.933334
"25","gbif10019",-67.8167,41.833332,NA,NA,NA,NA,NA,NA,-67.8167,41.833332
"26","gbif1002",-73.75,40.2,NA,NA,NA,NA,NA,NA,-73.75,40.2
"27","gbif10020",-67.4167,41.616665,NA,NA,NA,NA,NA,NA,-67.4167,41.616665
"28","gbif10021",-68.2167,41.75,NA,NA,NA,NA,NA,NA,-68.2167,41.75
"29","gbif10022",-67.2167,41.933334,NA,NA,NA,NA,NA,NA,-67.2167,41.933334
"30","gbif10023",-67.55,41.849998,NA,NA,NA,NA,NA,NA,-67.55,41.849998
"31","gbif10024",-66.9333,42.016666,NA,NA,NA,NA,NA,NA,-66.9333,42.016666
"32","gbif10025",-67.6,42.033333,NA,NA,NA,NA,NA,NA,-67.6,42.033333
"33","gbif10026",-67.3,42.033333,NA,NA,NA,NA,NA,NA,-67.3,42.033333
"34","gbif10027",-67.3,42.033333,NA,NA,NA,NA,NA,NA,-67.3,42.033333
"35","gbif10028",-67,41.716667,NA,NA,NA,NA,NA,NA,-67,41.716667
"36","gbif10029",-67,41.400002,NA,NA,NA,NA,NA,NA,-67,41.400002
"37","gbif1003",-74.23333,39.48333,NA,NA,NA,NA,NA,NA,-74.23333,39.48333
"38","gbif10030",-68.25,41.516666,NA,NA,NA,NA,NA,NA,-68.25,41.516666
"39","gbif10031",-67.2167,41.933334,NA,NA,NA,NA,NA,NA,-67.2167,41.933334
"40","gbif10032",-66.7667,44.349998,NA,NA,NA,NA,NA,NA,-66.7667,44.349998
"41","gbif10033",-66.9333,41.799999,NA,NA,NA,NA,NA,NA,-66.9333,41.799999
"42","gbif10034",-67.2833,41.766666,NA,NA,NA,NA,NA,NA,-67.2833,41.766666
"43","gbif10035",-66.9167,42,NA,NA,NA,NA,NA,NA,-66.9167,42
"44","gbif10036",-67.45,42.033333,NA,NA,NA,NA,NA,NA,-67.45,42.033333
"45","gbif10037",-68.0333,41.783333,NA,NA,NA,NA,NA,NA,-68.0333,41.783333
"46","gbif10038",-68.1667,41.650002,NA,NA,NA,NA,NA,NA,-68.1667,41.650002
"47","gbif10039",-68.1,41.266666,NA,NA,NA,NA,NA,NA,-68.1,41.266666
"48","gbif1004",-75.86667,37.11667,NA,NA,NA,NA,NA,NA,-75.86667,37.11667
"49","gbif10040",-68.0167,41.783333,NA,NA,NA,NA,NA,NA,-68.0167,41.783333
"50","gbif10041",-67.8667,41.316666,NA,NA,NA,NA,NA,NA,-67.8667,41.316666
"51","gbif10042",-66.0814,41.964443,NA,NA,NA,NA,NA,NA,-66.0814,41.964443
"52","gbif10043",-68.1167,41.266666,NA,NA,NA,NA,NA,NA,-68.1167,41.266666
"53","gbif10044",-68.25,41.400002,NA,NA,NA,NA,NA,NA,-68.25,41.400002
"54","gbif10045",-67.6667,42.016666,NA,NA,NA,NA,NA,NA,-67.6667,42.016666
"55","gbif10046",-68.2333,41.516666,NA,NA,NA,NA,NA,NA,-68.2333,41.516666
"56","gbif10047",-68.25,41.75,NA,NA,NA,NA,NA,NA,-68.25,41.75
"57","gbif10048",-68.1514,41.335278,NA,NA,NA,NA,NA,NA,-68.1514,41.335278
"58","gbif10049",-68.05,41.683334,NA,NA,NA,NA,NA,NA,-68.05,41.683334
"59","gbif1005",-73.71667,38.38333,NA,NA,NA,NA,NA,NA,-73.71667,38.38333
"60","gbif10050",-68.0167,41.383335,NA,NA,NA,NA,NA,NA,-68.0167,41.383335
"61","gbif10051",-68.0333,41.783333,NA,NA,NA,NA,NA,NA,-68.0333,41.783333
"62","gbif10052",-67.25,41.75,NA,NA,NA,NA,NA,NA,-67.25,41.75
"63","gbif10053",-68.0833,41.866665,NA,NA,NA,NA,NA,NA,-68.0833,41.866665
"64","gbif10054",-67.6667,41.366665,NA,NA,NA,NA,NA,NA,-67.6667,41.366665
"65","gbif10055",-67.3333,42.033333,NA,NA,NA,NA,NA,NA,-67.3333,42.033333
"66","gbif10056",-68.25,41.75,NA,NA,NA,NA,NA,NA,-68.25,41.75
"67","gbif10057",-67.9333,41.700001,NA,NA,NA,NA,NA,NA,-67.9333,41.700001
"68","gbif10058",-68.1667,41.315556,NA,NA,NA,NA,NA,NA,-68.1667,41.315556
"69","gbif10059",-67.8333,41.916668,NA,NA,NA,NA,NA,NA,-67.8333,41.916668
"70","gbif1006",-75.35,35.76667,NA,NA,NA,NA,NA,NA,-75.35,35.76667
"71","gbif10060",-67.25,42,NA,NA,NA,NA,NA,NA,-67.25,42
"72","gbif10061",-67.7833,41.516666,NA,NA,NA,NA,NA,NA,-67.7833,41.516666
