"","x","y","run_acc_sra","x.orig","y.orig","initial.end.lon","initial.end.lat","end.lon","end.lat","total_dist_moved_km","wiggle_dist_moved_km"
"1",-18.418577,66.06223,"gbif1",-18.418577,66.06223,NA,NA,NA,NA,NA,NA
"2",5.836806,57.621511,"gbif10",5.836806,57.621511,NA,NA,NA,NA,NA,NA
"3",35.25,69.65,"gbif100",35.25,69.65,NA,NA,NA,NA,NA,NA
"4",-3.667,58.9,"gbif1000",-3.667,58.9,NA,NA,NA,NA,NA,NA
"5",-6.12117,58.39683,"gbif1001",-6.12117,58.39683,NA,NA,NA,NA,NA,NA
"6",-1.433,59.933,"gbif1002",-1.433,59.933,NA,NA,NA,NA,NA,NA
"7",-1.233,57.433,"gbif1003",-1.233,57.433,NA,NA,NA,NA,NA,NA
"8",-2.917,58.033,"gbif1004",-2.917,58.033,NA,NA,NA,NA,NA,NA
"9",0.683,57.35,"gbif1005",0.683,57.35,NA,NA,NA,NA,NA,NA
"10",-1.517,57.467,"gbif1006",-1.517,57.467,NA,NA,NA,NA,NA,NA
"11",-6.067,59.35,"gbif1007",-6.067,59.35,NA,NA,NA,NA,NA,NA
"12",-1.517,57.633,"gbif1008",-1.517,57.633,NA,NA,NA,NA,NA,NA
"13",-8.48229,55.40071,"gbif1009",-8.48229,55.40071,NA,NA,NA,NA,NA,NA
"14",33.92,70.08,"gbif101",33.92,70.08,NA,NA,NA,NA,NA,NA
"15",-6.10112983885904,58.2549092256391,"gbif1010",-6.117,58.25,-6.14875770645357,58.2549092256391,-6.10112983885904,58.2549092256391,1.08041615478268,2.79631622815571
"16",-6.133,58.4,"gbif1011",-6.133,58.4,NA,NA,NA,NA,NA,NA
"17",-4.667,59.367,"gbif1012",-4.667,59.367,NA,NA,NA,NA,NA,NA
"18",-3.083,58.017,"gbif1013",-3.083,58.017,NA,NA,NA,NA,NA,NA
"19",-1.367,57.533,"gbif1014",-1.367,57.533,NA,NA,NA,NA,NA,NA
"20",-6.18242,58.13185,"gbif1015",-6.18242,58.13185,NA,NA,NA,NA,NA,NA
"21",-6.10112983885904,58.4549833271582,"gbif1016",-6.1125,58.4615,-6.14996517351935,58.4549833271582,-6.10112983885904,58.4549833271582,0.983579823473383,2.85103848568828
"22",-6.10112983885904,58.4549833271582,"gbif1017",-6.1155,58.44467,-6.15206907476379,58.4475250817592,-6.10112983885904,58.4549833271582,1.42256027550987,3.08802273802586
"23",-6.02514,58.08703,"gbif1018",-6.02514,58.08703,NA,NA,NA,NA,NA,NA
"24",-4.983,59.383,"gbif1019",-4.983,59.383,NA,NA,NA,NA,NA,NA
"25",36.92,69.53,"gbif102",36.92,69.53,NA,NA,NA,NA,NA,NA
"26",-6.16780885349138,58.5216746943312,"gbif1020",-6.17317,58.53133,-6.21600453564471,58.5161890807916,-6.16780885349138,58.5216746943312,1.1199202389424,2.8742852327733
"27",-0.033,54.617,"gbif1021",-0.033,54.617,NA,NA,NA,NA,NA,NA
"28",-0.65,57.817,"gbif1022",-0.65,57.817,NA,NA,NA,NA,NA,NA
"29",-1.5,56.217,"gbif1023",-1.5,56.217,NA,NA,NA,NA,NA,NA
"30",2.567,55.75,"gbif1024",2.567,55.75,NA,NA,NA,NA,NA,NA
"31",-5.417,58.217,"gbif1025",-5.417,58.217,NA,NA,NA,NA,NA,NA
"32",-5.65,58.517,"gbif1026",-5.65,58.517,NA,NA,NA,NA,NA,NA
"33",-5.867,58.65,"gbif1027",-5.867,58.65,NA,NA,NA,NA,NA,NA
"34",-2.307,58.518,"gbif1028",-2.307,58.518,NA,NA,NA,NA,NA,NA
"35",-5.967,58.533,"gbif1029",-5.967,58.533,NA,NA,NA,NA,NA,NA
"36",33.67,70.13,"gbif103",33.67,70.13,NA,NA,NA,NA,NA,NA
"37",-2.983,58.383,"gbif1030",-2.983,58.383,NA,NA,NA,NA,NA,NA
"38",-1.783,57.383,"gbif1031",-1.783,57.383,NA,NA,NA,NA,NA,NA
"39",1.583,54.167,"gbif1032",1.583,54.167,NA,NA,NA,NA,NA,NA
"40",0.867,54.217,"gbif1033",0.867,54.217,NA,NA,NA,NA,NA,NA
"41",0.833,54.267,"gbif1034",0.833,54.267,NA,NA,NA,NA,NA,NA
"42",-1.6,55.817,"gbif1035",-1.6,55.817,NA,NA,NA,NA,NA,NA
"43",-4.233,59.367,"gbif1036",-4.233,59.367,NA,NA,NA,NA,NA,NA
"44",-1.133,58.033,"gbif1037",-1.133,58.033,NA,NA,NA,NA,NA,NA
"45",-4.517,58.642,"gbif1038",-4.517,58.642,NA,NA,NA,NA,NA,NA
"46",-3.947,58.648,"gbif1039",-3.947,58.648,NA,NA,NA,NA,NA,NA
"47",34.58,69.6,"gbif104",34.58,69.6,NA,NA,NA,NA,NA,NA
"48",-1.783,57.1,"gbif1040",-1.783,57.1,NA,NA,NA,NA,NA,NA
"49",-6,58.15,"gbif1041",-6,58.15,NA,NA,NA,NA,NA,NA
"50",-7.317,58.583,"gbif1042",-7.317,58.583,NA,NA,NA,NA,NA,NA
"51",-5.867,58.533,"gbif1043",-5.867,58.533,NA,NA,NA,NA,NA,NA
"52",-6.083,58.283,"gbif1044",-6.083,58.283,NA,NA,NA,NA,NA,NA
"53",-1.85,56.25,"gbif1045",-1.85,56.25,NA,NA,NA,NA,NA,NA
